AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
100430,20190305.0,0.0,Jump Shot,3.0,119.0,238.0,3.0,1.0
100563,20190328.0,1.0,Jump Shot,3.0,145.0,228.0,3.0,1.0
100645,20190406.0,0.0,Jump Shot,3.0,-3.0,253.0,3.0,1.0
100940,20181024.0,0.0,Jump Shot,3.0,206.0,173.0,3.0,1.0
100991,20181106.0,0.0,Jump Shot,3.0,-232.0,-9.0,3.0,1.0
101017,20181110.0,0.0,Jump Shot,3.0,-3.0,263.0,3.0,1.0
101162,20181216.0,1.0,Jump Shot,3.0,-165.0,201.0,3.0,1.0
101178,20181218.0,0.0,Jump Shot,3.0,-15.0,252.0,3.0,1.0
101215,20181226.0,0.0,Step Back Jump shot,3.0,94.0,231.0,3.0,1.0
101276,20190109.0,0.0,Jump Shot,3.0,119.0,239.0,3.0,1.0
101430,20190211.0,1.0,Jump Shot,3.0,178.0,190.0,3.0,1.0
101466,20190225.0,1.0,Jump Shot,3.0,230.0,42.0,3.0,1.0
101615,20190403.0,0.0,Jump Shot,3.0,46.0,251.0,3.0,1.0
101645,20190407.0,0.0,Jump Shot,3.0,232.0,10.0,3.0,1.0
101657,20181017.0,1.0,Jump Shot,3.0,-134.0,226.0,3.0,1.0
101668,20181019.0,1.0,Pullup Jump shot,3.0,143.0,206.0,3.0,1.0
101695,20181024.0,0.0,Jump Shot,3.0,170.0,205.0,3.0,1.0
101778,20181109.0,1.0,Jump Shot,3.0,218.0,150.0,3.0,1.0
102198,20190222.0,1.0,Jump Shot,3.0,231.0,37.0,3.0,1.0
102207,20190222.0,0.0,Jump Shot,3.0,-153.0,270.0,3.0,1.0
102218,20190223.0,1.0,Pullup Jump shot,3.0,-96.0,222.0,3.0,1.0
102301,20190314.0,0.0,Jump Shot,3.0,222.0,79.0,3.0,1.0
102337,20190320.0,1.0,Jump Shot,3.0,-243.0,-12.0,3.0,1.0
102401,20190401.0,0.0,Jump Shot,3.0,231.0,58.0,3.0,1.0
102410,20190403.0,1.0,Jump Shot,3.0,101.0,233.0,3.0,1.0
105560,20190117.0,1.0,Jump Shot,3.0,-149.0,205.0,3.0,1.0
105608,20190302.0,1.0,Jump Shot,3.0,112.0,229.0,3.0,1.0
105633,20190401.0,0.0,Jump Shot,3.0,-167.0,177.0,3.0,1.0
105656,20190406.0,1.0,Jump Shot,3.0,119.0,213.0,3.0,1.0
105738,20181113.0,0.0,Jump Shot,3.0,228.0,66.0,3.0,1.0
105829,20181217.0,0.0,Jump Shot,3.0,-200.0,162.0,3.0,1.0
106936,20190210.0,0.0,Jump Shot,3.0,19.0,256.0,3.0,1.0
107055,20190313.0,0.0,Jump Shot,3.0,232.0,23.0,3.0,1.0
107109,20190326.0,0.0,Jump Shot,3.0,-233.0,-2.0,3.0,1.0
108220,20181228.0,1.0,Step Back Jump shot,3.0,16.0,261.0,3.0,1.0
108445,20190129.0,0.0,Jump Shot,3.0,-79.0,239.0,3.0,1.0
109248,20181107.0,0.0,Jump Shot,3.0,114.0,237.0,3.0,1.0
109340,20181208.0,0.0,Jump Shot,3.0,209.0,139.0,3.0,1.0
110580,20181128.0,0.0,Jump Shot,3.0,-177.0,177.0,3.0,1.0
