AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
18684,20190111.0,1.0,Floating Jump shot,2.0,49.0,53.0,3.0,1.0
18692,20190111.0,0.0,Driving Floating Jump Shot,2.0,25.0,104.0,3.0,1.0
18731,20190113.0,1.0,Pullup Jump shot,3.0,-114.0,224.0,3.0,1.0
18811,20190125.0,0.0,Jump Shot,3.0,-231.0,31.0,3.0,1.0
18985,20190211.0,0.0,Jump Shot,3.0,-152.0,212.0,3.0,1.0
19002,20190213.0,0.0,Pullup Jump shot,2.0,-52.0,166.0,3.0,1.0
19170,20190309.0,1.0,Jump Shot,3.0,95.0,236.0,3.0,1.0
19204,20190311.0,0.0,Jump Shot,2.0,12.0,161.0,3.0,1.0
19240,20190315.0,1.0,Pullup Jump shot,2.0,118.0,117.0,3.0,1.0
19267,20190316.0,0.0,Jump Shot,3.0,205.0,136.0,3.0,1.0
19271,20190316.0,0.0,Jump Shot,3.0,142.0,220.0,3.0,1.0
19319,20190321.0,0.0,Step Back Jump shot,3.0,-161.0,203.0,3.0,1.0
19354,20190326.0,1.0,Driving Floating Bank Jump Shot,2.0,11.0,35.0,3.0,1.0
19372,20190327.0,0.0,Step Back Jump shot,2.0,2.0,188.0,3.0,1.0
19395,20190329.0,1.0,Pullup Jump shot,2.0,41.0,173.0,3.0,1.0
19434,20190403.0,0.0,Jump Shot,3.0,21.0,258.0,3.0,1.0
19602,20181107.0,1.0,Jump Shot,3.0,-89.0,244.0,3.0,1.0
19652,20181117.0,0.0,Turnaround Fadeaway shot,2.0,68.0,17.0,3.0,1.0
19709,20181127.0,0.0,Pullup Jump shot,2.0,130.0,99.0,3.0,1.0
19714,20181127.0,0.0,Fadeaway Jump Shot,2.0,-125.0,38.0,3.0,1.0
19774,20181221.0,0.0,Turnaround Fadeaway shot,2.0,81.0,12.0,3.0,1.0
19844,20190102.0,0.0,Driving Floating Jump Shot,2.0,58.0,0.0,3.0,1.0
19857,20190102.0,0.0,Pullup Jump shot,2.0,135.0,55.0,3.0,1.0
19988,20190119.0,1.0,Pullup Jump shot,2.0,67.0,184.0,3.0,1.0
20024,20190127.0,1.0,Fadeaway Jump Shot,2.0,3.0,79.0,3.0,1.0
20047,20190129.0,1.0,Pullup Jump shot,2.0,-76.0,155.0,3.0,1.0
20054,20190131.0,1.0,Fadeaway Jump Shot,2.0,108.0,151.0,3.0,1.0
20077,20190202.0,0.0,Jump Shot,3.0,189.0,184.0,3.0,1.0
20206,20190301.0,1.0,Turnaround Fadeaway shot,2.0,-20.0,88.0,3.0,1.0
20351,20190308.0,0.0,Jump Shot,3.0,228.0,-9.0,3.0,1.0
20397,20190318.0,1.0,Driving Floating Jump Shot,2.0,38.0,78.0,3.0,1.0
20444,20190328.0,0.0,Floating Jump shot,2.0,-19.0,68.0,3.0,1.0
20458,20190401.0,1.0,Step Back Jump shot,3.0,-221.0,119.0,3.0,1.0
20594,20181024.0,1.0,Jump Shot,3.0,-129.0,232.0,3.0,1.0
20610,20181027.0,1.0,Jump Shot,3.0,130.0,245.0,3.0,1.0
20650,20181106.0,0.0,Jump Shot,3.0,-227.0,6.0,3.0,1.0
20661,20181110.0,1.0,Jump Shot,3.0,116.0,232.0,3.0,1.0
20676,20181111.0,0.0,Jump Shot,3.0,226.0,17.0,3.0,1.0
20681,20181111.0,1.0,Jump Shot,3.0,-167.0,224.0,3.0,1.0
20694,20181116.0,0.0,Jump Shot,3.0,-124.0,240.0,3.0,1.0
20904,20181229.0,0.0,Jump Shot,3.0,108.0,231.0,3.0,1.0
20915,20190101.0,0.0,Jump Shot,3.0,61.0,299.0,3.0,1.0
20923,20190101.0,0.0,Jump Shot,3.0,-202.0,248.0,3.0,1.0
20945,20190109.0,1.0,Jump Shot,3.0,167.0,195.0,3.0,1.0
20967,20190115.0,1.0,Jump Shot,3.0,191.0,213.0,3.0,1.0
21010,20190127.0,0.0,Jump Shot,3.0,112.0,246.0,3.0,1.0
21052,20190206.0,1.0,Jump Shot,3.0,143.0,225.0,3.0,1.0
21067,20190208.0,0.0,Turnaround Hook Shot,2.0,-25.0,31.0,3.0,1.0
21072,20190209.0,0.0,Jump Shot,3.0,-122.0,224.0,3.0,1.0
21169,20190302.0,1.0,Jump Shot,3.0,-209.0,187.0,3.0,1.0
21204,20190310.0,1.0,Jump Shot,3.0,140.0,230.0,3.0,1.0
21231,20190317.0,0.0,Jump Shot,3.0,-52.0,286.0,3.0,1.0
21260,20190320.0,1.0,Jump Shot,3.0,191.0,282.0,3.0,1.0
21342,20190407.0,0.0,Jump Shot,3.0,89.0,268.0,3.0,1.0
21705,20190207.0,1.0,Jump Shot,3.0,-172.0,182.0,3.0,1.0
21797,20190325.0,0.0,Jump Shot,3.0,154.0,201.0,3.0,1.0
21877,20190410.0,0.0,Driving Floating Jump Shot,2.0,6.0,6.0,3.0,1.0
22021,20181114.0,0.0,Jump Shot,3.0,-157.0,202.0,3.0,1.0
22030,20181115.0,0.0,Running Pull-Up Jump Shot,3.0,-163.0,217.0,3.0,1.0
22050,20181119.0,1.0,Pullup Jump shot,3.0,103.0,246.0,3.0,1.0
22091,20181126.0,0.0,Jump Shot,3.0,-108.0,219.0,3.0,1.0
22127,20181204.0,0.0,Jump Shot,3.0,84.0,234.0,3.0,1.0
22152,20181209.0,1.0,Jump Shot,3.0,169.0,200.0,3.0,1.0
22162,20181211.0,1.0,Pullup Jump shot,2.0,-49.0,145.0,3.0,1.0
22194,20181219.0,0.0,Jump Shot,3.0,18.0,285.0,3.0,1.0
22286,20190107.0,0.0,Fadeaway Jump Shot,2.0,196.0,42.0,3.0,1.0
22314,20190112.0,1.0,Pullup Jump shot,2.0,98.0,137.0,3.0,1.0
22348,20190116.0,0.0,Jump Shot,3.0,198.0,189.0,3.0,1.0
22369,20190123.0,0.0,Jump Shot,3.0,-40.0,248.0,3.0,1.0
22388,20190127.0,0.0,Jump Shot,3.0,-9.0,260.0,3.0,1.0
22403,20190129.0,0.0,Jump Shot,3.0,-143.0,201.0,3.0,1.0
22559,20190316.0,0.0,Jump Shot,3.0,141.0,199.0,3.0,1.0
22651,20190405.0,1.0,Driving Floating Jump Shot,2.0,18.0,21.0,3.0,1.0
22662,20190407.0,0.0,Floating Jump shot,2.0,-92.0,57.0,3.0,1.0
22703,20181019.0,0.0,Jump Shot,2.0,-155.0,54.0,3.0,1.0
22712,20181021.0,0.0,Jump Shot,2.0,-5.0,193.0,3.0,1.0
22771,20181029.0,0.0,Jump Shot,3.0,-193.0,145.0,3.0,1.0
22781,20181030.0,0.0,Jump Shot,3.0,9.0,255.0,3.0,1.0
22836,20181107.0,1.0,Jump Shot,3.0,-202.0,155.0,3.0,1.0
22878,20181112.0,1.0,Jump Shot,3.0,151.0,214.0,3.0,1.0
22925,20181119.0,0.0,Pullup Jump shot,2.0,200.0,29.0,3.0,1.0
22933,20181119.0,0.0,Running Pull-Up Jump Shot,3.0,167.0,193.0,3.0,1.0
22955,20181124.0,0.0,Jump Shot,2.0,128.0,142.0,3.0,1.0
22972,20181125.0,0.0,Jump Shot,3.0,171.0,193.0,3.0,1.0
23015,20181204.0,0.0,Pullup Jump shot,2.0,-43.0,216.0,3.0,1.0
23041,20181208.0,0.0,Pullup Jump shot,3.0,226.0,137.0,3.0,1.0
23065,20181210.0,1.0,Pullup Jump shot,3.0,214.0,125.0,3.0,1.0
23079,20181212.0,0.0,Pullup Jump shot,3.0,-149.0,215.0,3.0,1.0
23100,20181214.0,0.0,Jump Shot,3.0,100.0,230.0,3.0,1.0
23121,20181216.0,0.0,Step Back Jump shot,3.0,117.0,231.0,3.0,1.0
23129,20181217.0,1.0,Jump Shot,3.0,122.0,220.0,3.0,1.0
23182,20181221.0,0.0,Jump Shot,3.0,-12.0,246.0,3.0,1.0
23198,20181223.0,1.0,Pullup Jump shot,2.0,11.0,63.0,3.0,1.0
23255,20190101.0,1.0,Jump Shot,3.0,-174.0,179.0,3.0,1.0
23287,20190103.0,0.0,Jump Shot,3.0,-3.0,257.0,3.0,1.0
23293,20190105.0,1.0,Fadeaway Jump Shot,2.0,-128.0,105.0,3.0,1.0
23305,20190105.0,0.0,Step Back Jump shot,2.0,60.0,160.0,3.0,1.0
23309,20190105.0,0.0,Jump Shot,3.0,-175.0,236.0,3.0,1.0
23326,20190108.0,0.0,Step Back Jump shot,2.0,26.0,185.0,3.0,1.0
23364,20190112.0,1.0,Jump Shot,3.0,8.0,260.0,3.0,1.0
23372,20190114.0,0.0,Jump Shot,2.0,6.0,213.0,3.0,1.0
23398,20190119.0,1.0,Pullup Jump shot,3.0,-227.0,35.0,3.0,1.0
23421,20190121.0,0.0,Step Back Jump shot,2.0,-123.0,181.0,3.0,1.0
23454,20190125.0,0.0,Pullup Jump shot,3.0,73.0,241.0,3.0,1.0
23484,20190130.0,0.0,Pullup Jump shot,3.0,127.0,223.0,3.0,1.0
23494,20190202.0,0.0,Jump Shot,2.0,-128.0,40.0,3.0,1.0
23540,20190208.0,1.0,Jump Shot,3.0,95.0,263.0,3.0,1.0
23570,20190213.0,1.0,Turnaround Fadeaway shot,2.0,33.0,146.0,3.0,1.0
23616,20190223.0,1.0,Pullup Jump shot,2.0,-54.0,214.0,3.0,1.0
23621,20190223.0,0.0,Driving Floating Jump Shot,2.0,7.0,126.0,3.0,1.0
23747,20190309.0,1.0,Pullup Jump shot,2.0,57.0,190.0,3.0,1.0
23790,20190314.0,0.0,Pullup Jump shot,3.0,-179.0,188.0,3.0,1.0
23938,20190330.0,0.0,Driving Floating Jump Shot,2.0,-52.0,99.0,3.0,1.0
23998,20190405.0,0.0,Pullup Jump shot,2.0,23.0,142.0,3.0,1.0
24014,20190405.0,0.0,Jump Shot,3.0,212.0,138.0,3.0,1.0
24155,20181024.0,1.0,Jump Shot,3.0,197.0,174.0,3.0,1.0
24299,20190108.0,0.0,Pullup Jump shot,3.0,61.0,247.0,3.0,1.0
24305,20190109.0,1.0,Jump Shot,3.0,115.0,240.0,3.0,1.0
24325,20190116.0,0.0,Pullup Jump shot,3.0,-124.0,210.0,3.0,1.0
24334,20190118.0,0.0,Jump Shot,2.0,172.0,77.0,3.0,1.0
24393,20190401.0,1.0,Jump Shot,3.0,-143.0,212.0,3.0,1.0
24422,20190410.0,0.0,Jump Shot,3.0,33.0,251.0,3.0,1.0
24463,20181020.0,1.0,Pullup Jump shot,2.0,8.0,45.0,3.0,1.0
24880,20190406.0,0.0,Jump Shot,2.0,34.0,126.0,3.0,1.0
24959,20181026.0,0.0,Turnaround Fadeaway shot,2.0,-93.0,80.0,3.0,1.0
24991,20181102.0,1.0,Step Back Jump shot,2.0,46.0,60.0,3.0,1.0
25219,20181128.0,0.0,Jump Shot,3.0,-215.0,110.0,3.0,1.0
25260,20181205.0,1.0,Pullup Jump shot,3.0,-44.0,240.0,3.0,1.0
25516,20190123.0,1.0,Jump Shot,3.0,172.0,204.0,3.0,1.0
25567,20190129.0,1.0,Pullup Jump shot,2.0,193.0,6.0,3.0,1.0
25735,20190316.0,0.0,Driving Floating Jump Shot,2.0,49.0,117.0,3.0,1.0
26072,20190125.0,0.0,Jump Shot,3.0,-141.0,212.0,3.0,1.0
