AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
11708,20190212.0,1.0,Pullup Jump shot,2.0,-100.0,180.0,4.0,1.0
11780,20190227.0,0.0,Pullup Jump shot,3.0,105.0,235.0,4.0,1.0
11814,20190303.0,0.0,Pullup Jump shot,2.0,3.0,103.0,4.0,1.0
13741,20181103.0,0.0,Jump Shot,3.0,174.0,183.0,4.0,1.0
13867,20181121.0,1.0,Jump Shot,3.0,-219.0,20.0,4.0,1.0
14098,20181219.0,0.0,Jump Shot,3.0,142.0,205.0,4.0,1.0
14396,20190121.0,0.0,Pullup Jump shot,3.0,70.0,237.0,4.0,1.0
14495,20190202.0,0.0,Turnaround Jump Shot,2.0,-120.0,68.0,4.0,1.0
14735,20190310.0,0.0,Jump Shot,3.0,112.0,236.0,4.0,1.0
15148,20190328.0,1.0,Turnaround Jump Shot,2.0,3.0,124.0,4.0,1.0
15198,20181018.0,1.0,Turnaround Bank Hook Shot,2.0,32.0,18.0,4.0,1.0
15438,20190130.0,1.0,Turnaround Hook Shot,2.0,-1.0,53.0,4.0,1.0
15452,20190202.0,0.0,Jump Shot,3.0,138.0,214.0,4.0,1.0
15469,20190208.0,1.0,Driving Floating Jump Shot,2.0,-25.0,105.0,4.0,1.0
16017,20181212.0,1.0,Floating Jump shot,2.0,-65.0,139.0,4.0,1.0
16139,20190101.0,1.0,Jump Shot,2.0,-21.0,43.0,4.0,1.0
16606,20190330.0,0.0,Jump Shot,3.0,219.0,134.0,4.0,1.0
16990,20181212.0,0.0,Jump Shot,3.0,-134.0,260.0,4.0,1.0
17121,20190106.0,0.0,Step Back Jump shot,2.0,2.0,209.0,4.0,1.0
17292,20190202.0,0.0,Jump Shot,3.0,-225.0,64.0,4.0,1.0
17355,20190209.0,0.0,Step Back Jump shot,2.0,112.0,122.0,4.0,1.0
17626,20190324.0,1.0,Turnaround Jump Shot,2.0,68.0,8.0,4.0,1.0
17926,20181022.0,1.0,Jump Bank Shot,2.0,-140.0,96.0,4.0,1.0
18326,20181208.0,0.0,Jump Shot,3.0,239.0,40.0,4.0,1.0
18732,20190113.0,1.0,Pullup Jump shot,3.0,28.0,273.0,4.0,1.0
19171,20190309.0,0.0,Pullup Jump shot,3.0,119.0,228.0,4.0,1.0
19355,20190326.0,0.0,Pullup Jump shot,2.0,-5.0,162.0,4.0,1.0
19396,20190329.0,0.0,Jump Shot,2.0,114.0,209.0,4.0,1.0
19605,20181110.0,0.0,Jump Shot,2.0,103.0,157.0,4.0,1.0
19989,20190119.0,0.0,Jump Shot,3.0,-116.0,238.0,4.0,1.0
20027,20190127.0,0.0,Pullup Jump shot,2.0,-114.0,147.0,4.0,1.0
20048,20190129.0,1.0,Pullup Jump shot,2.0,-94.0,157.0,4.0,1.0
20055,20190131.0,0.0,Jump Shot,2.0,-138.0,91.0,4.0,1.0
20207,20190301.0,1.0,Turnaround Fadeaway shot,2.0,71.0,143.0,4.0,1.0
20398,20190318.0,0.0,Jump Shot,3.0,129.0,221.0,4.0,1.0
20459,20190401.0,0.0,Step Back Jump shot,3.0,103.0,235.0,4.0,1.0
20595,20181024.0,1.0,Jump Shot,3.0,155.0,235.0,4.0,1.0
20611,20181027.0,1.0,Jump Shot,3.0,181.0,184.0,4.0,1.0
20662,20181110.0,1.0,Jump Shot,3.0,-231.0,99.0,4.0,1.0
20682,20181111.0,1.0,Jump Shot,3.0,181.0,214.0,4.0,1.0
21171,20190302.0,0.0,Step Back Jump shot,2.0,-68.0,80.0,4.0,1.0
21205,20190310.0,0.0,Jump Shot,3.0,-9.0,270.0,4.0,1.0
21261,20190322.0,0.0,Floating Jump shot,2.0,47.0,115.0,4.0,1.0
22051,20181119.0,0.0,Jump Shot,3.0,-130.0,216.0,4.0,1.0
22153,20181211.0,1.0,Jump Shot,3.0,133.0,230.0,4.0,1.0
22315,20190112.0,0.0,Jump Shot,3.0,-167.0,184.0,4.0,1.0
22652,20190405.0,0.0,Fadeaway Jump Shot,2.0,152.0,95.0,4.0,1.0
23066,20181210.0,0.0,Pullup Jump shot,3.0,-139.0,203.0,4.0,1.0
23131,20181217.0,0.0,Jump Shot,3.0,-78.0,248.0,4.0,1.0
23199,20181223.0,0.0,Fadeaway Jump Shot,2.0,76.0,118.0,4.0,1.0
23256,20190101.0,0.0,Jump Shot,2.0,-19.0,206.0,4.0,1.0
23294,20190105.0,0.0,Jump Shot,3.0,143.0,210.0,4.0,1.0
23365,20190114.0,1.0,Jump Shot,2.0,65.0,149.0,4.0,1.0
23399,20190119.0,1.0,Pullup Jump shot,2.0,-122.0,174.0,4.0,1.0
23571,20190213.0,0.0,Jump Shot,3.0,-90.0,232.0,4.0,1.0
23617,20190223.0,0.0,Running Pull-Up Jump Shot,3.0,92.0,231.0,4.0,1.0
23748,20190309.0,1.0,Pullup Jump shot,3.0,-201.0,168.0,4.0,1.0
24156,20181024.0,1.0,Jump Shot,3.0,119.0,230.0,4.0,1.0
24306,20190109.0,0.0,Jump Shot,3.0,226.0,35.0,4.0,1.0
24992,20181102.0,1.0,Jump Shot,3.0,161.0,197.0,4.0,1.0
25261,20181205.0,0.0,Jump Shot,3.0,25.0,281.0,4.0,1.0
25517,20190123.0,0.0,Driving Floating Jump Shot,2.0,6.0,26.0,4.0,1.0
25568,20190129.0,1.0,Jump Shot,3.0,232.0,4.0,4.0,1.0
26536,20190313.0,0.0,Pullup Jump shot,3.0,54.0,248.0,4.0,1.0
26743,20190225.0,1.0,Jump Shot,2.0,123.0,56.0,4.0,1.0
27092,20181102.0,1.0,Pullup Jump shot,2.0,49.0,112.0,4.0,1.0
27187,20181117.0,0.0,Jump Shot,3.0,-147.0,215.0,4.0,1.0
27199,20181121.0,1.0,Pullup Jump shot,2.0,48.0,112.0,4.0,1.0
27564,20190317.0,1.0,Step Back Jump shot,3.0,-232.0,-1.0,4.0,1.0
27589,20190320.0,0.0,Jump Shot,3.0,-171.0,188.0,4.0,1.0
27727,20190409.0,0.0,Pullup Jump shot,3.0,-161.0,198.0,4.0,1.0
27875,20181020.0,0.0,Jump Shot,3.0,123.0,217.0,4.0,1.0
28005,20181104.0,0.0,Pullup Jump shot,2.0,77.0,130.0,4.0,1.0
28023,20181106.0,0.0,Pullup Jump shot,3.0,-77.0,247.0,4.0,1.0
28028,20181106.0,1.0,Driving Floating Jump Shot,2.0,-66.0,136.0,4.0,1.0
28487,20181230.0,0.0,Jump Bank Shot,2.0,76.0,27.0,4.0,1.0
28583,20190109.0,1.0,Pullup Jump shot,3.0,-161.0,193.0,4.0,1.0
28693,20190122.0,0.0,Driving Floating Jump Shot,2.0,40.0,91.0,4.0,1.0
28746,20190130.0,1.0,Jump Shot,3.0,-226.0,9.0,4.0,1.0
28863,20190221.0,1.0,Pullup Jump shot,2.0,169.0,104.0,4.0,1.0
28939,20190301.0,1.0,Pullup Jump shot,3.0,138.0,219.0,4.0,1.0
29003,20190309.0,1.0,Pullup Jump shot,2.0,-67.0,163.0,4.0,1.0
29026,20190312.0,1.0,Pullup Jump shot,2.0,81.0,138.0,4.0,1.0
29262,20190117.0,0.0,Jump Shot,3.0,-231.0,-4.0,4.0,1.0
29281,20190122.0,0.0,Jump Shot,3.0,105.0,227.0,4.0,1.0
31420,20190311.0,0.0,Fadeaway Jump Shot,3.0,213.0,171.0,4.0,1.0
31568,20190328.0,0.0,Pullup Jump shot,3.0,17.0,262.0,4.0,1.0
31879,20181109.0,1.0,Floating Jump shot,2.0,112.0,-10.0,4.0,1.0
32174,20190205.0,1.0,Jump Shot,3.0,3.0,272.0,4.0,1.0
32978,20190109.0,0.0,Floating Jump shot,2.0,-66.0,70.0,4.0,1.0
33123,20190222.0,0.0,Pullup Jump shot,3.0,-182.0,169.0,4.0,1.0
33133,20190226.0,1.0,Jump Shot,3.0,233.0,12.0,4.0,1.0
33652,20181026.0,1.0,Step Back Jump shot,3.0,-143.0,200.0,4.0,1.0
33731,20181104.0,1.0,Driving Floating Jump Shot,2.0,-53.0,36.0,4.0,1.0
33839,20181117.0,0.0,Pullup Jump shot,3.0,112.0,230.0,4.0,1.0
33916,20181125.0,0.0,Fadeaway Jump Shot,2.0,147.0,26.0,4.0,1.0
33922,20181125.0,0.0,Driving Floating Jump Shot,2.0,39.0,9.0,4.0,1.0
34010,20181203.0,0.0,Pullup Jump shot,3.0,-26.0,250.0,4.0,1.0
34045,20181207.0,1.0,Jump Shot,2.0,-194.0,32.0,4.0,1.0
34211,20181228.0,0.0,Jump Shot,3.0,-89.0,241.0,4.0,1.0
34364,20190118.0,1.0,Floating Jump shot,2.0,-27.0,58.0,4.0,1.0
34394,20190121.0,0.0,Jump Shot,3.0,160.0,218.0,4.0,1.0
34448,20190128.0,1.0,Pullup Jump shot,3.0,94.0,263.0,4.0,1.0
34631,20190213.0,1.0,Pullup Jump shot,2.0,2.0,130.0,4.0,1.0
34679,20190223.0,0.0,Jump Shot,3.0,30.0,300.0,4.0,1.0
35008,20190330.0,0.0,Pullup Jump shot,3.0,-94.0,280.0,4.0,1.0
35071,20190406.0,1.0,Jump Shot,2.0,81.0,88.0,4.0,1.0
35106,20190410.0,0.0,Jump Shot,3.0,38.0,246.0,4.0,1.0
35638,20181128.0,1.0,Pullup Jump shot,3.0,-145.0,214.0,4.0,1.0
35795,20181214.0,1.0,Turnaround Jump Shot,2.0,-102.0,157.0,4.0,1.0
35810,20181217.0,1.0,Step Back Jump shot,2.0,-109.0,147.0,4.0,1.0
35830,20181219.0,0.0,Jump Shot,3.0,-141.0,201.0,4.0,1.0
36265,20190210.0,1.0,Jump Shot,3.0,-112.0,231.0,4.0,1.0
36565,20190320.0,1.0,Pullup Jump shot,3.0,-68.0,293.0,4.0,1.0
36876,20190409.0,0.0,Jump Shot,3.0,130.0,228.0,4.0,1.0
37061,20181201.0,1.0,Jump Shot,3.0,64.0,248.0,4.0,1.0
37092,20181208.0,0.0,Jump Shot,2.0,-141.0,29.0,4.0,1.0
37277,20190213.0,1.0,Jump Shot,3.0,122.0,220.0,4.0,1.0
37305,20190222.0,0.0,Jump Shot,3.0,149.0,212.0,4.0,1.0
37444,20190315.0,1.0,Jump Shot,2.0,-202.0,74.0,4.0,1.0
37456,20190317.0,0.0,Pullup Jump shot,3.0,32.0,258.0,4.0,1.0
38115,20181120.0,0.0,Jump Shot,3.0,47.0,269.0,4.0,1.0
38266,20181215.0,1.0,Fadeaway Jump Shot,2.0,32.0,143.0,4.0,1.0
38516,20190222.0,0.0,Jump Shot,3.0,156.0,205.0,4.0,1.0
38616,20190308.0,0.0,Jump Shot,3.0,-75.0,251.0,4.0,1.0
38640,20190311.0,0.0,Jump Shot,2.0,-52.0,61.0,4.0,1.0
38832,20181024.0,1.0,Running Jump Shot,3.0,-149.0,226.0,4.0,1.0
39168,20190119.0,1.0,Running Jump Shot,3.0,234.0,-6.0,4.0,1.0
39389,20190401.0,0.0,Jump Shot,3.0,-234.0,5.0,4.0,1.0
39490,20181119.0,1.0,Jump Shot,3.0,-234.0,-6.0,4.0,1.0
39784,20181227.0,0.0,Floating Jump shot,2.0,36.0,57.0,4.0,1.0
40030,20190326.0,1.0,Step Back Jump shot,3.0,93.0,258.0,4.0,1.0
40535,20190211.0,1.0,Jump Shot,3.0,-172.0,194.0,4.0,1.0
40744,20190407.0,1.0,Jump Shot,3.0,190.0,180.0,4.0,1.0
40962,20181231.0,0.0,Pullup Jump shot,2.0,-40.0,198.0,4.0,1.0
41454,20181204.0,1.0,Pullup Jump shot,2.0,-111.0,168.0,4.0,1.0
41533,20181228.0,1.0,Fadeaway Jump Shot,2.0,180.0,4.0,4.0,1.0
41806,20190305.0,0.0,Step Back Jump shot,3.0,-174.0,243.0,4.0,1.0
41852,20190316.0,1.0,Driving Floating Bank Jump Shot,2.0,-43.0,25.0,4.0,1.0
42280,20181124.0,0.0,Jump Shot,3.0,136.0,243.0,4.0,1.0
42387,20190103.0,0.0,Jump Shot,3.0,3.0,288.0,4.0,1.0
42433,20190118.0,0.0,Jump Shot,3.0,122.0,233.0,4.0,1.0
42510,20190212.0,1.0,Running Jump Shot,3.0,-234.0,8.0,4.0,1.0
42684,20181017.0,0.0,Jump Shot,3.0,-102.0,240.0,4.0,1.0
42743,20181026.0,0.0,Pullup Jump shot,3.0,228.0,83.0,4.0,1.0
42791,20181104.0,1.0,Jump Shot,3.0,-179.0,220.0,4.0,1.0
43084,20181219.0,1.0,Jump Bank Shot,3.0,199.0,153.0,4.0,1.0
43608,20190319.0,0.0,Step Back Jump shot,3.0,77.0,241.0,4.0,1.0
44441,20181223.0,0.0,Fadeaway Jump Shot,2.0,71.0,136.0,4.0,1.0
44765,20190309.0,0.0,Floating Jump shot,2.0,19.0,42.0,4.0,1.0
44852,20190321.0,0.0,Jump Shot,2.0,105.0,68.0,4.0,1.0
46568,20181022.0,0.0,Turnaround Fadeaway shot,2.0,-79.0,55.0,4.0,1.0
46623,20181027.0,1.0,Turnaround Jump Shot,2.0,-113.0,83.0,4.0,1.0
46760,20181114.0,0.0,Pullup Jump shot,2.0,-59.0,176.0,4.0,1.0
47579,20190304.0,0.0,Pullup Jump shot,2.0,110.0,122.0,4.0,1.0
47625,20190312.0,1.0,Fadeaway Jump Shot,2.0,55.0,83.0,4.0,1.0
47687,20190320.0,0.0,Floating Jump shot,2.0,-75.0,57.0,4.0,1.0
47774,20190331.0,0.0,Pullup Jump shot,2.0,20.0,162.0,4.0,1.0
48154,20190404.0,1.0,Turnaround Fadeaway Bank Jump Shot,2.0,-81.0,33.0,4.0,1.0
48277,20181130.0,0.0,Jump Shot,3.0,120.0,222.0,4.0,1.0
48658,20190306.0,0.0,Jump Shot,3.0,-226.0,-16.0,4.0,1.0
49306,20181228.0,0.0,Running Jump Shot,3.0,-228.0,90.0,4.0,1.0
49427,20190115.0,0.0,Pullup Jump shot,3.0,68.0,241.0,4.0,1.0
49446,20190119.0,0.0,Driving Floating Jump Shot,2.0,69.0,21.0,4.0,1.0
49508,20190129.0,1.0,Pullup Jump shot,2.0,-44.0,146.0,4.0,1.0
49517,20190201.0,1.0,Driving Floating Jump Shot,2.0,-11.0,65.0,4.0,1.0
49931,20190410.0,1.0,Jump Shot,3.0,-174.0,180.0,4.0,1.0
50004,20181028.0,1.0,Jump Shot,2.0,-30.0,207.0,4.0,1.0
51723,20181031.0,0.0,Step Back Jump shot,2.0,65.0,122.0,4.0,1.0
51773,20181107.0,0.0,Jump Shot,3.0,63.0,281.0,4.0,1.0
51994,20181215.0,1.0,Step Back Bank Jump Shot,2.0,-132.0,100.0,4.0,1.0
52064,20181226.0,0.0,Jump Shot,3.0,62.0,245.0,4.0,1.0
52109,20190111.0,1.0,Floating Jump shot,2.0,27.0,121.0,4.0,1.0
52247,20190223.0,1.0,Turnaround Hook Shot,2.0,7.0,51.0,4.0,1.0
52318,20190305.0,0.0,Step Back Jump shot,2.0,-162.0,74.0,4.0,1.0
52542,20181231.0,0.0,Driving Floating Jump Shot,2.0,-122.0,28.0,4.0,1.0
52563,20190107.0,0.0,Jump Shot,3.0,-231.0,54.0,4.0,1.0
52760,20190306.0,0.0,Step Back Jump shot,2.0,76.0,162.0,4.0,1.0
52873,20190403.0,0.0,Driving Floating Jump Shot,2.0,29.0,61.0,4.0,1.0
52900,20190410.0,0.0,Pullup Jump shot,2.0,-69.0,140.0,4.0,1.0
52933,20181017.0,1.0,Step Back Jump shot,3.0,-75.0,239.0,4.0,1.0
53175,20181121.0,0.0,Jump Shot,2.0,40.0,104.0,4.0,1.0
53223,20181125.0,0.0,Step Back Jump shot,3.0,55.0,272.0,4.0,1.0
53288,20181215.0,1.0,Jump Shot,3.0,9.0,262.0,4.0,1.0
53329,20181219.0,1.0,Pullup Jump shot,3.0,-169.0,183.0,4.0,1.0
53402,20181226.0,0.0,Driving Floating Jump Shot,2.0,-83.0,101.0,4.0,1.0
53458,20181229.0,0.0,Driving Floating Jump Shot,2.0,-10.0,56.0,4.0,1.0
53668,20190129.0,0.0,Driving Floating Jump Shot,2.0,-116.0,-4.0,4.0,1.0
53866,20190306.0,0.0,Step Back Jump shot,2.0,-5.0,227.0,4.0,1.0
53919,20190310.0,0.0,Jump Shot,3.0,201.0,264.0,4.0,1.0
54018,20190321.0,0.0,Step Back Jump shot,2.0,-82.0,139.0,4.0,1.0
54035,20190323.0,0.0,Jump Shot,3.0,234.0,88.0,4.0,1.0
54108,20190327.0,0.0,Running Pull-Up Jump Shot,3.0,-127.0,219.0,4.0,1.0
54128,20190330.0,0.0,Jump Shot,3.0,-155.0,221.0,4.0,1.0
54218,20181128.0,0.0,Jump Shot,3.0,200.0,222.0,4.0,1.0
54475,20190331.0,0.0,Jump Shot,3.0,233.0,-16.0,4.0,1.0
54992,20190104.0,0.0,Jump Shot,3.0,89.0,260.0,4.0,1.0
55147,20190214.0,0.0,Jump Shot,3.0,-8.0,253.0,4.0,1.0
55731,20190317.0,0.0,Jump Shot,3.0,226.0,84.0,4.0,1.0
56976,20190405.0,0.0,Jump Shot,2.0,-30.0,60.0,4.0,1.0
56991,20190405.0,0.0,Hook Shot,2.0,31.0,57.0,4.0,1.0
57027,20181019.0,0.0,Driving Floating Bank Jump Shot,2.0,-92.0,58.0,4.0,1.0
57244,20181116.0,0.0,Pullup Jump shot,3.0,-70.0,251.0,4.0,1.0
57253,20181117.0,1.0,Pullup Jump shot,2.0,19.0,143.0,4.0,1.0
57584,20181227.0,0.0,Jump Shot,3.0,-154.0,211.0,4.0,1.0
57739,20190112.0,1.0,Step Back Jump shot,3.0,-46.0,253.0,4.0,1.0
57804,20190118.0,0.0,Jump Shot,3.0,-143.0,208.0,4.0,1.0
57903,20190127.0,0.0,Pullup Jump shot,3.0,178.0,278.0,4.0,1.0
58117,20190228.0,0.0,Pullup Jump shot,3.0,92.0,239.0,4.0,1.0
58331,20190320.0,0.0,Jump Shot,3.0,108.0,251.0,4.0,1.0
58512,20190409.0,1.0,Driving Floating Jump Shot,2.0,-76.0,32.0,4.0,1.0
61625,20190205.0,0.0,Driving Floating Jump Shot,2.0,31.0,149.0,4.0,1.0
61637,20190208.0,1.0,Fadeaway Jump Shot,2.0,174.0,110.0,4.0,1.0
61678,20190213.0,0.0,Driving Floating Jump Shot,2.0,-35.0,116.0,4.0,1.0
61917,20190323.0,0.0,Jump Shot,3.0,-231.0,-5.0,4.0,1.0
62021,20190407.0,0.0,Turnaround Jump Shot,2.0,65.0,186.0,4.0,1.0
62044,20190409.0,0.0,Jump Shot,3.0,-232.0,-1.0,4.0,1.0
62234,20181112.0,1.0,Floating Jump shot,2.0,-1.0,151.0,4.0,1.0
62296,20181119.0,1.0,Floating Jump shot,2.0,-7.0,54.0,4.0,1.0
62337,20181124.0,1.0,Jump Shot,3.0,-231.0,24.0,4.0,1.0
63478,20190409.0,0.0,Hook Shot,2.0,-92.0,17.0,4.0,1.0
63549,20181128.0,0.0,Turnaround Hook Shot,2.0,-40.0,20.0,4.0,1.0
63813,20181110.0,0.0,Driving Floating Jump Shot,2.0,36.0,108.0,4.0,1.0
63934,20181201.0,1.0,Jump Shot,3.0,-131.0,219.0,4.0,1.0
64074,20181221.0,1.0,Step Back Jump shot,2.0,92.0,53.0,4.0,1.0
64284,20190224.0,1.0,Jump Shot,3.0,190.0,232.0,4.0,1.0
64385,20190315.0,0.0,Pullup Jump shot,2.0,-17.0,175.0,4.0,1.0
64451,20190324.0,0.0,Step Back Jump shot,3.0,-104.0,242.0,4.0,1.0
65505,20181210.0,0.0,Jump Shot,2.0,134.0,15.0,4.0,1.0
66667,20190121.0,0.0,Jump Shot,3.0,-136.0,237.0,4.0,1.0
66887,20190303.0,1.0,Jump Shot,3.0,205.0,144.0,4.0,1.0
67019,20190324.0,1.0,Jump Shot,3.0,-111.0,245.0,4.0,1.0
67439,20190317.0,1.0,Jump Shot,3.0,244.0,32.0,4.0,1.0
67839,20181205.0,0.0,Jump Shot,2.0,-95.0,176.0,4.0,1.0
68350,20190305.0,1.0,Pullup Jump shot,2.0,-35.0,185.0,4.0,1.0
68416,20190320.0,1.0,Pullup Jump shot,2.0,-26.0,229.0,4.0,1.0
68514,20190403.0,0.0,Step Back Jump shot,2.0,88.0,192.0,4.0,1.0
68537,20190407.0,1.0,Driving Floating Jump Shot,2.0,45.0,83.0,4.0,1.0
68661,20181108.0,1.0,Step Back Jump shot,2.0,-145.0,13.0,4.0,1.0
68991,20190403.0,1.0,Pullup Jump shot,2.0,72.0,148.0,4.0,1.0
69591,20190306.0,1.0,Jump Shot,3.0,-19.0,256.0,4.0,1.0
69969,20181026.0,0.0,Jump Shot,3.0,-233.0,20.0,4.0,1.0
70091,20181209.0,1.0,Jump Shot,3.0,-221.0,-13.0,4.0,1.0
70360,20181127.0,1.0,Running Jump Shot,3.0,230.0,62.0,4.0,1.0
70465,20181222.0,0.0,Pullup Jump shot,2.0,-13.0,206.0,4.0,1.0
70705,20190320.0,0.0,Step Back Jump shot,3.0,-4.0,251.0,4.0,1.0
71060,20181017.0,0.0,Step Back Jump shot,3.0,46.0,249.0,4.0,1.0
71071,20181019.0,0.0,Jump Shot,3.0,-224.0,44.0,4.0,1.0
71523,20190331.0,0.0,Floating Jump shot,2.0,17.0,53.0,4.0,1.0
71929,20181119.0,0.0,Jump Shot,3.0,-114.0,244.0,4.0,1.0
72455,20181030.0,0.0,Fadeaway Jump Shot,2.0,-70.0,3.0,4.0,1.0
72478,20181105.0,1.0,Step Back Jump shot,2.0,14.0,185.0,4.0,1.0
73038,20181117.0,0.0,Jump Shot,3.0,224.0,114.0,4.0,1.0
73101,20181215.0,1.0,Jump Shot,3.0,-228.0,15.0,4.0,1.0
73130,20181222.0,0.0,Jump Shot,3.0,-179.0,186.0,4.0,1.0
74086,20181229.0,0.0,Jump Shot,2.0,18.0,195.0,4.0,1.0
74956,20181017.0,0.0,Jump Shot,3.0,-144.0,213.0,4.0,1.0
74994,20181020.0,0.0,Jump Shot,3.0,0.0,258.0,4.0,1.0
75160,20190227.0,1.0,Jump Shot,3.0,-149.0,210.0,4.0,1.0
75249,20190320.0,0.0,Step Back Jump shot,3.0,24.0,264.0,4.0,1.0
75684,20190102.0,1.0,Pullup Jump shot,3.0,9.0,266.0,4.0,1.0
75895,20190305.0,0.0,Jump Shot,3.0,-168.0,213.0,4.0,1.0
76003,20190407.0,1.0,Jump Shot,2.0,123.0,196.0,4.0,1.0
76333,20190401.0,0.0,Jump Shot,2.0,144.0,132.0,4.0,1.0
76528,20190405.0,1.0,Driving Floating Bank Jump Shot,2.0,36.0,65.0,4.0,1.0
77044,20181029.0,0.0,Fadeaway Jump Shot,2.0,-11.0,65.0,4.0,1.0
77301,20181210.0,0.0,Jump Shot,2.0,36.0,148.0,4.0,1.0
77471,20181231.0,1.0,Jump Shot,3.0,-69.0,243.0,4.0,1.0
77705,20190202.0,0.0,Step Back Jump shot,2.0,64.0,201.0,4.0,1.0
77831,20190306.0,1.0,Fadeaway Jump Shot,2.0,11.0,82.0,4.0,1.0
78497,20181112.0,0.0,Jump Shot,3.0,116.0,222.0,4.0,1.0
79491,20190405.0,1.0,Jump Shot,3.0,-49.0,256.0,4.0,1.0
79534,20190409.0,1.0,Jump Shot,3.0,-226.0,99.0,4.0,1.0
81939,20181218.0,1.0,Fadeaway Jump Shot,2.0,54.0,87.0,4.0,1.0
82201,20181103.0,0.0,Jump Shot,3.0,117.0,233.0,4.0,1.0
83189,20181219.0,0.0,Jump Shot,3.0,159.0,235.0,4.0,1.0
83504,20190306.0,0.0,Jump Shot,3.0,-172.0,184.0,4.0,1.0
83779,20190121.0,0.0,Turnaround Hook Shot,2.0,56.0,-5.0,4.0,1.0
84174,20181206.0,0.0,Jump Shot,3.0,147.0,202.0,4.0,1.0
84237,20190113.0,0.0,Jump Shot,3.0,149.0,194.0,4.0,1.0
84258,20190118.0,0.0,Step Back Jump shot,3.0,101.0,231.0,4.0,1.0
84267,20190118.0,1.0,Jump Shot,3.0,-149.0,239.0,4.0,1.0
84365,20190213.0,1.0,Turnaround Jump Shot,2.0,-95.0,101.0,4.0,1.0
84453,20190320.0,0.0,Jump Shot,3.0,229.0,42.0,4.0,1.0
85213,20190312.0,1.0,Driving Floating Bank Jump Shot,2.0,-67.0,4.0,4.0,1.0
85295,20190326.0,0.0,Jump Shot,3.0,-226.0,9.0,4.0,1.0
85413,20190105.0,0.0,Jump Shot,3.0,-117.0,224.0,4.0,1.0
85444,20181027.0,0.0,Pullup Jump shot,3.0,-67.0,242.0,4.0,1.0
85475,20181117.0,0.0,Jump Shot,3.0,4.0,372.0,4.0,1.0
85814,20190405.0,0.0,Pullup Jump shot,3.0,40.0,271.0,4.0,1.0
85860,20190409.0,1.0,Pullup Jump shot,2.0,64.0,170.0,4.0,1.0
85932,20181025.0,0.0,Step Back Jump shot,2.0,-43.0,110.0,4.0,1.0
