AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
12935,20190115.0,1.0,Running Finger Roll Layup Shot,2.0,-19.0,1.0,4.0,1.0
12961,20190119.0,1.0,Driving Finger Roll Layup Shot,2.0,-3.0,18.0,4.0,1.0
12983,20190123.0,1.0,Driving Reverse Layup Shot,2.0,19.0,-5.0,4.0,1.0
13097,20190213.0,0.0,Layup Shot,2.0,1.0,4.0,4.0,1.0
13250,20190315.0,1.0,Driving Layup Shot,2.0,14.0,10.0,4.0,1.0
13279,20190319.0,1.0,Driving Finger Roll Layup Shot,2.0,-13.0,15.0,4.0,1.0
13444,20190105.0,0.0,Alley Oop Dunk Shot,2.0,14.0,10.0,4.0,1.0
14251,20190107.0,0.0,Driving Layup Shot,2.0,-62.0,3.0,4.0,1.0
14322,20190116.0,1.0,Driving Layup Shot,2.0,-25.0,9.0,4.0,1.0
14940,20181017.0,1.0,Cutting Layup Shot,2.0,-6.0,59.0,4.0,1.0
20045,20190129.0,1.0,Running Dunk Shot,2.0,-9.0,9.0,4.0,1.0
21501,20190110.0,0.0,Driving Layup Shot,2.0,35.0,43.0,4.0,1.0
25992,20190102.0,1.0,Driving Layup Shot,2.0,-22.0,-3.0,4.0,1.0
26654,20181205.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
26716,20190208.0,0.0,Layup Shot,2.0,12.0,3.0,4.0,1.0
26741,20190225.0,1.0,Alley Oop Layup shot,2.0,-3.0,15.0,4.0,1.0
29440,20181021.0,1.0,Cutting Dunk Shot,2.0,7.0,8.0,4.0,1.0
29500,20181105.0,1.0,Alley Oop Dunk Shot,2.0,8.0,5.0,4.0,1.0
29527,20181111.0,1.0,Cutting Dunk Shot,2.0,-8.0,6.0,4.0,1.0
29533,20181113.0,1.0,Alley Oop Layup shot,2.0,1.0,1.0,4.0,1.0
29545,20181113.0,1.0,Cutting Dunk Shot,2.0,-11.0,7.0,4.0,1.0
29564,20181117.0,1.0,Cutting Dunk Shot,2.0,5.0,13.0,4.0,1.0
29576,20181121.0,1.0,Alley Oop Dunk Shot,2.0,2.0,-3.0,4.0,1.0
29583,20181121.0,1.0,Layup Shot,2.0,5.0,11.0,4.0,1.0
29629,20181128.0,1.0,Dunk Shot,2.0,8.0,1.0,4.0,1.0
29644,20181130.0,1.0,Alley Oop Dunk Shot,2.0,5.0,6.0,4.0,1.0
29671,20181203.0,1.0,Dunk Shot,2.0,1.0,15.0,4.0,1.0
29698,20181208.0,0.0,Putback Layup Shot,2.0,-12.0,5.0,4.0,1.0
29751,20181219.0,0.0,Cutting Layup Shot,2.0,40.0,35.0,4.0,1.0
29772,20181222.0,1.0,Layup Shot,2.0,-16.0,16.0,4.0,1.0
29820,20190103.0,1.0,Dunk Shot,2.0,-3.0,13.0,4.0,1.0
29847,20190107.0,0.0,Layup Shot,2.0,14.0,11.0,4.0,1.0
29863,20190107.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,4.0,1.0
29889,20190113.0,1.0,Running Layup Shot,2.0,2.0,20.0,4.0,1.0
29898,20190113.0,0.0,Alley Oop Layup shot,2.0,-11.0,9.0,4.0,1.0
29924,20190225.0,1.0,Putback Layup Shot,2.0,8.0,31.0,4.0,1.0
29937,20190227.0,0.0,Layup Shot,2.0,-7.0,17.0,4.0,1.0
29942,20190228.0,1.0,Dunk Shot,2.0,0.0,4.0,4.0,1.0
29961,20190308.0,1.0,Alley Oop Dunk Shot,2.0,-1.0,8.0,4.0,1.0
30003,20190315.0,0.0,Layup Shot,2.0,6.0,26.0,4.0,1.0
30028,20190319.0,1.0,Alley Oop Dunk Shot,2.0,4.0,5.0,4.0,1.0
30069,20190328.0,0.0,Layup Shot,2.0,34.0,13.0,4.0,1.0
30078,20190330.0,0.0,Layup Shot,2.0,-8.0,15.0,4.0,1.0
30084,20190330.0,1.0,Running Dunk Shot,2.0,0.0,-7.0,4.0,1.0
30122,20190407.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
30132,20190409.0,1.0,Cutting Dunk Shot,2.0,-16.0,5.0,4.0,1.0
30160,20181026.0,1.0,Layup Shot,2.0,-2.0,26.0,4.0,1.0
30295,20181212.0,1.0,Cutting Dunk Shot,2.0,-2.0,20.0,4.0,1.0
30420,20190225.0,1.0,Putback Layup Shot,2.0,-11.0,15.0,4.0,1.0
31238,20190208.0,0.0,Running Layup Shot,2.0,2.0,27.0,4.0,1.0
34596,20190211.0,1.0,Driving Finger Roll Layup Shot,2.0,-15.0,3.0,4.0,1.0
35163,20181019.0,1.0,Dunk Shot,2.0,8.0,20.0,4.0,1.0
35176,20181024.0,1.0,Driving Dunk Shot,2.0,3.0,13.0,4.0,1.0
35197,20181108.0,1.0,Reverse Dunk Shot,2.0,16.0,20.0,4.0,1.0
37830,20190207.0,0.0,Tip Dunk Shot,2.0,0.0,-6.0,4.0,1.0
37899,20190330.0,0.0,Alley Oop Layup shot,2.0,-10.0,5.0,4.0,1.0
41978,20181119.0,1.0,Driving Layup Shot,2.0,20.0,11.0,4.0,1.0
43772,20190410.0,1.0,Running Layup Shot,2.0,5.0,8.0,4.0,1.0
44078,20181027.0,1.0,Reverse Layup Shot,2.0,20.0,10.0,4.0,1.0
44178,20181112.0,1.0,Dunk Shot,2.0,-6.0,5.0,4.0,1.0
44188,20181114.0,0.0,Alley Oop Layup shot,2.0,14.0,-1.0,4.0,1.0
44337,20181210.0,0.0,Cutting Layup Shot,2.0,-34.0,6.0,4.0,1.0
44382,20181217.0,0.0,Alley Oop Layup shot,2.0,-5.0,15.0,4.0,1.0
44470,20181229.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
44647,20190208.0,1.0,Reverse Layup Shot,2.0,18.0,12.0,4.0,1.0
44838,20190318.0,0.0,Layup Shot,2.0,-7.0,15.0,4.0,1.0
44957,20181031.0,1.0,Alley Oop Dunk Shot,2.0,-8.0,18.0,4.0,1.0
45055,20181208.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
45077,20181216.0,1.0,Alley Oop Dunk Shot,2.0,-12.0,17.0,4.0,1.0
45117,20181226.0,1.0,Cutting Dunk Shot,2.0,1.0,4.0,4.0,1.0
45187,20190121.0,1.0,Dunk Shot,2.0,-7.0,1.0,4.0,1.0
45283,20190309.0,1.0,Cutting Layup Shot,2.0,6.0,12.0,4.0,1.0
45648,20190108.0,1.0,Driving Layup Shot,2.0,19.0,9.0,4.0,1.0
46664,20181031.0,1.0,Driving Reverse Layup Shot,2.0,0.0,9.0,4.0,1.0
47981,20190225.0,1.0,Driving Dunk Shot,2.0,7.0,11.0,4.0,1.0
48101,20190323.0,1.0,Driving Dunk Shot,2.0,-9.0,17.0,4.0,1.0
48143,20190402.0,1.0,Driving Layup Shot,2.0,-8.0,63.0,4.0,1.0
49987,20181024.0,0.0,Driving Layup Shot,2.0,-2.0,12.0,4.0,1.0
50514,20190310.0,0.0,Layup Shot,2.0,-16.0,31.0,4.0,1.0
50673,20181017.0,1.0,Layup Shot,2.0,11.0,15.0,4.0,1.0
50753,20181109.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
50773,20181117.0,0.0,Cutting Layup Shot,2.0,-13.0,41.0,4.0,1.0
50780,20181119.0,0.0,Layup Shot,2.0,-9.0,-10.0,4.0,1.0
50861,20181212.0,1.0,Alley Oop Dunk Shot,2.0,20.0,10.0,4.0,1.0
51106,20190222.0,1.0,Cutting Dunk Shot,2.0,2.0,5.0,4.0,1.0
51148,20190302.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
51168,20190306.0,1.0,Alley Oop Dunk Shot,2.0,-6.0,0.0,4.0,1.0
51226,20190321.0,0.0,Putback Layup Shot,2.0,0.0,-6.0,4.0,1.0
51264,20190327.0,1.0,Dunk Shot,2.0,-7.0,16.0,4.0,1.0
55112,20190207.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
56343,20181031.0,1.0,Layup Shot,2.0,5.0,11.0,4.0,1.0
56402,20181116.0,1.0,Dunk Shot,2.0,-2.0,14.0,4.0,1.0
56427,20181121.0,1.0,Layup Shot,2.0,-9.0,15.0,4.0,1.0
56675,20190111.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
56700,20190119.0,1.0,Layup Shot,2.0,-13.0,22.0,4.0,1.0
58414,20190329.0,1.0,Driving Layup Shot,2.0,24.0,11.0,4.0,1.0
59721,20190318.0,1.0,Alley Oop Layup shot,2.0,2.0,8.0,4.0,1.0
60619,20181116.0,1.0,Dunk Shot,2.0,2.0,9.0,4.0,1.0
60670,20181102.0,1.0,Driving Layup Shot,2.0,-8.0,8.0,4.0,1.0
60745,20181210.0,1.0,Cutting Finger Roll Layup Shot,2.0,7.0,9.0,4.0,1.0
60832,20190111.0,1.0,Alley Oop Dunk Shot,2.0,2.0,9.0,4.0,1.0
60946,20190225.0,1.0,Alley Oop Dunk Shot,2.0,-6.0,6.0,4.0,1.0
60978,20190306.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
61029,20190316.0,1.0,Cutting Finger Roll Layup Shot,2.0,15.0,23.0,4.0,1.0
61061,20190328.0,1.0,Reverse Layup Shot,2.0,8.0,12.0,4.0,1.0
61098,20190403.0,1.0,Alley Oop Layup shot,2.0,5.0,6.0,4.0,1.0
61105,20190407.0,1.0,Alley Oop Dunk Shot,2.0,-1.0,4.0,4.0,1.0
61523,20190118.0,1.0,Driving Reverse Layup Shot,2.0,26.0,15.0,4.0,1.0
62709,20181121.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,4.0,1.0
62769,20181223.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
62860,20190221.0,1.0,Cutting Layup Shot,2.0,-17.0,12.0,4.0,1.0
62905,20190322.0,0.0,Driving Layup Shot,2.0,-2.0,13.0,4.0,1.0
64630,20181104.0,1.0,Layup Shot,2.0,-12.0,10.0,4.0,1.0
64820,20181208.0,0.0,Driving Reverse Layup Shot,2.0,-10.0,5.0,4.0,1.0
64827,20181209.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
64993,20190221.0,1.0,Putback Layup Shot,2.0,2.0,8.0,4.0,1.0
65045,20190309.0,1.0,Cutting Layup Shot,2.0,13.0,3.0,4.0,1.0
65080,20190320.0,0.0,Tip Layup Shot,2.0,11.0,10.0,4.0,1.0
65141,20190401.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,4.0,1.0
65170,20190405.0,0.0,Finger Roll Layup Shot,2.0,-18.0,3.0,4.0,1.0
65195,20190409.0,0.0,Layup Shot,2.0,-15.0,17.0,4.0,1.0
65907,20190223.0,0.0,Driving Layup Shot,2.0,53.0,4.0,4.0,1.0
66639,20181229.0,1.0,Driving Layup Shot,2.0,-23.0,32.0,4.0,1.0
72306,20190407.0,0.0,Driving Layup Shot,2.0,24.0,6.0,4.0,1.0
72339,20190129.0,0.0,Cutting Layup Shot,2.0,0.0,10.0,4.0,1.0
73560,20181019.0,1.0,Driving Finger Roll Layup Shot,2.0,-14.0,9.0,4.0,1.0
73632,20181027.0,0.0,Driving Layup Shot,2.0,11.0,26.0,4.0,1.0
73663,20181101.0,1.0,Driving Layup Shot,2.0,1.0,16.0,4.0,1.0
73808,20181121.0,1.0,Layup Shot,2.0,6.0,8.0,4.0,1.0
73826,20181123.0,1.0,Driving Dunk Shot,2.0,-6.0,3.0,4.0,1.0
73832,20181123.0,1.0,Driving Finger Roll Layup Shot,2.0,6.0,10.0,4.0,1.0
73969,20181214.0,0.0,Layup Shot,2.0,9.0,15.0,4.0,1.0
73984,20181217.0,1.0,Layup Shot,2.0,8.0,10.0,4.0,1.0
74013,20181221.0,0.0,Driving Finger Roll Layup Shot,2.0,36.0,35.0,4.0,1.0
74210,20190116.0,1.0,Dunk Shot,2.0,-3.0,0.0,4.0,1.0
74263,20190125.0,0.0,Cutting Layup Shot,2.0,-7.0,12.0,4.0,1.0
74272,20190125.0,1.0,Driving Dunk Shot,2.0,-6.0,12.0,4.0,1.0
74371,20190206.0,1.0,Driving Dunk Shot,2.0,5.0,13.0,4.0,1.0
74383,20190206.0,0.0,Layup Shot,2.0,3.0,18.0,4.0,1.0
74415,20190211.0,1.0,Layup Shot,2.0,-12.0,8.0,4.0,1.0
74485,20190227.0,1.0,Layup Shot,2.0,-11.0,11.0,4.0,1.0
74558,20190309.0,1.0,Reverse Dunk Shot,2.0,6.0,13.0,4.0,1.0
74564,20190309.0,0.0,Dunk Shot,2.0,-8.0,10.0,4.0,1.0
74644,20190317.0,1.0,Running Dunk Shot,2.0,0.0,13.0,4.0,1.0
76002,20190405.0,1.0,Driving Layup Shot,2.0,-11.0,9.0,4.0,1.0
76591,20181114.0,1.0,Cutting Layup Shot,2.0,16.0,-1.0,4.0,1.0
78229,20190130.0,1.0,Cutting Layup Shot,2.0,-12.0,12.0,4.0,1.0
78445,20181030.0,1.0,Cutting Layup Shot,2.0,8.0,17.0,4.0,1.0
78561,20181123.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
78597,20181202.0,1.0,Putback Dunk Shot,2.0,-6.0,18.0,4.0,1.0
78838,20190205.0,0.0,Layup Shot,2.0,-3.0,29.0,4.0,1.0
78917,20190304.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
79006,20190328.0,1.0,Dunk Shot,2.0,1.0,-2.0,4.0,1.0
79032,20190403.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
80633,20181023.0,1.0,Driving Layup Shot,2.0,-6.0,11.0,4.0,1.0
81168,20190205.0,1.0,Driving Layup Shot,2.0,-3.0,13.0,4.0,1.0
81342,20181223.0,0.0,Layup Shot,2.0,-40.0,8.0,4.0,1.0
81355,20181225.0,1.0,Cutting Dunk Shot,2.0,0.0,12.0,4.0,1.0
81420,20190117.0,1.0,Cutting Layup Shot,2.0,1.0,32.0,4.0,1.0
81462,20190127.0,1.0,Alley Oop Layup shot,2.0,-12.0,10.0,4.0,1.0
81583,20190312.0,0.0,Cutting Layup Shot,2.0,-18.0,15.0,4.0,1.0
82317,20181121.0,1.0,Reverse Dunk Shot,2.0,-7.0,2.0,4.0,1.0
82340,20181124.0,1.0,Driving Dunk Shot,2.0,7.0,15.0,4.0,1.0
82635,20190306.0,1.0,Driving Layup Shot,2.0,-11.0,24.0,4.0,1.0
83871,20190206.0,1.0,Driving Dunk Shot,2.0,-5.0,8.0,4.0,1.0
84040,20190401.0,1.0,Cutting Layup Shot,2.0,-5.0,-1.0,4.0,1.0
84488,20190405.0,0.0,Alley Oop Layup shot,2.0,-9.0,6.0,4.0,1.0
84559,20181128.0,1.0,Cutting Layup Shot,2.0,-2.0,13.0,4.0,1.0
84597,20181209.0,1.0,Reverse Layup Shot,2.0,-2.0,11.0,4.0,1.0
84660,20190107.0,1.0,Reverse Layup Shot,2.0,-22.0,4.0,4.0,1.0
84718,20190224.0,1.0,Dunk Shot,2.0,12.0,9.0,4.0,1.0
84760,20190316.0,0.0,Cutting Finger Roll Layup Shot,2.0,-14.0,11.0,4.0,1.0
87297,20190312.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,4.0,1.0
87858,20181217.0,0.0,Running Layup Shot,2.0,-14.0,24.0,4.0,1.0
90108,20190330.0,1.0,Layup Shot,2.0,-3.0,22.0,4.0,1.0
90827,20181223.0,0.0,Layup Shot,2.0,-36.0,36.0,4.0,1.0
91278,20181029.0,1.0,Reverse Dunk Shot,2.0,-5.0,13.0,4.0,1.0
91469,20181219.0,0.0,Layup Shot,2.0,-3.0,25.0,4.0,1.0
91529,20190106.0,1.0,Cutting Dunk Shot,2.0,-7.0,4.0,4.0,1.0
91554,20190114.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
91686,20190227.0,1.0,Cutting Dunk Shot,2.0,-5.0,8.0,4.0,1.0
91748,20190322.0,1.0,Dunk Shot,2.0,8.0,17.0,4.0,1.0
91782,20190406.0,1.0,Alley Oop Dunk Shot,2.0,14.0,16.0,4.0,1.0
91931,20181031.0,0.0,Alley Oop Layup shot,2.0,6.0,4.0,4.0,1.0
91966,20181107.0,1.0,Dunk Shot,2.0,2.0,14.0,4.0,1.0
91975,20181110.0,1.0,Dunk Shot,2.0,10.0,21.0,4.0,1.0
91997,20181117.0,1.0,Dunk Shot,2.0,-9.0,15.0,4.0,1.0
92058,20181202.0,0.0,Layup Shot,2.0,0.0,20.0,4.0,1.0
92101,20181215.0,1.0,Dunk Shot,2.0,-2.0,7.0,4.0,1.0
92233,20190205.0,1.0,Dunk Shot,2.0,5.0,15.0,4.0,1.0
92247,20190210.0,1.0,Cutting Dunk Shot,2.0,0.0,12.0,4.0,1.0
92291,20190301.0,1.0,Cutting Dunk Shot,2.0,-1.0,10.0,4.0,1.0
92301,20190302.0,1.0,Reverse Layup Shot,2.0,2.0,5.0,4.0,1.0
92386,20190322.0,0.0,Putback Layup Shot,2.0,-4.0,10.0,4.0,1.0
92398,20190324.0,1.0,Cutting Dunk Shot,2.0,0.0,4.0,4.0,1.0
92454,20190402.0,1.0,Cutting Layup Shot,2.0,0.0,8.0,4.0,1.0
92473,20190405.0,1.0,Dunk Shot,2.0,-7.0,12.0,4.0,1.0
92499,20190409.0,1.0,Alley Oop Dunk Shot,2.0,0.0,6.0,4.0,1.0
94319,20190314.0,1.0,Running Reverse Layup Shot,2.0,-6.0,3.0,4.0,1.0
95155,20181017.0,1.0,Driving Layup Shot,2.0,-1.0,34.0,4.0,1.0
95449,20190211.0,1.0,Driving Layup Shot,2.0,7.0,8.0,4.0,1.0
95661,20181102.0,0.0,Alley Oop Layup shot,2.0,-3.0,10.0,4.0,1.0
95849,20181219.0,1.0,Cutting Dunk Shot,2.0,0.0,21.0,4.0,1.0
95972,20190110.0,1.0,Layup Shot,2.0,14.0,5.0,4.0,1.0
95988,20190115.0,1.0,Cutting Dunk Shot,2.0,0.0,11.0,4.0,1.0
98745,20181019.0,1.0,Alley Oop Dunk Shot,2.0,2.0,12.0,4.0,1.0
100777,20190223.0,1.0,Dunk Shot,2.0,3.0,9.0,4.0,1.0
102872,20181128.0,0.0,Layup Shot,2.0,-14.0,7.0,4.0,1.0
103048,20181222.0,1.0,Driving Dunk Shot,2.0,2.0,1.0,4.0,1.0
103266,20190121.0,0.0,Driving Layup Shot,2.0,-25.0,20.0,4.0,1.0
103472,20190310.0,1.0,Driving Layup Shot,2.0,-12.0,-4.0,4.0,1.0
103682,20181123.0,1.0,Cutting Dunk Shot,2.0,-7.0,7.0,4.0,1.0
103741,20181203.0,1.0,Cutting Layup Shot,2.0,-3.0,10.0,4.0,1.0
103854,20181221.0,1.0,Dunk Shot,2.0,8.0,4.0,4.0,1.0
103947,20190106.0,1.0,Cutting Dunk Shot,2.0,-2.0,11.0,4.0,1.0
103994,20190111.0,1.0,Layup Shot,2.0,12.0,0.0,4.0,1.0
104019,20190115.0,1.0,Alley Oop Layup shot,2.0,-1.0,7.0,4.0,1.0
104057,20190123.0,1.0,Cutting Layup Shot,2.0,-3.0,4.0,4.0,1.0
104259,20190227.0,1.0,Alley Oop Dunk Shot,2.0,6.0,11.0,4.0,1.0
104325,20190313.0,1.0,Running Reverse Layup Shot,2.0,0.0,8.0,4.0,1.0
104749,20181028.0,1.0,Driving Layup Shot,2.0,6.0,8.0,4.0,1.0
104785,20181104.0,1.0,Running Finger Roll Layup Shot,2.0,5.0,20.0,4.0,1.0
105283,20181024.0,0.0,Cutting Layup Shot,2.0,-1.0,6.0,4.0,1.0
105358,20190404.0,0.0,Putback Layup Shot,2.0,0.0,-6.0,4.0,1.0
105421,20181210.0,1.0,Driving Finger Roll Layup Shot,2.0,10.0,6.0,4.0,1.0
105606,20190302.0,1.0,Driving Reverse Layup Shot,2.0,-2.0,4.0,4.0,1.0
105851,20181222.0,1.0,Cutting Layup Shot,2.0,9.0,24.0,4.0,1.0
106190,20181123.0,1.0,Cutting Layup Shot,2.0,8.0,7.0,4.0,1.0
106204,20181125.0,1.0,Running Alley Oop Layup Shot,2.0,12.0,-7.0,4.0,1.0
106285,20190212.0,1.0,Cutting Layup Shot,2.0,58.0,38.0,4.0,1.0
107705,20190410.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
109165,20181018.0,0.0,Driving Layup Shot,2.0,14.0,23.0,4.0,1.0
109310,20181130.0,1.0,Driving Layup Shot,2.0,-13.0,31.0,4.0,1.0
112374,20181123.0,0.0,Driving Layup Shot,2.0,24.0,15.0,4.0,1.0
113664,20181029.0,0.0,Cutting Layup Shot,2.0,-2.0,36.0,4.0,1.0
113888,20181203.0,1.0,Layup Shot,2.0,18.0,7.0,4.0,1.0
113909,20181205.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
114095,20181231.0,1.0,Driving Layup Shot,2.0,-8.0,0.0,4.0,1.0
114391,20190302.0,0.0,Layup Shot,2.0,-8.0,24.0,4.0,1.0
114497,20190315.0,1.0,Driving Finger Roll Layup Shot,2.0,-5.0,17.0,4.0,1.0
114527,20190315.0,1.0,Finger Roll Layup Shot,2.0,-16.0,13.0,4.0,1.0
114682,20190405.0,0.0,Putback Layup Shot,2.0,-5.0,-4.0,4.0,1.0
116895,20181022.0,0.0,Layup Shot,2.0,2.0,9.0,4.0,1.0
116936,20181030.0,1.0,Layup Shot,2.0,-3.0,24.0,4.0,1.0
117069,20181123.0,1.0,Cutting Dunk Shot,2.0,1.0,19.0,4.0,1.0
117394,20190121.0,1.0,Reverse Layup Shot,2.0,22.0,0.0,4.0,1.0
117467,20190210.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
117503,20190221.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,4.0,1.0
117648,20190320.0,1.0,Cutting Dunk Shot,2.0,12.0,29.0,4.0,1.0
118438,20190102.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,4.0,1.0
118823,20190228.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,4.0,1.0
119634,20181221.0,1.0,Driving Layup Shot,2.0,4.0,64.0,4.0,1.0
120798,20190227.0,1.0,Layup Shot,2.0,13.0,15.0,4.0,1.0
121573,20190206.0,1.0,Driving Layup Shot,2.0,-31.0,29.0,4.0,1.0
122842,20190202.0,1.0,Layup Shot,2.0,2.0,11.0,4.0,1.0
123068,20190301.0,1.0,Running Layup Shot,2.0,13.0,5.0,4.0,1.0
123529,20181229.0,0.0,Driving Layup Shot,2.0,6.0,54.0,4.0,1.0
123583,20190127.0,0.0,Cutting Layup Shot,2.0,12.0,10.0,4.0,1.0
123630,20190204.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,4.0,1.0
123660,20190211.0,1.0,Dunk Shot,2.0,0.0,13.0,4.0,1.0
128752,20181024.0,0.0,Layup Shot,2.0,19.0,10.0,4.0,1.0
128832,20181205.0,1.0,Cutting Dunk Shot,2.0,-2.0,6.0,4.0,1.0
128859,20181217.0,1.0,Driving Layup Shot,2.0,-18.0,15.0,4.0,1.0
128962,20190128.0,1.0,Cutting Dunk Shot,2.0,8.0,16.0,4.0,1.0
129052,20190404.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,4.0,1.0
129207,20190401.0,1.0,Cutting Layup Shot,2.0,11.0,15.0,4.0,1.0
129788,20190113.0,1.0,Cutting Layup Shot,2.0,0.0,13.0,4.0,1.0
136039,20190203.0,1.0,Cutting Layup Shot,2.0,2.0,20.0,4.0,1.0
139908,20190221.0,1.0,Cutting Dunk Shot,2.0,12.0,5.0,4.0,1.0
139967,20190324.0,1.0,Layup Shot,2.0,0.0,15.0,4.0,1.0
141261,20181130.0,1.0,Driving Dunk Shot,2.0,3.0,30.0,4.0,1.0
141768,20190309.0,1.0,Reverse Layup Shot,2.0,20.0,15.0,4.0,1.0
141782,20190312.0,1.0,Dunk Shot,2.0,-3.0,2.0,4.0,1.0
142108,20181121.0,1.0,Driving Layup Shot,2.0,-9.0,-5.0,4.0,1.0
145995,20181124.0,1.0,Driving Layup Shot,2.0,8.0,15.0,4.0,1.0
