AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
3922,20190102.0,1.0,Dunk Shot,2.0,-8.0,7.0,2.0,1.0
3971,20190113.0,1.0,Dunk Shot,2.0,-3.0,13.0,2.0,1.0
3980,20190115.0,1.0,Dunk Shot,2.0,2.0,9.0,2.0,1.0
4026,20190128.0,0.0,Layup Shot,2.0,7.0,6.0,2.0,1.0
4096,20190301.0,1.0,Cutting Layup Shot,2.0,3.0,12.0,2.0,1.0
4145,20190309.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
4213,20190323.0,1.0,Layup Shot,2.0,9.0,22.0,2.0,1.0
4227,20190331.0,0.0,Layup Shot,2.0,11.0,31.0,2.0,1.0
4234,20190331.0,1.0,Driving Layup Shot,2.0,10.0,11.0,2.0,1.0
4280,20190407.0,1.0,Dunk Shot,2.0,0.0,16.0,2.0,1.0
4311,20181017.0,0.0,Dunk Shot,2.0,-13.0,5.0,2.0,1.0
4316,20181021.0,1.0,Alley Oop Dunk Shot,2.0,6.0,26.0,2.0,1.0
4326,20181103.0,1.0,Cutting Dunk Shot,2.0,3.0,14.0,2.0,1.0
4344,20181113.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
4357,20181228.0,0.0,Layup Shot,2.0,2.0,21.0,2.0,1.0
4461,20181205.0,1.0,Cutting Layup Shot,2.0,5.0,10.0,2.0,1.0
4497,20181219.0,0.0,Tip Layup Shot,2.0,7.0,26.0,2.0,1.0
4502,20181223.0,1.0,Layup Shot,2.0,2.0,42.0,2.0,1.0
4517,20181231.0,0.0,Cutting Layup Shot,2.0,9.0,4.0,2.0,1.0
4535,20190115.0,1.0,Alley Oop Dunk Shot,2.0,-6.0,0.0,2.0,1.0
4566,20190131.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
4599,20190308.0,0.0,Putback Layup Shot,2.0,-65.0,43.0,2.0,1.0
5099,20181031.0,1.0,Layup Shot,2.0,-3.0,11.0,2.0,1.0
5103,20181102.0,1.0,Driving Layup Shot,2.0,9.0,0.0,2.0,1.0
5111,20181102.0,1.0,Driving Layup Shot,2.0,-1.0,6.0,2.0,1.0
5140,20181107.0,0.0,Driving Layup Shot,2.0,3.0,25.0,2.0,1.0
5156,20181111.0,0.0,Driving Layup Shot,2.0,-4.0,17.0,2.0,1.0
5166,20181114.0,0.0,Driving Layup Shot,2.0,-26.0,8.0,2.0,1.0
5200,20181123.0,1.0,Driving Layup Shot,2.0,10.0,15.0,2.0,1.0
5209,20181125.0,1.0,Running Layup Shot,2.0,6.0,-3.0,2.0,1.0
5264,20181208.0,1.0,Driving Layup Shot,2.0,8.0,13.0,2.0,1.0
5358,20190123.0,0.0,Driving Layup Shot,2.0,-16.0,8.0,2.0,1.0
5361,20190125.0,0.0,Driving Layup Shot,2.0,-35.0,31.0,2.0,1.0
5442,20190222.0,0.0,Driving Layup Shot,2.0,-3.0,14.0,2.0,1.0
5464,20190228.0,0.0,Driving Reverse Layup Shot,2.0,9.0,11.0,2.0,1.0
5468,20190228.0,1.0,Driving Layup Shot,2.0,3.0,5.0,2.0,1.0
5493,20190304.0,0.0,Driving Layup Shot,2.0,24.0,19.0,2.0,1.0
5581,20190410.0,1.0,Layup Shot,2.0,18.0,15.0,2.0,1.0
5596,20181020.0,1.0,Running Dunk Shot,2.0,-8.0,20.0,2.0,1.0
5621,20181110.0,0.0,Cutting Layup Shot,2.0,4.0,6.0,2.0,1.0
5680,20190121.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
5765,20181020.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,2.0,1.0
5794,20181025.0,0.0,Layup Shot,2.0,-8.0,7.0,2.0,1.0
5799,20181025.0,1.0,Alley Oop Dunk Shot,2.0,4.0,0.0,2.0,1.0
5806,20181025.0,1.0,Layup Shot,2.0,24.0,25.0,2.0,1.0
5851,20181031.0,1.0,Putback Layup Shot,2.0,6.0,15.0,2.0,1.0
5872,20181105.0,1.0,Layup Shot,2.0,-8.0,10.0,2.0,1.0
5879,20181105.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
5884,20181107.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
5889,20181107.0,1.0,Layup Shot,2.0,-13.0,10.0,2.0,1.0
5900,20181109.0,0.0,Alley Oop Layup shot,2.0,-3.0,50.0,2.0,1.0
5909,20181109.0,0.0,Cutting Layup Shot,2.0,-19.0,33.0,2.0,1.0
5925,20181111.0,1.0,Driving Dunk Shot,2.0,4.0,14.0,2.0,1.0
5956,20181119.0,0.0,Putback Layup Shot,2.0,-13.0,19.0,2.0,1.0
5971,20181121.0,1.0,Putback Layup Shot,2.0,8.0,5.0,2.0,1.0
5981,20181123.0,1.0,Layup Shot,2.0,14.0,-1.0,2.0,1.0
5988,20181123.0,1.0,Layup Shot,2.0,22.0,11.0,2.0,1.0
5994,20181125.0,0.0,Layup Shot,2.0,23.0,37.0,2.0,1.0
5997,20181125.0,0.0,Layup Shot,2.0,-31.0,20.0,2.0,1.0
6003,20181125.0,0.0,Putback Layup Shot,2.0,-36.0,42.0,2.0,1.0
6011,20181127.0,0.0,Tip Layup Shot,2.0,-4.0,19.0,2.0,1.0
6017,20181130.0,0.0,Layup Shot,2.0,13.0,20.0,2.0,1.0
6023,20181130.0,0.0,Putback Layup Shot,2.0,24.0,36.0,2.0,1.0
6033,20181201.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,2.0,1.0
6062,20181205.0,0.0,Layup Shot,2.0,-2.0,117.0,2.0,1.0
6076,20181207.0,0.0,Driving Reverse Layup Shot,2.0,3.0,42.0,2.0,1.0
6090,20181209.0,0.0,Layup Shot,2.0,-16.0,21.0,2.0,1.0
6096,20181209.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
6101,20181209.0,0.0,Layup Shot,2.0,16.0,4.0,2.0,1.0
6108,20181209.0,0.0,Layup Shot,2.0,-46.0,9.0,2.0,1.0
6113,20181210.0,1.0,Alley Oop Dunk Shot,2.0,-3.0,11.0,2.0,1.0
6118,20181210.0,1.0,Alley Oop Dunk Shot,2.0,0.0,3.0,2.0,1.0
6126,20181212.0,0.0,Layup Shot,2.0,-21.0,5.0,2.0,1.0
6142,20181215.0,1.0,Dunk Shot,2.0,11.0,13.0,2.0,1.0
6166,20181221.0,0.0,Layup Shot,2.0,16.0,14.0,2.0,1.0
6176,20181221.0,1.0,Layup Shot,2.0,-3.0,22.0,2.0,1.0
6187,20181223.0,1.0,Driving Dunk Shot,2.0,0.0,25.0,2.0,1.0
6213,20181228.0,1.0,Dunk Shot,2.0,-12.0,1.0,2.0,1.0
6223,20181230.0,0.0,Alley Oop Layup shot,2.0,-18.0,19.0,2.0,1.0
6230,20181230.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,2.0,1.0
6249,20190102.0,0.0,Cutting Layup Shot,2.0,-17.0,4.0,2.0,1.0
6259,20190105.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
6266,20190107.0,1.0,Driving Dunk Shot,2.0,2.0,6.0,2.0,1.0
6276,20190107.0,1.0,Cutting Dunk Shot,2.0,-2.0,15.0,2.0,1.0
6295,20190110.0,0.0,Layup Shot,2.0,-19.0,27.0,2.0,1.0
6313,20190112.0,1.0,Dunk Shot,2.0,1.0,9.0,2.0,1.0
6341,20190116.0,0.0,Layup Shot,2.0,-36.0,13.0,2.0,1.0
6356,20190125.0,1.0,Driving Dunk Shot,2.0,-1.0,7.0,2.0,1.0
6361,20190125.0,0.0,Layup Shot,2.0,25.0,20.0,2.0,1.0
6382,20190131.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,2.0,1.0
6387,20190131.0,1.0,Layup Shot,2.0,8.0,16.0,2.0,1.0
6404,20190204.0,1.0,Dunk Shot,2.0,11.0,6.0,2.0,1.0
6412,20190204.0,1.0,Putback Layup Shot,2.0,34.0,41.0,2.0,1.0
6430,20190208.0,1.0,Cutting Dunk Shot,2.0,0.0,4.0,2.0,1.0
6440,20190211.0,1.0,Layup Shot,2.0,-28.0,16.0,2.0,1.0
6446,20190211.0,1.0,Dunk Shot,2.0,-6.0,10.0,2.0,1.0
6451,20190211.0,1.0,Cutting Dunk Shot,2.0,-5.0,10.0,2.0,1.0
6472,20190213.0,1.0,Putback Layup Shot,2.0,-3.0,23.0,2.0,1.0
6477,20190222.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
6480,20190222.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
6490,20190223.0,1.0,Cutting Dunk Shot,2.0,10.0,0.0,2.0,1.0
6496,20190225.0,1.0,Layup Shot,2.0,13.0,8.0,2.0,1.0
6509,20190225.0,1.0,Driving Layup Shot,2.0,2.0,5.0,2.0,1.0
6514,20190227.0,1.0,Dunk Shot,2.0,6.0,11.0,2.0,1.0
6530,20190302.0,1.0,Cutting Layup Shot,2.0,9.0,20.0,2.0,1.0
6537,20190303.0,0.0,Tip Layup Shot,2.0,14.0,46.0,2.0,1.0
6556,20190306.0,1.0,Dunk Shot,2.0,-8.0,6.0,2.0,1.0
6570,20190308.0,0.0,Cutting Layup Shot,2.0,14.0,24.0,2.0,1.0
6573,20190308.0,1.0,Layup Shot,2.0,0.0,16.0,2.0,1.0
6579,20190310.0,1.0,Putback Layup Shot,2.0,15.0,15.0,2.0,1.0
6602,20190315.0,0.0,Putback Layup Shot,2.0,-9.0,7.0,2.0,1.0
6606,20190315.0,1.0,Driving Layup Shot,2.0,-4.0,16.0,2.0,1.0
6611,20190315.0,0.0,Alley Oop Layup shot,2.0,2.0,8.0,2.0,1.0
6620,20190317.0,0.0,Tip Layup Shot,2.0,-11.0,6.0,2.0,1.0
6637,20190318.0,1.0,Putback Layup Shot,2.0,-3.0,-5.0,2.0,1.0
6654,20190321.0,1.0,Running Dunk Shot,2.0,0.0,22.0,2.0,1.0
6664,20190323.0,0.0,Layup Shot,2.0,18.0,-2.0,2.0,1.0
6668,20190323.0,1.0,Alley Oop Dunk Shot,2.0,-9.0,6.0,2.0,1.0
6694,20190328.0,1.0,Running Layup Shot,2.0,-7.0,13.0,2.0,1.0
6697,20190328.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,2.0,1.0
6711,20190330.0,1.0,Layup Shot,2.0,-8.0,25.0,2.0,1.0
6728,20190401.0,0.0,Putback Layup Shot,2.0,0.0,-6.0,2.0,1.0
6741,20190403.0,1.0,Layup Shot,2.0,-17.0,10.0,2.0,1.0
6747,20190403.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,2.0,1.0
6751,20190405.0,1.0,Cutting Layup Shot,2.0,-24.0,1.0,2.0,1.0
6757,20190407.0,0.0,Dunk Shot,2.0,-11.0,2.0,2.0,1.0
6771,20190409.0,0.0,Layup Shot,2.0,3.0,11.0,2.0,1.0
6774,20190409.0,1.0,Driving Layup Shot,2.0,0.0,1.0,2.0,1.0
6788,20190410.0,0.0,Tip Layup Shot,2.0,6.0,10.0,2.0,1.0
6832,20181112.0,1.0,Running Dunk Shot,2.0,5.0,6.0,2.0,1.0
6948,20190108.0,1.0,Driving Finger Roll Layup Shot,2.0,1.0,17.0,2.0,1.0
6981,20190124.0,1.0,Dunk Shot,2.0,9.0,10.0,2.0,1.0
6996,20190202.0,1.0,Cutting Dunk Shot,2.0,5.0,8.0,2.0,1.0
7005,20190206.0,1.0,Running Dunk Shot,2.0,0.0,15.0,2.0,1.0
7018,20190221.0,1.0,Running Layup Shot,2.0,8.0,13.0,2.0,1.0
7039,20190227.0,1.0,Dunk Shot,2.0,4.0,11.0,2.0,1.0
7053,20190310.0,1.0,Cutting Dunk Shot,2.0,9.0,15.0,2.0,1.0
7080,20190329.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
7083,20190331.0,1.0,Layup Shot,2.0,-5.0,13.0,2.0,1.0
7320,20181107.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,2.0,1.0
7391,20181118.0,0.0,Driving Layup Shot,2.0,-2.0,16.0,2.0,1.0
7546,20181212.0,1.0,Driving Layup Shot,2.0,-12.0,10.0,2.0,1.0
7564,20181215.0,0.0,Driving Layup Shot,2.0,-35.0,26.0,2.0,1.0
7721,20190104.0,0.0,Driving Layup Shot,2.0,0.0,13.0,2.0,1.0
8147,20190306.0,1.0,Driving Layup Shot,2.0,29.0,10.0,2.0,1.0
8243,20190326.0,0.0,Driving Layup Shot,2.0,-22.0,0.0,2.0,1.0
8475,20181030.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,2.0,1.0
8498,20181119.0,1.0,Layup Shot,2.0,4.0,17.0,2.0,1.0
8553,20190109.0,0.0,Layup Shot,2.0,-19.0,5.0,2.0,1.0
8561,20190111.0,1.0,Putback Layup Shot,2.0,22.0,16.0,2.0,1.0
8580,20190118.0,1.0,Reverse Layup Shot,2.0,17.0,13.0,2.0,1.0
8590,20190119.0,1.0,Layup Shot,2.0,20.0,11.0,2.0,1.0
8612,20190123.0,0.0,Tip Layup Shot,2.0,-2.0,26.0,2.0,1.0
8625,20190125.0,0.0,Cutting Layup Shot,2.0,-6.0,5.0,2.0,1.0
8642,20190129.0,0.0,Reverse Layup Shot,2.0,14.0,13.0,2.0,1.0
8647,20190202.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
8660,20190205.0,0.0,Layup Shot,2.0,-22.0,6.0,2.0,1.0
8666,20190208.0,1.0,Dunk Shot,2.0,6.0,16.0,2.0,1.0
8681,20190221.0,1.0,Cutting Layup Shot,2.0,12.0,-2.0,2.0,1.0
8689,20190223.0,1.0,Cutting Dunk Shot,2.0,-2.0,2.0,2.0,1.0
8723,20190312.0,0.0,Layup Shot,2.0,-13.0,13.0,2.0,1.0
8746,20190318.0,1.0,Cutting Layup Shot,2.0,6.0,-14.0,2.0,1.0
8766,20190401.0,1.0,Cutting Dunk Shot,2.0,-8.0,-7.0,2.0,1.0
8776,20190404.0,1.0,Layup Shot,2.0,-6.0,15.0,2.0,1.0
8795,20190409.0,0.0,Cutting Layup Shot,2.0,14.0,29.0,2.0,1.0
8802,20181017.0,1.0,Dunk Shot,2.0,-4.0,1.0,2.0,1.0
8821,20181019.0,1.0,Dunk Shot,2.0,2.0,1.0,2.0,1.0
8846,20181023.0,1.0,Dunk Shot,2.0,3.0,8.0,2.0,1.0
8928,20181107.0,1.0,Driving Layup Shot,2.0,41.0,71.0,2.0,1.0
8967,20181112.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,2.0,1.0
8979,20181112.0,1.0,Alley Oop Dunk Shot,2.0,-7.0,11.0,2.0,1.0
9012,20181116.0,1.0,Layup Shot,2.0,-11.0,18.0,2.0,1.0
9062,20181119.0,1.0,Running Layup Shot,2.0,-11.0,-1.0,2.0,1.0
9070,20181119.0,1.0,Driving Layup Shot,2.0,-25.0,12.0,2.0,1.0
9092,20181123.0,0.0,Driving Layup Shot,2.0,-14.0,41.0,2.0,1.0
9175,20181202.0,1.0,Layup Shot,2.0,7.0,14.0,2.0,1.0
9180,20181202.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
9188,20181203.0,1.0,Layup Shot,2.0,25.0,8.0,2.0,1.0
9301,20181212.0,1.0,Alley Oop Layup shot,2.0,34.0,9.0,2.0,1.0
9335,20181216.0,1.0,Driving Layup Shot,2.0,20.0,3.0,2.0,1.0
9364,20181221.0,1.0,Running Dunk Shot,2.0,-16.0,27.0,2.0,1.0
9403,20181226.0,1.0,Driving Dunk Shot,2.0,1.0,3.0,2.0,1.0
9430,20181228.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,2.0,1.0
9438,20181228.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
9473,20190102.0,0.0,Driving Layup Shot,2.0,0.0,10.0,2.0,1.0
9500,20190105.0,0.0,Driving Layup Shot,2.0,15.0,-15.0,2.0,1.0
9511,20190107.0,1.0,Cutting Dunk Shot,2.0,-8.0,15.0,2.0,1.0
9531,20190109.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
9539,20190109.0,1.0,Driving Layup Shot,2.0,9.0,10.0,2.0,1.0
9543,20190109.0,1.0,Alley Oop Dunk Shot,2.0,5.0,16.0,2.0,1.0
9583,20190114.0,1.0,Putback Layup Shot,2.0,-14.0,21.0,2.0,1.0
9606,20190116.0,1.0,Driving Layup Shot,2.0,-31.0,25.0,2.0,1.0
9648,20190208.0,1.0,Layup Shot,2.0,13.0,8.0,2.0,1.0
9689,20190222.0,1.0,Dunk Shot,2.0,-2.0,12.0,2.0,1.0
9705,20190225.0,1.0,Layup Shot,2.0,14.0,25.0,2.0,1.0
9712,20190227.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
9722,20190227.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,2.0,1.0
9729,20190301.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
9748,20190304.0,0.0,Driving Finger Roll Layup Shot,2.0,-29.0,25.0,2.0,1.0
9779,20190312.0,1.0,Alley Oop Dunk Shot,2.0,-2.0,10.0,2.0,1.0
9792,20190316.0,1.0,Dunk Shot,2.0,2.0,7.0,2.0,1.0
10565,20181130.0,1.0,Alley Oop Dunk Shot,2.0,-8.0,10.0,2.0,1.0
10690,20190405.0,1.0,Alley Oop Dunk Shot,2.0,3.0,11.0,2.0,1.0
10697,20190407.0,0.0,Tip Layup Shot,2.0,-2.0,12.0,2.0,1.0
10996,20190113.0,1.0,Driving Layup Shot,2.0,7.0,17.0,2.0,1.0
11025,20190116.0,0.0,Driving Layup Shot,2.0,10.0,21.0,2.0,1.0
11181,20190308.0,1.0,Driving Layup Shot,2.0,0.0,20.0,2.0,1.0
11279,20181017.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
11309,20181026.0,0.0,Driving Layup Shot,2.0,-7.0,22.0,2.0,1.0
11440,20181210.0,0.0,Driving Reverse Layup Shot,2.0,-20.0,9.0,2.0,1.0
11636,20190125.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
11899,20181020.0,1.0,Alley Oop Dunk Shot,2.0,18.0,6.0,2.0,1.0
11913,20181030.0,1.0,Alley Oop Dunk Shot,2.0,3.0,13.0,2.0,1.0
11916,20181030.0,1.0,Dunk Shot,2.0,4.0,12.0,2.0,1.0
11925,20181107.0,0.0,Alley Oop Layup shot,2.0,1.0,30.0,2.0,1.0
11931,20181112.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
11942,20181114.0,1.0,Alley Oop Dunk Shot,2.0,-12.0,13.0,2.0,1.0
11950,20181118.0,0.0,Cutting Layup Shot,2.0,3.0,13.0,2.0,1.0
11985,20181130.0,1.0,Layup Shot,2.0,31.0,27.0,2.0,1.0
11994,20181204.0,0.0,Driving Layup Shot,2.0,-16.0,4.0,2.0,1.0
11999,20181207.0,1.0,Alley Oop Dunk Shot,2.0,-6.0,8.0,2.0,1.0
12012,20181208.0,1.0,Alley Oop Dunk Shot,2.0,6.0,24.0,2.0,1.0
12058,20181228.0,1.0,Alley Oop Dunk Shot,2.0,13.0,36.0,2.0,1.0
12069,20190102.0,1.0,Alley Oop Layup shot,2.0,-5.0,5.0,2.0,1.0
12074,20190104.0,1.0,Cutting Layup Shot,2.0,29.0,33.0,2.0,1.0
12083,20190106.0,1.0,Dunk Shot,2.0,0.0,13.0,2.0,1.0
12089,20190108.0,1.0,Alley Oop Layup shot,2.0,13.0,11.0,2.0,1.0
12114,20190119.0,1.0,Alley Oop Dunk Shot,2.0,-6.0,5.0,2.0,1.0
12135,20190127.0,1.0,Dunk Shot,2.0,3.0,2.0,2.0,1.0
12145,20190130.0,1.0,Layup Shot,2.0,-11.0,11.0,2.0,1.0
12150,20190201.0,1.0,Cutting Dunk Shot,2.0,-6.0,13.0,2.0,1.0
12163,20190210.0,1.0,Alley Oop Dunk Shot,2.0,-5.0,15.0,2.0,1.0
12175,20190221.0,1.0,Driving Dunk Shot,2.0,-3.0,4.0,2.0,1.0
12185,20190225.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
12214,20190306.0,1.0,Alley Oop Dunk Shot,2.0,6.0,24.0,2.0,1.0
12222,20190308.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,2.0,1.0
12232,20190310.0,1.0,Dunk Shot,2.0,-13.0,6.0,2.0,1.0
12239,20190315.0,1.0,Alley Oop Dunk Shot,2.0,-2.0,5.0,2.0,1.0
12245,20190315.0,0.0,Layup Shot,2.0,-14.0,13.0,2.0,1.0
12253,20190317.0,0.0,Driving Reverse Layup Shot,2.0,-22.0,10.0,2.0,1.0
12256,20190317.0,1.0,Alley Oop Dunk Shot,2.0,6.0,11.0,2.0,1.0
12262,20190318.0,0.0,Cutting Layup Shot,2.0,-15.0,8.0,2.0,1.0
12285,20190323.0,1.0,Driving Layup Shot,2.0,-9.0,27.0,2.0,1.0
12309,20190330.0,1.0,Driving Layup Shot,2.0,14.0,19.0,2.0,1.0
12314,20190330.0,0.0,Layup Shot,2.0,9.0,7.0,2.0,1.0
12320,20190401.0,1.0,Alley Oop Dunk Shot,2.0,3.0,15.0,2.0,1.0
