AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
29645,20181130.0,1.0,Alley Oop Dunk Shot,2.0,-5.0,10.0,5.0,1.0
29672,20181203.0,1.0,Running Layup Shot,2.0,1.0,14.0,5.0,1.0
29774,20181222.0,1.0,Alley Oop Dunk Shot,2.0,-1.0,7.0,5.0,1.0
29864,20190107.0,1.0,Running Layup Shot,2.0,-5.0,1.0,5.0,1.0
29925,20190225.0,0.0,Layup Shot,2.0,13.0,20.0,5.0,1.0
29962,20190308.0,0.0,Layup Shot,2.0,-17.0,13.0,5.0,1.0
30029,20190319.0,1.0,Alley Oop Dunk Shot,2.0,0.0,20.0,5.0,1.0
30133,20190409.0,1.0,Alley Oop Dunk Shot,2.0,-10.0,9.0,5.0,1.0
30421,20190225.0,1.0,Layup Shot,2.0,13.0,12.0,5.0,1.0
35198,20181110.0,1.0,Alley Oop Dunk Shot,2.0,0.0,19.0,5.0,1.0
44079,20181027.0,1.0,Layup Shot,2.0,-16.0,25.0,5.0,1.0
44471,20181229.0,0.0,Finger Roll Layup Shot,2.0,16.0,17.0,5.0,1.0
44649,20190208.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
45118,20181226.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
48102,20190323.0,0.0,Layup Shot,2.0,-22.0,24.0,5.0,1.0
50754,20181109.0,1.0,Putback Layup Shot,2.0,6.0,16.0,5.0,1.0
50862,20181212.0,1.0,Reverse Layup Shot,2.0,23.0,4.0,5.0,1.0
51107,20190222.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
51169,20190306.0,1.0,Layup Shot,2.0,20.0,1.0,5.0,1.0
51265,20190327.0,1.0,Layup Shot,2.0,20.0,13.0,5.0,1.0
56345,20181031.0,1.0,Dunk Shot,2.0,-13.0,8.0,5.0,1.0
56403,20181116.0,0.0,Finger Roll Layup Shot,2.0,-3.0,5.0,5.0,1.0
58415,20190329.0,0.0,Layup Shot,2.0,18.0,1.0,5.0,1.0
60620,20181116.0,1.0,Dunk Shot,2.0,-3.0,8.0,5.0,1.0
60833,20190111.0,1.0,Cutting Dunk Shot,2.0,5.0,11.0,5.0,1.0
60979,20190306.0,1.0,Alley Oop Dunk Shot,2.0,-3.0,7.0,5.0,1.0
61099,20190403.0,1.0,Driving Layup Shot,2.0,-8.0,6.0,5.0,1.0
62710,20181121.0,1.0,Layup Shot,2.0,-8.0,14.0,5.0,1.0
62861,20190221.0,1.0,Putback Dunk Shot,2.0,3.0,15.0,5.0,1.0
64631,20181104.0,1.0,Reverse Layup Shot,2.0,9.0,8.0,5.0,1.0
65047,20190312.0,1.0,Putback Layup Shot,2.0,3.0,5.0,5.0,1.0
65142,20190401.0,1.0,Layup Shot,2.0,-8.0,23.0,5.0,1.0
66640,20190116.0,1.0,Driving Dunk Shot,2.0,-4.0,20.0,5.0,1.0
73664,20181101.0,0.0,Driving Reverse Layup Shot,2.0,19.0,4.0,5.0,1.0
73827,20181123.0,0.0,Layup Shot,2.0,-5.0,9.0,5.0,1.0
73833,20181123.0,1.0,Running Finger Roll Layup Shot,2.0,5.0,2.0,5.0,1.0
73985,20181217.0,0.0,Driving Layup Shot,2.0,-2.0,24.0,5.0,1.0
74211,20190116.0,0.0,Driving Layup Shot,2.0,2.0,5.0,5.0,1.0
74273,20190125.0,0.0,Layup Shot,2.0,-9.0,1.0,5.0,1.0
74646,20190322.0,1.0,Driving Layup Shot,2.0,5.0,30.0,5.0,1.0
76006,20190407.0,0.0,Running Layup Shot,2.0,4.0,21.0,5.0,1.0
76593,20181114.0,0.0,Cutting Layup Shot,2.0,-15.0,0.0,5.0,1.0
78230,20190130.0,1.0,Dunk Shot,2.0,16.0,18.0,5.0,1.0
78446,20181030.0,0.0,Layup Shot,2.0,8.0,34.0,5.0,1.0
78598,20181202.0,1.0,Layup Shot,2.0,-16.0,14.0,5.0,1.0
79007,20190328.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,5.0,1.0
81170,20190207.0,1.0,Cutting Layup Shot,2.0,14.0,-3.0,5.0,1.0
81356,20181225.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
81421,20190117.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
81463,20190127.0,0.0,Layup Shot,2.0,-19.0,50.0,5.0,1.0
82318,20181121.0,0.0,Driving Layup Shot,2.0,18.0,1.0,5.0,1.0
82636,20190306.0,1.0,Driving Dunk Shot,2.0,5.0,13.0,5.0,1.0
84042,20190401.0,1.0,Dunk Shot,2.0,2.0,0.0,5.0,1.0
84719,20190225.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
90110,20190330.0,0.0,Driving Layup Shot,2.0,-10.0,27.0,5.0,1.0
91967,20181107.0,0.0,Layup Shot,2.0,-8.0,33.0,5.0,1.0
91976,20181111.0,1.0,Reverse Dunk Shot,2.0,3.0,25.0,5.0,1.0
92103,20181230.0,0.0,Driving Layup Shot,2.0,16.0,8.0,5.0,1.0
92234,20190205.0,0.0,Layup Shot,2.0,2.0,20.0,5.0,1.0
92293,20190301.0,0.0,Dunk Shot,2.0,9.0,31.0,5.0,1.0
92302,20190302.0,1.0,Dunk Shot,2.0,-3.0,-1.0,5.0,1.0
92399,20190324.0,1.0,Cutting Layup Shot,2.0,8.0,17.0,5.0,1.0
94321,20190316.0,1.0,Driving Layup Shot,2.0,3.0,29.0,5.0,1.0
95850,20181219.0,1.0,Driving Finger Roll Layup Shot,2.0,-19.0,12.0,5.0,1.0
95973,20190110.0,0.0,Layup Shot,2.0,26.0,8.0,5.0,1.0
95989,20190115.0,1.0,Cutting Dunk Shot,2.0,7.0,10.0,5.0,1.0
100778,20190223.0,1.0,Cutting Layup Shot,2.0,5.0,3.0,5.0,1.0
103050,20181222.0,0.0,Layup Shot,2.0,-2.0,34.0,5.0,1.0
103683,20181125.0,1.0,Cutting Layup Shot,2.0,2.0,11.0,5.0,1.0
103742,20181203.0,0.0,Layup Shot,2.0,5.0,16.0,5.0,1.0
103855,20181221.0,1.0,Alley Oop Dunk Shot,2.0,8.0,5.0,5.0,1.0
103949,20190108.0,1.0,Alley Oop Dunk Shot,2.0,9.0,15.0,5.0,1.0
103995,20190111.0,1.0,Running Alley Oop Dunk Shot,2.0,0.0,3.0,5.0,1.0
104020,20190115.0,1.0,Alley Oop Dunk Shot,2.0,3.0,11.0,5.0,1.0
104058,20190123.0,1.0,Cutting Dunk Shot,2.0,6.0,-1.0,5.0,1.0
104260,20190227.0,1.0,Driving Layup Shot,2.0,-5.0,11.0,5.0,1.0
104326,20190316.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
105852,20181222.0,1.0,Running Dunk Shot,2.0,7.0,16.0,5.0,1.0
113889,20181203.0,1.0,Driving Layup Shot,2.0,-12.0,8.0,5.0,1.0
114528,20190315.0,1.0,Layup Shot,2.0,-18.0,10.0,5.0,1.0
117395,20190121.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
117468,20190210.0,1.0,Cutting Dunk Shot,2.0,9.0,8.0,5.0,1.0
118824,20190228.0,0.0,Layup Shot,2.0,-13.0,57.0,5.0,1.0
119636,20181226.0,1.0,Driving Layup Shot,2.0,37.0,34.0,5.0,1.0
120799,20190227.0,1.0,Layup Shot,2.0,-11.0,14.0,5.0,1.0
123631,20190204.0,1.0,Running Dunk Shot,2.0,-2.0,22.0,5.0,1.0
123661,20190211.0,1.0,Cutting Layup Shot,2.0,19.0,13.0,5.0,1.0
128963,20190128.0,1.0,Dunk Shot,2.0,5.0,12.0,5.0,1.0
129208,20190401.0,1.0,Alley Oop Dunk Shot,2.0,0.0,6.0,5.0,1.0
129789,20190113.0,1.0,Running Layup Shot,2.0,-5.0,18.0,5.0,1.0
142109,20181121.0,1.0,Running Finger Roll Layup Shot,2.0,8.0,0.0,5.0,1.0
146096,20181210.0,1.0,Driving Layup Shot,2.0,4.0,11.0,5.0,1.0
146222,20190109.0,1.0,Driving Layup Shot,2.0,-11.0,10.0,5.0,1.0
146281,20190121.0,0.0,Driving Layup Shot,2.0,9.0,19.0,5.0,1.0
148889,20190104.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
159446,20190211.0,1.0,Putback Layup Shot,2.0,0.0,3.0,5.0,1.0
159552,20190328.0,1.0,Alley Oop Dunk Shot,2.0,1.0,13.0,5.0,1.0
159578,20190407.0,1.0,Alley Oop Dunk Shot,2.0,-1.0,10.0,5.0,1.0
160618,20181108.0,1.0,Layup Shot,2.0,0.0,6.0,5.0,1.0
160722,20181128.0,1.0,Cutting Layup Shot,2.0,-13.0,8.0,5.0,1.0
160731,20181129.0,1.0,Layup Shot,2.0,7.0,10.0,5.0,1.0
160747,20181202.0,0.0,Layup Shot,2.0,8.0,11.0,5.0,1.0
160837,20181222.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,5.0,1.0
160855,20181226.0,1.0,Driving Layup Shot,2.0,-16.0,16.0,5.0,1.0
160936,20190110.0,1.0,Running Dunk Shot,2.0,-1.0,7.0,5.0,1.0
161012,20190123.0,1.0,Cutting Dunk Shot,2.0,-16.0,35.0,5.0,1.0
161031,20190127.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
161037,20190128.0,1.0,Cutting Layup Shot,2.0,0.0,11.0,5.0,1.0
161177,20190225.0,1.0,Layup Shot,2.0,6.0,15.0,5.0,1.0
161336,20190324.0,0.0,Layup Shot,2.0,13.0,0.0,5.0,1.0
165421,20190331.0,1.0,Running Finger Roll Layup Shot,2.0,5.0,6.0,5.0,1.0
167204,20190317.0,1.0,Cutting Dunk Shot,2.0,-5.0,6.0,5.0,1.0
176498,20190405.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
178642,20190403.0,1.0,Running Alley Oop Layup Shot,2.0,-8.0,-6.0,5.0,1.0
182400,20190328.0,1.0,Driving Layup Shot,2.0,-2.0,9.0,5.0,1.0
183560,20181027.0,1.0,Dunk Shot,2.0,-1.0,6.0,5.0,1.0
183575,20181028.0,1.0,Dunk Shot,2.0,-4.0,6.0,5.0,1.0
183620,20181107.0,1.0,Dunk Shot,2.0,1.0,11.0,5.0,1.0
183705,20181128.0,0.0,Layup Shot,2.0,-12.0,28.0,5.0,1.0
183842,20181229.0,0.0,Cutting Layup Shot,2.0,-14.0,22.0,5.0,1.0
183907,20190116.0,1.0,Cutting Layup Shot,2.0,3.0,4.0,5.0,1.0
183976,20190130.0,0.0,Driving Layup Shot,2.0,14.0,6.0,5.0,1.0
183983,20190201.0,1.0,Dunk Shot,2.0,-2.0,22.0,5.0,1.0
183998,20190206.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
184010,20190212.0,1.0,Alley Oop Dunk Shot,2.0,-3.0,11.0,5.0,1.0
184025,20190222.0,1.0,Putback Dunk Shot,2.0,-2.0,8.0,5.0,1.0
184052,20190302.0,0.0,Layup Shot,2.0,35.0,5.0,5.0,1.0
184078,20190306.0,0.0,Cutting Layup Shot,2.0,-48.0,-8.0,5.0,1.0
184125,20190316.0,0.0,Tip Layup Shot,2.0,-18.0,2.0,5.0,1.0
184132,20190320.0,1.0,Dunk Shot,2.0,-16.0,-1.0,5.0,1.0
184138,20190320.0,1.0,Dunk Shot,2.0,7.0,8.0,5.0,1.0
184152,20190323.0,1.0,Layup Shot,2.0,4.0,1.0,5.0,1.0
184164,20190325.0,1.0,Layup Shot,2.0,29.0,11.0,5.0,1.0
184203,20190403.0,1.0,Cutting Dunk Shot,2.0,-2.0,9.0,5.0,1.0
184290,20181028.0,1.0,Running Layup Shot,2.0,-5.0,12.0,5.0,1.0
186982,20181104.0,1.0,Cutting Layup Shot,2.0,16.0,30.0,5.0,1.0
193818,20181117.0,1.0,Putback Layup Shot,2.0,2.0,-6.0,5.0,1.0
193992,20181219.0,0.0,Layup Shot,2.0,-14.0,43.0,5.0,1.0
194090,20190110.0,0.0,Layup Shot,2.0,-13.0,16.0,5.0,1.0
194176,20190127.0,0.0,Layup Shot,2.0,13.0,4.0,5.0,1.0
194221,20190209.0,0.0,Layup Shot,2.0,-27.0,11.0,5.0,1.0
194420,20190329.0,0.0,Alley Oop Dunk Shot,2.0,30.0,7.0,5.0,1.0
195896,20181221.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,5.0,1.0
196007,20190122.0,0.0,Layup Shot,2.0,-5.0,-4.0,5.0,1.0
196167,20190310.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,5.0,1.0
199448,20190106.0,1.0,Cutting Layup Shot,2.0,-11.0,3.0,5.0,1.0
200071,20181222.0,1.0,Cutting Layup Shot,2.0,9.0,25.0,5.0,1.0
200289,20190223.0,1.0,Putback Layup Shot,2.0,7.0,16.0,5.0,1.0
200446,20190403.0,1.0,Cutting Layup Shot,2.0,14.0,10.0,5.0,1.0
205445,20181021.0,1.0,Driving Layup Shot,2.0,2.0,10.0,5.0,1.0
216290,20181214.0,1.0,Cutting Dunk Shot,2.0,-2.0,11.0,5.0,1.0
216484,20190121.0,1.0,Alley Oop Dunk Shot,2.0,29.0,8.0,5.0,1.0
216521,20190202.0,0.0,Tip Dunk Shot,2.0,-3.0,37.0,5.0,1.0
216672,20190326.0,1.0,Cutting Dunk Shot,2.0,-6.0,-1.0,5.0,1.0
218704,20190106.0,0.0,Driving Layup Shot,2.0,-17.0,10.0,5.0,1.0
4365,2017-04-02,0.0,Driving Layup,2.0,-250.0,-41.0,5.0,1.0
5931,2016-12-06,0.0,Layup,2.0,-27.0,18.0,5.0,1.0
5953,2016-12-09,1.0,Alley Oop Dunk,2.0,0.0,4.0,5.0,1.0
6086,2017-01-03,0.0,Layup,2.0,-3.0,9.0,5.0,1.0
6228,2017-01-30,1.0,Layup,2.0,24.0,21.0,5.0,1.0
6296,2017-02-08,1.0,Alley Oop Dunk,2.0,0.0,4.0,5.0,1.0
7133,2016-12-04,0.0,Tip Layup Shot,2.0,24.0,10.0,5.0,1.0
7360,2017-02-26,1.0,Cutting Dunk Shot,2.0,0.0,11.0,5.0,1.0
9102,2017-02-25,0.0,Layup,2.0,22.0,19.0,5.0,1.0
11210,2017-04-04,1.0,Alley Oop Dunk,2.0,0.0,11.0,5.0,1.0
15428,2016-12-04,0.0,Tip Layup Shot,2.0,-7.0,19.0,5.0,1.0
17787,2017-04-02,1.0,Tip Layup Shot,2.0,-4.0,17.0,5.0,1.0
19165,2017-02-13,1.0,Cutting Dunk Shot,2.0,0.0,11.0,5.0,1.0
19245,2017-04-02,1.0,Running Alley Oop Layup Shot,2.0,-16.0,42.0,5.0,1.0
19331,2016-12-31,1.0,Cutting Dunk Shot,2.0,0.0,4.0,5.0,1.0
22627,2017-03-28,1.0,Layup,2.0,-17.0,6.0,5.0,1.0
27368,2017-03-11,1.0,Cutting Layup Shot,2.0,12.0,12.0,5.0,1.0
29747,2016-10-26,0.0,Tip Layup Shot,2.0,-15.0,94.0,5.0,1.0
29781,2016-11-05,0.0,Reverse Layup,2.0,-19.0,18.0,5.0,1.0
29866,2016-11-23,0.0,Driving Finger Roll Layup,2.0,-20.0,24.0,5.0,1.0
30068,2017-02-03,1.0,Cutting Dunk Shot,2.0,0.0,4.0,5.0,1.0
30076,2017-02-07,1.0,Alley Oop Layup,2.0,12.0,14.0,5.0,1.0
30106,2017-02-25,1.0,Layup,2.0,19.0,5.0,5.0,1.0
30239,2017-03-28,1.0,Layup,2.0,0.0,-12.0,5.0,1.0
30280,2017-04-05,0.0,Layup,2.0,15.0,5.0,5.0,1.0
30289,2017-04-09,1.0,Cutting Layup Shot,2.0,40.0,41.0,5.0,1.0
30299,2017-04-12,1.0,Alley Oop Dunk,2.0,0.0,4.0,5.0,1.0
30386,2016-11-25,0.0,Layup,2.0,-24.0,18.0,5.0,1.0
30659,2017-03-18,1.0,Reverse Layup,2.0,4.0,5.0,5.0,1.0
30682,2017-03-24,1.0,Layup,2.0,25.0,2.0,5.0,1.0
30690,2017-03-26,0.0,Layup,2.0,14.0,12.0,5.0,1.0
39908,2017-01-29,1.0,Reverse Layup,2.0,9.0,5.0,5.0,1.0
40000,2017-03-08,1.0,Cutting Dunk Shot,2.0,0.0,4.0,5.0,1.0
40687,2016-11-02,1.0,Alley Oop Dunk,2.0,0.0,11.0,5.0,1.0
40821,2016-12-10,1.0,Cutting Dunk Shot,2.0,0.0,11.0,5.0,1.0
40850,2016-12-20,1.0,Dunk,2.0,0.0,11.0,5.0,1.0
40856,2016-12-20,0.0,Tip Layup Shot,2.0,9.0,10.0,5.0,1.0
40895,2016-12-30,1.0,Tip Layup Shot,2.0,-11.0,21.0,5.0,1.0
40928,2017-01-06,1.0,Layup,2.0,-19.0,12.0,5.0,1.0
40947,2017-01-14,1.0,Alley Oop Dunk,2.0,0.0,4.0,5.0,1.0
40960,2017-01-16,1.0,Layup,2.0,0.0,10.0,5.0,1.0
41025,2017-02-08,1.0,Layup,2.0,-6.0,17.0,5.0,1.0
41062,2017-02-24,1.0,Layup,2.0,-7.0,19.0,5.0,1.0
41073,2017-02-26,1.0,Tip Dunk Shot,2.0,0.0,4.0,5.0,1.0
41099,2017-03-08,0.0,Layup,2.0,9.0,26.0,5.0,1.0
41106,2017-03-08,1.0,Tip Layup Shot,2.0,9.0,17.0,5.0,1.0
41139,2017-03-15,1.0,Layup,2.0,-2.0,2.0,5.0,1.0
41191,2017-03-29,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
41217,2017-04-08,1.0,Tip Layup Shot,2.0,9.0,12.0,5.0,1.0
41236,2017-04-12,1.0,Putback Layup,2.0,9.0,26.0,5.0,1.0
44578,2017-02-04,0.0,Layup,2.0,17.0,31.0,5.0,1.0
45831,2017-01-18,0.0,Layup,2.0,-7.0,10.0,5.0,1.0
47718,2017-03-03,0.0,Dunk,2.0,0.0,4.0,5.0,1.0
51036,2017-02-10,1.0,Tip Layup Shot,2.0,1.0,13.0,5.0,1.0
54828,2016-11-02,0.0,Layup,2.0,-7.0,3.0,5.0,1.0
54917,2016-11-23,1.0,Reverse Layup,2.0,-27.0,11.0,5.0,1.0
54989,2016-12-07,1.0,Putback Dunk,2.0,0.0,4.0,5.0,1.0
55006,2016-12-13,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
55019,2016-12-16,1.0,Tip Dunk Shot,2.0,0.0,11.0,5.0,1.0
55032,2016-12-26,1.0,Tip Layup Shot,2.0,-2.0,10.0,5.0,1.0
55180,2017-02-06,0.0,Layup,2.0,1.0,21.0,5.0,1.0
55192,2017-02-08,0.0,Alley Oop Layup,2.0,-1.0,14.0,5.0,1.0
59349,2017-01-09,0.0,Driving Layup,2.0,-17.0,14.0,5.0,1.0
59605,2017-03-22,1.0,Layup,2.0,-2.0,2.0,5.0,1.0
59616,2017-03-26,1.0,Layup,2.0,-2.0,28.0,5.0,1.0
67769,2016-11-05,1.0,Driving Finger Roll Layup,2.0,-9.0,12.0,5.0,1.0
68567,2017-02-26,1.0,Driving Finger Roll Layup,2.0,-6.0,3.0,5.0,1.0
68657,2017-03-08,1.0,Running Layup,2.0,1.0,5.0,5.0,1.0
72581,2017-01-25,0.0,Layup,2.0,-14.0,14.0,5.0,1.0
72770,2017-03-10,0.0,Layup,2.0,-1.0,14.0,5.0,1.0
73228,2017-03-06,1.0,Driving Dunk,2.0,0.0,11.0,5.0,1.0
74911,2016-11-30,1.0,Driving Reverse Layup,2.0,30.0,5.0,5.0,1.0
75304,2017-02-08,1.0,Layup,2.0,0.0,10.0,5.0,1.0
75475,2017-03-15,1.0,Putback Dunk,2.0,-4.0,16.0,5.0,1.0
75486,2017-03-17,1.0,Driving Dunk,2.0,0.0,4.0,5.0,1.0
75520,2017-03-23,1.0,Cutting Dunk Shot,2.0,0.0,11.0,5.0,1.0
82507,2016-12-02,1.0,Layup,2.0,-20.0,10.0,5.0,1.0
82989,2017-03-29,0.0,Tip Layup Shot,2.0,13.0,4.0,5.0,1.0
89863,2016-12-15,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
89892,2016-12-25,1.0,Tip Dunk Shot,2.0,0.0,4.0,5.0,1.0
90066,2017-03-31,0.0,Alley Oop Layup,2.0,4.0,14.0,5.0,1.0
95860,2016-12-07,0.0,Tip Layup Shot,2.0,9.0,9.0,5.0,1.0
95927,2017-01-02,0.0,Layup,2.0,-16.0,31.0,5.0,1.0
106600,2017-04-07,0.0,Tip Dunk Shot,2.0,0.0,4.0,5.0,1.0
106919,2017-03-03,1.0,Layup,2.0,20.0,-7.0,5.0,1.0
107065,2016-10-26,1.0,Putback Layup,2.0,1.0,10.0,5.0,1.0
109054,2016-11-30,1.0,Driving Dunk,2.0,0.0,11.0,5.0,1.0
109723,2017-02-14,1.0,Dunk,2.0,0.0,11.0,5.0,1.0
110187,2017-04-09,1.0,Cutting Layup Shot,2.0,13.0,8.0,5.0,1.0
111962,2017-01-28,1.0,Layup,2.0,9.0,10.0,5.0,1.0
114261,2016-12-10,1.0,Reverse Layup,2.0,14.0,26.0,5.0,1.0
114279,2016-12-17,1.0,Putback Dunk,2.0,0.0,4.0,5.0,1.0
114321,2017-01-12,0.0,Putback Layup,2.0,-2.0,14.0,5.0,1.0
114329,2017-01-16,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
123864,2016-12-02,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
129536,2017-02-14,1.0,Reverse Layup,2.0,-9.0,17.0,5.0,1.0
129939,2017-04-07,1.0,Cutting Dunk Shot,2.0,0.0,4.0,5.0,1.0
131377,2016-12-03,1.0,Alley Oop Dunk,2.0,0.0,4.0,5.0,1.0
132644,2016-12-31,0.0,Driving Layup,2.0,13.0,14.0,5.0,1.0
135505,2017-01-06,1.0,Driving Dunk,2.0,0.0,4.0,5.0,1.0
135579,2017-01-24,1.0,Putback Layup,2.0,4.0,-9.0,5.0,1.0
135621,2017-02-02,1.0,Putback Layup,2.0,-17.0,5.0,5.0,1.0
135671,2017-02-13,1.0,Tip Layup Shot,2.0,-7.0,28.0,5.0,1.0
135848,2017-04-08,0.0,Layup,2.0,-9.0,9.0,5.0,1.0
141655,2017-03-13,0.0,Tip Layup Shot,2.0,-17.0,10.0,5.0,1.0
141705,2017-03-26,1.0,Putback Dunk,2.0,0.0,4.0,5.0,1.0
141887,2016-11-23,1.0,Putback Layup,2.0,4.0,10.0,5.0,1.0
141921,2016-11-30,0.0,Layup,2.0,9.0,16.0,5.0,1.0
143838,2017-04-08,1.0,Driving Layup,2.0,9.0,11.0,5.0,1.0
148946,2016-12-31,0.0,Layup,2.0,-4.0,9.0,5.0,1.0
148952,2016-12-31,1.0,Running Layup,2.0,-2.0,-3.0,5.0,1.0
148986,2017-01-08,1.0,Cutting Layup Shot,2.0,22.0,31.0,5.0,1.0
149133,2017-04-09,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
150529,2017-01-06,1.0,Cutting Layup Shot,2.0,-25.0,2.0,5.0,1.0
150678,2017-03-15,0.0,Layup,2.0,4.0,21.0,5.0,1.0
154228,2017-03-24,1.0,Layup,2.0,-37.0,21.0,5.0,1.0
154283,2017-03-31,0.0,Layup,2.0,1.0,26.0,5.0,1.0
165747,2017-01-16,1.0,Driving Layup,2.0,-6.0,2.0,5.0,1.0
171603,2017-02-01,1.0,Driving Layup,2.0,-19.0,6.0,5.0,1.0
172507,2016-11-07,1.0,Driving Layup,2.0,-25.0,-8.0,5.0,1.0
172611,2016-12-08,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
172638,2016-12-18,1.0,Cutting Layup Shot,2.0,-9.0,17.0,5.0,1.0
172761,2017-01-20,1.0,Putback Layup,2.0,17.0,12.0,5.0,1.0
172812,2017-02-01,1.0,Reverse Dunk,2.0,0.0,4.0,5.0,1.0
172987,2017-03-22,1.0,Dunk,2.0,0.0,11.0,5.0,1.0
173042,2017-04-02,1.0,Layup,2.0,1.0,2.0,5.0,1.0
173057,2017-04-07,1.0,Cutting Dunk Shot,2.0,0.0,11.0,5.0,1.0
173064,2017-04-07,1.0,Running Dunk,2.0,0.0,4.0,5.0,1.0
175907,2017-02-01,1.0,Driving Dunk,2.0,0.0,4.0,5.0,1.0
180843,2017-03-24,1.0,Driving Layup,2.0,9.0,28.0,5.0,1.0
184671,2016-12-09,1.0,Driving Layup,2.0,9.0,2.0,5.0,1.0
184708,2016-12-17,0.0,Layup,2.0,9.0,5.0,5.0,1.0
184771,2017-01-02,1.0,Layup,2.0,4.0,2.0,5.0,1.0
184785,2017-01-04,1.0,Layup,2.0,10.0,31.0,5.0,1.0
186571,2016-11-23,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
189075,2017-03-29,0.0,Layup,2.0,-16.0,12.0,5.0,1.0
189138,2017-04-08,1.0,Layup,2.0,-9.0,16.0,5.0,1.0
189296,2017-03-30,1.0,Driving Layup,2.0,9.0,21.0,5.0,1.0
191177,2017-01-08,1.0,Dunk,2.0,0.0,4.0,5.0,1.0
194552,2017-01-13,1.0,Driving Reverse Layup,2.0,17.0,26.0,5.0,1.0
195214,2017-02-06,0.0,Driving Layup,2.0,-7.0,36.0,5.0,1.0
198102,2016-11-05,1.0,Layup,2.0,1.0,2.0,5.0,1.0
