AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
739,20190222.0,1.0,Running Dunk Shot,2.0,0.0,5.0,1.0,1.0
759,20190226.0,1.0,Layup Shot,2.0,9.0,8.0,1.0,1.0
770,20190228.0,1.0,Driving Dunk Shot,2.0,7.0,8.0,1.0,1.0
790,20190302.0,1.0,Driving Finger Roll Layup Shot,2.0,7.0,-4.0,1.0,1.0
808,20190303.0,1.0,Cutting Dunk Shot,2.0,-3.0,6.0,1.0,1.0
830,20190305.0,0.0,Driving Finger Roll Layup Shot,2.0,-9.0,13.0,1.0,1.0
834,20190308.0,0.0,Driving Layup Shot,2.0,-36.0,15.0,1.0,1.0
839,20190308.0,0.0,Running Dunk Shot,2.0,11.0,11.0,1.0,1.0
858,20190310.0,1.0,Putback Dunk Shot,2.0,0.0,-6.0,1.0,1.0
867,20190313.0,0.0,Driving Layup Shot,2.0,65.0,100.0,1.0,1.0
887,20190314.0,1.0,Finger Roll Layup Shot,2.0,27.0,15.0,1.0,1.0
899,20190317.0,1.0,Running Dunk Shot,2.0,1.0,11.0,1.0,1.0
919,20190320.0,1.0,Running Layup Shot,2.0,-1.0,8.0,1.0,1.0
941,20190325.0,0.0,Driving Layup Shot,2.0,16.0,26.0,1.0,1.0
961,20190328.0,1.0,Alley Oop Layup shot,2.0,-6.0,26.0,1.0,1.0
979,20190330.0,0.0,Driving Layup Shot,2.0,-3.0,-6.0,1.0,1.0
985,20190330.0,1.0,Driving Dunk Shot,2.0,-3.0,17.0,1.0,1.0
995,20190403.0,0.0,Layup Shot,2.0,1.0,11.0,1.0,1.0
1007,20190403.0,0.0,Tip Dunk Shot,2.0,0.0,-6.0,1.0,1.0
1024,20190407.0,1.0,Cutting Finger Roll Layup Shot,2.0,4.0,0.0,1.0,1.0
1028,20190410.0,0.0,Driving Layup Shot,2.0,-19.0,6.0,1.0,1.0
1038,20190410.0,1.0,Putback Dunk Shot,2.0,0.0,-6.0,1.0,1.0
1067,20181119.0,1.0,Cutting Dunk Shot,2.0,0.0,-9.0,1.0,1.0
1096,20181126.0,1.0,Driving Layup Shot,2.0,26.0,17.0,1.0,1.0
1136,20181216.0,1.0,Running Layup Shot,2.0,3.0,4.0,1.0,1.0
1211,20190205.0,1.0,Driving Finger Roll Layup Shot,2.0,0.0,17.0,1.0,1.0
1236,20190209.0,0.0,Driving Finger Roll Layup Shot,2.0,-34.0,36.0,1.0,1.0
1247,20190310.0,1.0,Running Finger Roll Layup Shot,2.0,-5.0,1.0,1.0,1.0
1301,20190410.0,1.0,Driving Layup Shot,2.0,0.0,8.0,1.0,1.0
1304,20190410.0,0.0,Driving Layup Shot,2.0,-11.0,15.0,1.0,1.0
1319,20181130.0,0.0,Driving Layup Shot,2.0,-5.0,22.0,1.0,1.0
1328,20181228.0,1.0,Cutting Layup Shot,2.0,0.0,10.0,1.0,1.0
1352,20190102.0,1.0,Running Layup Shot,2.0,-9.0,3.0,1.0,1.0
1362,20190106.0,1.0,Driving Layup Shot,2.0,-2.0,15.0,1.0,1.0
1368,20190110.0,1.0,Reverse Layup Shot,2.0,-7.0,-1.0,1.0,1.0
1372,20190112.0,1.0,Driving Layup Shot,2.0,-7.0,10.0,1.0,1.0
1396,20190124.0,1.0,Driving Dunk Shot,2.0,-5.0,6.0,1.0,1.0
1450,20190303.0,0.0,Driving Layup Shot,2.0,-11.0,6.0,1.0,1.0
1465,20190308.0,0.0,Running Layup Shot,2.0,-6.0,8.0,1.0,1.0
1520,20190410.0,1.0,Cutting Layup Shot,2.0,7.0,9.0,1.0,1.0
1525,20181016.0,1.0,Alley Oop Layup shot,2.0,-2.0,11.0,1.0,1.0
1572,20181025.0,0.0,Driving Layup Shot,2.0,-17.0,17.0,1.0,1.0
1590,20181030.0,1.0,Running Layup Shot,2.0,0.0,10.0,1.0,1.0
1617,20181103.0,1.0,Driving Dunk Shot,2.0,0.0,5.0,1.0,1.0
1620,20181103.0,0.0,Layup Shot,2.0,-5.0,8.0,1.0,1.0
1639,20181109.0,1.0,Driving Dunk Shot,2.0,-11.0,21.0,1.0,1.0
1661,20181111.0,1.0,Cutting Dunk Shot,2.0,14.0,13.0,1.0,1.0
1680,20181117.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,1.0,1.0
1716,20181126.0,1.0,Dunk Shot,2.0,-6.0,1.0,1.0,1.0
1734,20181201.0,1.0,Alley Oop Dunk Shot,2.0,4.0,7.0,1.0,1.0
1743,20181206.0,1.0,Layup Shot,2.0,5.0,17.0,1.0,1.0
1769,20181227.0,0.0,Layup Shot,2.0,18.0,24.0,1.0,1.0
1773,20181227.0,1.0,Layup Shot,2.0,6.0,31.0,1.0,1.0
1776,20181227.0,1.0,Layup Shot,2.0,7.0,21.0,1.0,1.0
1789,20181231.0,0.0,Driving Layup Shot,2.0,-54.0,47.0,1.0,1.0
1799,20190102.0,0.0,Dunk Shot,2.0,-28.0,8.0,1.0,1.0
1804,20190102.0,1.0,Cutting Layup Shot,2.0,18.0,13.0,1.0,1.0
1826,20190109.0,1.0,Cutting Layup Shot,2.0,9.0,18.0,1.0,1.0
1854,20190116.0,1.0,Driving Layup Shot,2.0,7.0,13.0,1.0,1.0
1859,20190116.0,1.0,Cutting Layup Shot,2.0,-11.0,8.0,1.0,1.0
1884,20190121.0,1.0,Putback Layup Shot,2.0,-16.0,20.0,1.0,1.0
1895,20190126.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
1899,20190126.0,0.0,Driving Dunk Shot,2.0,3.0,46.0,1.0,1.0
1918,20190128.0,1.0,Driving Dunk Shot,2.0,16.0,4.0,1.0,1.0
1925,20190130.0,0.0,Driving Layup Shot,2.0,-40.0,29.0,1.0,1.0
1930,20190201.0,0.0,Driving Layup Shot,2.0,-1.0,8.0,1.0,1.0
1947,20190203.0,0.0,Alley Oop Layup shot,2.0,-13.0,20.0,1.0,1.0
1990,20190212.0,1.0,Layup Shot,2.0,5.0,21.0,1.0,1.0
2042,20190223.0,0.0,Driving Layup Shot,2.0,24.0,7.0,1.0,1.0
2077,20190301.0,1.0,Cutting Dunk Shot,2.0,11.0,6.0,1.0,1.0
2089,20190303.0,1.0,Cutting Layup Shot,2.0,15.0,-4.0,1.0,1.0
2130,20190314.0,1.0,Layup Shot,2.0,36.0,9.0,1.0,1.0
2154,20190318.0,0.0,Tip Dunk Shot,2.0,0.0,-6.0,1.0,1.0
2175,20190326.0,1.0,Driving Layup Shot,2.0,3.0,5.0,1.0,1.0
2181,20190326.0,1.0,Alley Oop Dunk Shot,2.0,17.0,5.0,1.0,1.0
2186,20190329.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,1.0,1.0
2205,20190401.0,0.0,Layup Shot,2.0,9.0,25.0,1.0,1.0
2207,20190401.0,0.0,Driving Layup Shot,2.0,23.0,24.0,1.0,1.0
2263,20181022.0,1.0,Dunk Shot,2.0,2.0,1.0,1.0,1.0
2269,20181025.0,0.0,Driving Reverse Layup Shot,2.0,-8.0,8.0,1.0,1.0
2294,20181101.0,1.0,Cutting Dunk Shot,2.0,10.0,12.0,1.0,1.0
2305,20181103.0,0.0,Driving Layup Shot,2.0,3.0,16.0,1.0,1.0
2310,20181103.0,1.0,Cutting Dunk Shot,2.0,2.0,15.0,1.0,1.0
2344,20181114.0,1.0,Driving Dunk Shot,2.0,-3.0,21.0,1.0,1.0
2392,20181128.0,0.0,Layup Shot,2.0,3.0,20.0,1.0,1.0
2397,20181130.0,1.0,Driving Layup Shot,2.0,-3.0,6.0,1.0,1.0
2403,20181202.0,1.0,Driving Reverse Layup Shot,2.0,10.0,0.0,1.0,1.0
2414,20181204.0,1.0,Putback Layup Shot,2.0,0.0,-6.0,1.0,1.0
2421,20181206.0,0.0,Driving Layup Shot,2.0,-21.0,3.0,1.0,1.0
2424,20181208.0,1.0,Cutting Dunk Shot,2.0,-1.0,10.0,1.0,1.0
2427,20181208.0,1.0,Driving Dunk Shot,2.0,5.0,-2.0,1.0,1.0
2440,20181212.0,0.0,Running Layup Shot,2.0,5.0,3.0,1.0,1.0
2486,20181225.0,0.0,Layup Shot,2.0,-21.0,9.0,1.0,1.0
2503,20181229.0,0.0,Driving Layup Shot,2.0,15.0,12.0,1.0,1.0
2511,20181230.0,1.0,Driving Layup Shot,2.0,-11.0,4.0,1.0,1.0
2515,20190101.0,0.0,Driving Layup Shot,2.0,-11.0,21.0,1.0,1.0
2517,20190101.0,0.0,Running Layup Shot,2.0,-4.0,59.0,1.0,1.0
2526,20190104.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
2538,20190105.0,1.0,Driving Dunk Shot,2.0,5.0,5.0,1.0,1.0
2559,20190111.0,0.0,Driving Layup Shot,2.0,14.0,6.0,1.0,1.0
2581,20190114.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
2586,20190116.0,1.0,Running Layup Shot,2.0,-17.0,-1.0,1.0,1.0
2601,20190121.0,1.0,Cutting Dunk Shot,2.0,10.0,11.0,1.0,1.0
2606,20190121.0,1.0,Driving Reverse Layup Shot,2.0,-18.0,9.0,1.0,1.0
2614,20190124.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
2618,20190124.0,1.0,Putback Layup Shot,2.0,-2.0,-8.0,1.0,1.0
2633,20190207.0,1.0,Cutting Layup Shot,2.0,16.0,10.0,1.0,1.0
2647,20190211.0,1.0,Cutting Dunk Shot,2.0,2.0,16.0,1.0,1.0
2665,20190223.0,1.0,Cutting Dunk Shot,2.0,2.0,6.0,1.0,1.0
2669,20190223.0,1.0,Driving Dunk Shot,2.0,-16.0,7.0,1.0,1.0
2693,20190303.0,1.0,Driving Dunk Shot,2.0,11.0,19.0,1.0,1.0
2697,20190303.0,1.0,Driving Finger Roll Layup Shot,2.0,20.0,30.0,1.0,1.0
2724,20190312.0,0.0,Driving Layup Shot,2.0,-11.0,13.0,1.0,1.0
2748,20190320.0,0.0,Driving Layup Shot,2.0,3.0,16.0,1.0,1.0
2752,20190323.0,0.0,Driving Dunk Shot,2.0,-18.0,16.0,1.0,1.0
2756,20190323.0,1.0,Driving Layup Shot,2.0,-9.0,-5.0,1.0,1.0
2766,20190325.0,0.0,Driving Layup Shot,2.0,5.0,6.0,1.0,1.0
2774,20190327.0,1.0,Running Layup Shot,2.0,5.0,-3.0,1.0,1.0
2777,20190329.0,1.0,Layup Shot,2.0,2.0,5.0,1.0,1.0
2827,20190407.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
2834,20190407.0,1.0,Reverse Layup Shot,2.0,8.0,5.0,1.0,1.0
2850,20190410.0,1.0,Layup Shot,2.0,-2.0,29.0,1.0,1.0
2859,20181019.0,1.0,Driving Layup Shot,2.0,15.0,12.0,1.0,1.0
2870,20181027.0,1.0,Cutting Layup Shot,2.0,7.0,-1.0,1.0,1.0
2876,20181105.0,1.0,Running Dunk Shot,2.0,4.0,10.0,1.0,1.0
2879,20181105.0,0.0,Running Layup Shot,2.0,52.0,20.0,1.0,1.0
2918,20181117.0,1.0,Driving Finger Roll Layup Shot,2.0,-46.0,0.0,1.0,1.0
2924,20181119.0,0.0,Driving Finger Roll Layup Shot,2.0,-2.0,5.0,1.0,1.0
2928,20181121.0,0.0,Driving Layup Shot,2.0,33.0,12.0,1.0,1.0
2938,20181123.0,1.0,Driving Layup Shot,2.0,24.0,28.0,1.0,1.0
2942,20181123.0,0.0,Driving Reverse Layup Shot,2.0,19.0,13.0,1.0,1.0
2946,20181123.0,0.0,Driving Layup Shot,2.0,21.0,23.0,1.0,1.0
2952,20181125.0,1.0,Driving Layup Shot,2.0,19.0,6.0,1.0,1.0
2982,20181201.0,1.0,Driving Reverse Layup Shot,2.0,-5.0,5.0,1.0,1.0
3021,20181207.0,1.0,Driving Layup Shot,2.0,5.0,13.0,1.0,1.0
3058,20181214.0,0.0,Running Reverse Layup Shot,2.0,18.0,8.0,1.0,1.0
3062,20181214.0,0.0,Layup Shot,2.0,-7.0,15.0,1.0,1.0
3094,20181219.0,0.0,Layup Shot,2.0,11.0,27.0,1.0,1.0
3099,20181221.0,1.0,Running Layup Shot,2.0,-1.0,23.0,1.0,1.0
3114,20181223.0,1.0,Driving Finger Roll Layup Shot,2.0,-8.0,1.0,1.0,1.0
3127,20181228.0,1.0,Cutting Layup Shot,2.0,-20.0,29.0,1.0,1.0
3142,20181229.0,0.0,Driving Layup Shot,2.0,46.0,52.0,1.0,1.0
3145,20181229.0,0.0,Driving Layup Shot,2.0,7.0,13.0,1.0,1.0
3147,20181229.0,1.0,Driving Layup Shot,2.0,5.0,20.0,1.0,1.0
3166,20190104.0,0.0,Driving Layup Shot,2.0,10.0,12.0,1.0,1.0
3182,20190108.0,1.0,Cutting Layup Shot,2.0,18.0,6.0,1.0,1.0
3202,20190111.0,1.0,Driving Finger Roll Layup Shot,2.0,-36.0,16.0,1.0,1.0
3299,20190205.0,0.0,Finger Roll Layup Shot,2.0,-12.0,-1.0,1.0,1.0
3308,20190208.0,1.0,Driving Finger Roll Layup Shot,2.0,-31.0,-2.0,1.0,1.0
3365,20181101.0,1.0,Layup Shot,2.0,8.0,13.0,1.0,1.0
3495,20190306.0,1.0,Running Finger Roll Layup Shot,2.0,-13.0,5.0,1.0,1.0
3498,20190309.0,1.0,Driving Layup Shot,2.0,-16.0,22.0,1.0,1.0
3500,20190309.0,1.0,Cutting Layup Shot,2.0,13.0,9.0,1.0,1.0
3504,20190314.0,1.0,Cutting Finger Roll Layup Shot,2.0,23.0,3.0,1.0,1.0
3516,20190315.0,1.0,Driving Layup Shot,2.0,6.0,2.0,1.0,1.0
3523,20190317.0,0.0,Driving Layup Shot,2.0,5.0,8.0,1.0,1.0
3525,20190317.0,0.0,Cutting Layup Shot,2.0,24.0,10.0,1.0,1.0
3537,20190322.0,0.0,Layup Shot,2.0,-3.0,44.0,1.0,1.0
3563,20190329.0,0.0,Running Layup Shot,2.0,6.0,15.0,1.0,1.0
3572,20190331.0,0.0,Layup Shot,2.0,-20.0,25.0,1.0,1.0
3577,20190331.0,0.0,Layup Shot,2.0,16.0,15.0,1.0,1.0
3584,20190402.0,1.0,Driving Dunk Shot,2.0,-2.0,5.0,1.0,1.0
3594,20190404.0,0.0,Driving Layup Shot,2.0,18.0,18.0,1.0,1.0
3597,20190404.0,1.0,Driving Reverse Layup Shot,2.0,-22.0,18.0,1.0,1.0
3619,20190405.0,1.0,Driving Finger Roll Layup Shot,2.0,24.0,8.0,1.0,1.0
3629,20190407.0,0.0,Driving Layup Shot,2.0,20.0,21.0,1.0,1.0
3656,20181017.0,1.0,Layup Shot,2.0,0.0,8.0,1.0,1.0
3662,20181019.0,0.0,Cutting Layup Shot,2.0,19.0,8.0,1.0,1.0
3664,20181019.0,0.0,Driving Layup Shot,2.0,63.0,38.0,1.0,1.0
3670,20181021.0,1.0,Dunk Shot,2.0,8.0,17.0,1.0,1.0
3675,20181021.0,1.0,Driving Layup Shot,2.0,13.0,13.0,1.0,1.0
3680,20181021.0,1.0,Cutting Dunk Shot,2.0,-5.0,-3.0,1.0,1.0
3697,20181027.0,1.0,Alley Oop Dunk Shot,2.0,-12.0,16.0,1.0,1.0
3703,20181030.0,1.0,Alley Oop Dunk Shot,2.0,1.0,11.0,1.0,1.0
3706,20181030.0,1.0,Putback Dunk Shot,2.0,-4.0,9.0,1.0,1.0
3724,20181106.0,1.0,Dunk Shot,2.0,-6.0,8.0,1.0,1.0
3728,20181106.0,0.0,Layup Shot,2.0,-11.0,13.0,1.0,1.0
3736,20181107.0,1.0,Cutting Dunk Shot,2.0,-5.0,21.0,1.0,1.0
3745,20181109.0,0.0,Tip Layup Shot,2.0,7.0,42.0,1.0,1.0
3749,20181111.0,0.0,Cutting Dunk Shot,2.0,5.0,-6.0,1.0,1.0
3754,20181111.0,1.0,Layup Shot,2.0,-3.0,22.0,1.0,1.0
3760,20181111.0,1.0,Dunk Shot,2.0,23.0,6.0,1.0,1.0
3765,20181113.0,1.0,Cutting Layup Shot,2.0,9.0,26.0,1.0,1.0
3776,20181117.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
3781,20181117.0,0.0,Layup Shot,2.0,8.0,-8.0,1.0,1.0
3786,20181119.0,1.0,Putback Dunk Shot,2.0,0.0,-6.0,1.0,1.0
3791,20181119.0,0.0,Tip Dunk Shot,2.0,0.0,-6.0,1.0,1.0
3810,20181127.0,0.0,Driving Layup Shot,2.0,13.0,3.0,1.0,1.0
3813,20181130.0,0.0,Cutting Layup Shot,2.0,9.0,6.0,1.0,1.0
3817,20181130.0,1.0,Cutting Dunk Shot,2.0,8.0,5.0,1.0,1.0
3825,20181205.0,0.0,Layup Shot,2.0,-12.0,70.0,1.0,1.0
3835,20181208.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
3840,20181214.0,0.0,Alley Oop Dunk Shot,2.0,-27.0,13.0,1.0,1.0
3844,20181214.0,1.0,Dunk Shot,2.0,-8.0,18.0,1.0,1.0
3849,20181218.0,1.0,Dunk Shot,2.0,-3.0,13.0,1.0,1.0
3852,20181218.0,1.0,Cutting Dunk Shot,2.0,0.0,9.0,1.0,1.0
3856,20181221.0,1.0,Layup Shot,2.0,7.0,1.0,1.0,1.0
3869,20181223.0,0.0,Layup Shot,2.0,-11.0,31.0,1.0,1.0
3874,20181223.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
3878,20181223.0,0.0,Layup Shot,2.0,-9.0,4.0,1.0,1.0
3881,20181223.0,1.0,Dunk Shot,2.0,-3.0,23.0,1.0,1.0
3889,20181229.0,1.0,Layup Shot,2.0,2.0,14.0,1.0,1.0
3892,20181229.0,1.0,Alley Oop Dunk Shot,2.0,6.0,11.0,1.0,1.0
3903,20181231.0,0.0,Layup Shot,2.0,-3.0,31.0,1.0,1.0
3905,20181231.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
3908,20181231.0,1.0,Dunk Shot,2.0,-14.0,23.0,1.0,1.0
3912,20190102.0,0.0,Layup Shot,2.0,14.0,13.0,1.0,1.0
3914,20190102.0,1.0,Layup Shot,2.0,11.0,31.0,1.0,1.0
3921,20190102.0,1.0,Putback Dunk Shot,2.0,0.0,-6.0,1.0,1.0
3927,20190102.0,1.0,Layup Shot,2.0,9.0,2.0,1.0,1.0
3939,20190106.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
3942,20190106.0,0.0,Layup Shot,2.0,9.0,20.0,1.0,1.0
3960,20190111.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
3970,20190113.0,1.0,Tip Dunk Shot,2.0,0.0,-6.0,1.0,1.0
3978,20190115.0,1.0,Dunk Shot,2.0,0.0,12.0,1.0,1.0
3986,20190119.0,1.0,Cutting Dunk Shot,2.0,0.0,9.0,1.0,1.0
3992,20190119.0,1.0,Dunk Shot,2.0,-5.0,6.0,1.0,1.0
3996,20190121.0,1.0,Dunk Shot,2.0,5.0,12.0,1.0,1.0
4007,20190123.0,0.0,Alley Oop Dunk Shot,2.0,-56.0,39.0,1.0,1.0
4012,20190123.0,1.0,Dunk Shot,2.0,7.0,4.0,1.0,1.0
4023,20190128.0,0.0,Putback Layup Shot,2.0,0.0,-6.0,1.0,1.0
4025,20190128.0,1.0,Running Layup Shot,2.0,2.0,16.0,1.0,1.0
4029,20190128.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
4041,20190130.0,1.0,Dunk Shot,2.0,1.0,25.0,1.0,1.0
4050,20190202.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
4052,20190202.0,0.0,Cutting Layup Shot,2.0,-9.0,41.0,1.0,1.0
4058,20190209.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
4069,20190212.0,1.0,Cutting Dunk Shot,2.0,-1.0,7.0,1.0,1.0
4090,20190301.0,1.0,Layup Shot,2.0,-4.0,14.0,1.0,1.0
4095,20190301.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
4144,20190309.0,1.0,Layup Shot,2.0,3.0,7.0,1.0,1.0
4157,20190310.0,0.0,Dunk Shot,2.0,-4.0,6.0,1.0,1.0
4160,20190310.0,1.0,Putback Layup Shot,2.0,6.0,6.0,1.0,1.0
4170,20190313.0,1.0,Putback Layup Shot,2.0,-9.0,-6.0,1.0,1.0
4173,20190313.0,1.0,Alley Oop Dunk Shot,2.0,1.0,13.0,1.0,1.0
4180,20190316.0,1.0,Cutting Layup Shot,2.0,-7.0,20.0,1.0,1.0
4189,20190319.0,1.0,Dunk Shot,2.0,0.0,13.0,1.0,1.0
4198,20190321.0,0.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
4211,20190323.0,1.0,Dunk Shot,2.0,-2.0,0.0,1.0,1.0
4226,20190331.0,1.0,Driving Layup Shot,2.0,8.0,17.0,1.0,1.0
4233,20190331.0,1.0,Dunk Shot,2.0,-5.0,2.0,1.0,1.0
4238,20190402.0,1.0,Dunk Shot,2.0,-11.0,-1.0,1.0,1.0
4248,20190402.0,0.0,Layup Shot,2.0,-1.0,13.0,1.0,1.0
4277,20190407.0,0.0,Driving Layup Shot,2.0,25.0,71.0,1.0,1.0
4279,20190407.0,1.0,Driving Dunk Shot,2.0,-6.0,13.0,1.0,1.0
4292,20190410.0,0.0,Cutting Layup Shot,2.0,6.0,13.0,1.0,1.0
4297,20190410.0,0.0,Cutting Layup Shot,2.0,-3.0,6.0,1.0,1.0
4304,20181017.0,1.0,Cutting Layup Shot,2.0,-4.0,11.0,1.0,1.0
4310,20181017.0,1.0,Finger Roll Layup Shot,2.0,2.0,22.0,1.0,1.0
4315,20181019.0,1.0,Cutting Dunk Shot,2.0,-6.0,7.0,1.0,1.0
4324,20181101.0,1.0,Running Layup Shot,2.0,-4.0,10.0,1.0,1.0
4330,20181106.0,1.0,Layup Shot,2.0,11.0,16.0,1.0,1.0
4335,20181107.0,1.0,Putback Layup Shot,2.0,11.0,20.0,1.0,1.0
4343,20181113.0,1.0,Tip Layup Shot,2.0,0.0,-6.0,1.0,1.0
4352,20181115.0,1.0,Driving Dunk Shot,2.0,5.0,5.0,1.0,1.0
4356,20181228.0,1.0,Layup Shot,2.0,-1.0,22.0,1.0,1.0
4360,20181228.0,0.0,Driving Layup Shot,2.0,4.0,-5.0,1.0,1.0
4368,20181229.0,1.0,Driving Layup Shot,2.0,-7.0,8.0,1.0,1.0
4384,20190306.0,1.0,Cutting Dunk Shot,2.0,4.0,4.0,1.0,1.0
4401,20181028.0,1.0,Running Dunk Shot,2.0,5.0,14.0,1.0,1.0
4428,20181105.0,1.0,Putback Layup Shot,2.0,4.0,11.0,1.0,1.0
4459,20181115.0,1.0,Driving Layup Shot,2.0,6.0,11.0,1.0,1.0
4485,20181214.0,0.0,Running Layup Shot,2.0,15.0,12.0,1.0,1.0
4494,20181219.0,0.0,Layup Shot,2.0,40.0,11.0,1.0,1.0
