AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
990,20190401.0,0.0,Turnaround Fadeaway Bank Jump Shot,2.0,-70.0,6.0,1.0,1.0
1030,20190410.0,0.0,Fadeaway Jump Shot,2.0,66.0,106.0,1.0,1.0
1061,20181119.0,1.0,Pullup Jump shot,2.0,-49.0,149.0,1.0,1.0
1086,20181123.0,0.0,Floating Jump shot,2.0,54.0,113.0,1.0,1.0
1090,20181123.0,0.0,Pullup Jump shot,2.0,-126.0,130.0,1.0,1.0
1098,20181126.0,1.0,Pullup Jump shot,2.0,-30.0,209.0,1.0,1.0
1123,20181207.0,1.0,Floating Jump shot,2.0,82.0,127.0,1.0,1.0
1147,20181223.0,1.0,Pullup Jump shot,2.0,69.0,70.0,1.0,1.0
1154,20181223.0,0.0,Pullup Jump shot,2.0,116.0,163.0,1.0,1.0
1173,20190126.0,1.0,Driving Floating Jump Shot,2.0,-61.0,122.0,1.0,1.0
1218,20190205.0,0.0,Floating Jump shot,2.0,-2.0,38.0,1.0,1.0
1220,20190207.0,0.0,Pullup Jump shot,2.0,-12.0,169.0,1.0,1.0
1261,20190324.0,0.0,Pullup Jump shot,2.0,139.0,132.0,1.0,1.0
1313,20181114.0,1.0,Turnaround Fadeaway Bank Jump Shot,2.0,-2.0,42.0,1.0,1.0
1337,20181230.0,0.0,Driving Floating Jump Shot,2.0,-62.0,55.0,1.0,1.0
1364,20190108.0,0.0,Driving Floating Jump Shot,2.0,-93.0,17.0,1.0,1.0
1377,20190115.0,0.0,Driving Hook Shot,2.0,39.0,90.0,1.0,1.0
1419,20190205.0,1.0,Turnaround Jump Shot,2.0,-3.0,53.0,1.0,1.0
1528,20181016.0,0.0,Fadeaway Jump Shot,2.0,40.0,57.0,1.0,1.0
1580,20181027.0,0.0,Jump Shot,2.0,-121.0,113.0,1.0,1.0
1625,20181105.0,0.0,Turnaround Jump Shot,2.0,32.0,27.0,1.0,1.0
1627,20181105.0,1.0,Turnaround Hook Shot,2.0,-8.0,68.0,1.0,1.0
1645,20181109.0,1.0,Jump Shot,2.0,155.0,135.0,1.0,1.0
1665,20181114.0,1.0,Jump Shot,2.0,138.0,24.0,1.0,1.0
1678,20181117.0,1.0,Jump Shot,2.0,25.0,212.0,1.0,1.0
1689,20181119.0,1.0,Jump Shot,2.0,131.0,140.0,1.0,1.0
1693,20181121.0,0.0,Fadeaway Jump Shot,2.0,-101.0,21.0,1.0,1.0
1696,20181121.0,1.0,Jump Shot,2.0,-17.0,193.0,1.0,1.0
1718,20181126.0,1.0,Hook Shot,2.0,19.0,12.0,1.0,1.0
1724,20181126.0,0.0,Jump Shot,2.0,-48.0,169.0,1.0,1.0
1738,20181201.0,0.0,Turnaround Jump Shot,2.0,63.0,6.0,1.0,1.0
1748,20181206.0,1.0,Turnaround Bank Hook Shot,2.0,78.0,48.0,1.0,1.0
1753,20181223.0,1.0,Hook Shot,2.0,-8.0,45.0,1.0,1.0
1793,20181231.0,0.0,Jump Shot,2.0,62.0,206.0,1.0,1.0
1796,20190102.0,1.0,Jump Shot,2.0,63.0,127.0,1.0,1.0
1798,20190102.0,1.0,Fadeaway Jump Shot,2.0,-30.0,83.0,1.0,1.0
1807,20190104.0,0.0,Turnaround Hook Shot,2.0,-14.0,64.0,1.0,1.0
1820,20190107.0,1.0,Turnaround Hook Shot,2.0,-24.0,57.0,1.0,1.0
1843,20190112.0,0.0,Jump Shot,2.0,-71.0,181.0,1.0,1.0
1850,20190114.0,1.0,Turnaround Hook Shot,2.0,9.0,58.0,1.0,1.0
1868,20190118.0,1.0,Jump Shot,2.0,124.0,146.0,1.0,1.0
1886,20190121.0,1.0,Turnaround Hook Shot,2.0,-76.0,55.0,1.0,1.0
1890,20190121.0,1.0,Jump Shot,2.0,7.0,168.0,1.0,1.0
1904,20190126.0,1.0,Turnaround Fadeaway shot,2.0,66.0,111.0,1.0,1.0
1910,20190128.0,1.0,Jump Shot,2.0,-61.0,217.0,1.0,1.0
1913,20190128.0,0.0,Jump Shot,2.0,34.0,225.0,1.0,1.0
1928,20190130.0,1.0,Jump Shot,2.0,50.0,203.0,1.0,1.0
1933,20190201.0,0.0,Turnaround Hook Shot,2.0,13.0,73.0,1.0,1.0
1935,20190201.0,1.0,Jump Shot,2.0,-32.0,195.0,1.0,1.0
1950,20190203.0,1.0,Driving Bank Hook Shot,2.0,74.0,26.0,1.0,1.0
1954,20190203.0,1.0,Jump Shot,2.0,-36.0,211.0,1.0,1.0
1973,20190209.0,1.0,Jump Shot,2.0,-101.0,159.0,1.0,1.0
1979,20190209.0,1.0,Jump Shot,2.0,-207.0,-11.0,1.0,1.0
1989,20190212.0,1.0,Jump Shot,2.0,147.0,19.0,1.0,1.0
2019,20190221.0,0.0,Hook Shot,2.0,-19.0,96.0,1.0,1.0
2028,20190221.0,0.0,Jump Shot,2.0,9.0,159.0,1.0,1.0
2031,20190221.0,0.0,Jump Shot,2.0,133.0,-16.0,1.0,1.0
2036,20190223.0,1.0,Jump Shot,2.0,61.0,166.0,1.0,1.0
2056,20190226.0,1.0,Jump Shot,2.0,46.0,185.0,1.0,1.0
2061,20190227.0,1.0,Jump Shot,2.0,-3.0,178.0,1.0,1.0
2082,20190301.0,0.0,Turnaround Hook Shot,2.0,12.0,13.0,1.0,1.0
2084,20190301.0,0.0,Jump Shot,2.0,74.0,142.0,1.0,1.0
2087,20190303.0,1.0,Jump Shot,2.0,-52.0,155.0,1.0,1.0
2093,20190305.0,0.0,Turnaround Hook Shot,2.0,58.0,46.0,1.0,1.0
2096,20190306.0,1.0,Jump Shot,2.0,-13.0,178.0,1.0,1.0
2099,20190306.0,1.0,Pullup Jump shot,2.0,-34.0,139.0,1.0,1.0
2108,20190309.0,1.0,Jump Shot,2.0,-78.0,182.0,1.0,1.0
2115,20190311.0,1.0,Turnaround Hook Shot,2.0,-52.0,89.0,1.0,1.0
2122,20190311.0,1.0,Hook Shot,2.0,-50.0,62.0,1.0,1.0
2135,20190316.0,0.0,Jump Shot,2.0,120.0,21.0,1.0,1.0
2160,20190320.0,0.0,Hook Shot,2.0,6.0,94.0,1.0,1.0
2162,20190320.0,1.0,Hook Shot,2.0,32.0,51.0,1.0,1.0
2170,20190320.0,0.0,Step Back Jump shot,2.0,-126.0,133.0,1.0,1.0
2183,20190329.0,0.0,Turnaround Fadeaway shot,2.0,-111.0,45.0,1.0,1.0
2196,20190329.0,0.0,Jump Shot,2.0,41.0,162.0,1.0,1.0
2200,20190401.0,0.0,Driving Hook Shot,2.0,-50.0,65.0,1.0,1.0
2215,20190403.0,1.0,Turnaround Hook Shot,2.0,-61.0,33.0,1.0,1.0
2223,20190403.0,0.0,Jump Shot,2.0,189.0,0.0,1.0,1.0
2226,20190405.0,1.0,Jump Shot,2.0,6.0,197.0,1.0,1.0
2228,20190405.0,1.0,Turnaround Jump Shot,2.0,106.0,7.0,1.0,1.0
2236,20190407.0,1.0,Driving Hook Shot,2.0,-3.0,73.0,1.0,1.0
2244,20190407.0,0.0,Jump Shot,2.0,-52.0,133.0,1.0,1.0
2433,20181211.0,0.0,Floating Jump shot,2.0,-3.0,86.0,1.0,1.0
2535,20190105.0,0.0,Floating Jump shot,2.0,-5.0,38.0,1.0,1.0
2589,20190118.0,0.0,Turnaround Hook Shot,2.0,-2.0,52.0,1.0,1.0
2691,20190303.0,0.0,Pullup Jump shot,2.0,-112.0,17.0,1.0,1.0
2737,20190318.0,0.0,Turnaround Hook Shot,2.0,-3.0,34.0,1.0,1.0
2761,20190323.0,1.0,Jump Bank Shot,2.0,-47.0,70.0,1.0,1.0
2841,20190111.0,1.0,Turnaround Hook Shot,2.0,-97.0,38.0,1.0,1.0
2847,20190316.0,1.0,Floating Jump shot,2.0,23.0,90.0,1.0,1.0
2992,20181203.0,1.0,Pullup Jump shot,2.0,50.0,172.0,1.0,1.0
3151,20190102.0,0.0,Fadeaway Jump Shot,2.0,-143.0,88.0,1.0,1.0
3154,20190102.0,1.0,Driving Floating Jump Shot,2.0,63.0,98.0,1.0,1.0
3160,20190104.0,0.0,Pullup Jump shot,2.0,15.0,172.0,1.0,1.0
3230,20190118.0,0.0,Turnaround Jump Shot,2.0,-33.0,94.0,1.0,1.0
3240,20190121.0,0.0,Jump Shot,2.0,-177.0,-11.0,1.0,1.0
3245,20190123.0,0.0,Pullup Jump shot,2.0,117.0,155.0,1.0,1.0
3294,20190205.0,1.0,Driving Floating Jump Shot,2.0,45.0,98.0,1.0,1.0
3297,20190205.0,0.0,Driving Floating Jump Shot,2.0,-6.0,53.0,1.0,1.0
3623,20190407.0,1.0,Running Pull-Up Jump Shot,2.0,26.0,167.0,1.0,1.0
3652,20190409.0,0.0,Fadeaway Jump Shot,2.0,83.0,126.0,1.0,1.0
3681,20181021.0,0.0,Fadeaway Jump Shot,2.0,-2.0,104.0,1.0,1.0
3769,20181113.0,0.0,Jump Shot,2.0,21.0,50.0,1.0,1.0
3901,20181231.0,0.0,Turnaround Hook Shot,2.0,-29.0,73.0,1.0,1.0
3931,20190104.0,0.0,Jump Shot,2.0,20.0,109.0,1.0,1.0
3947,20190108.0,0.0,Hook Shot,2.0,47.0,46.0,1.0,1.0
3955,20190109.0,0.0,Jump Shot,2.0,-170.0,-4.0,1.0,1.0
3997,20190121.0,0.0,Jump Shot,2.0,98.0,189.0,1.0,1.0
4016,20190126.0,0.0,Hook Shot,2.0,-14.0,25.0,1.0,1.0
4082,20190223.0,0.0,Hook Shot,2.0,-13.0,112.0,1.0,1.0
4183,20190317.0,1.0,Driving Hook Shot,2.0,-25.0,70.0,1.0,1.0
4402,20181028.0,1.0,Driving Floating Jump Shot,2.0,-93.0,2.0,1.0,1.0
4417,20181029.0,0.0,Driving Hook Shot,2.0,7.0,66.0,1.0,1.0
4434,20181105.0,1.0,Pullup Jump shot,2.0,149.0,120.0,1.0,1.0
4659,20190410.0,1.0,Turnaround Hook Shot,2.0,-6.0,4.0,1.0,1.0
4819,20181121.0,1.0,Driving Floating Bank Jump Shot,2.0,-99.0,34.0,1.0,1.0
4907,20181208.0,0.0,Pullup Jump shot,2.0,67.0,144.0,1.0,1.0
4963,20190221.0,1.0,Jump Bank Shot,2.0,94.0,75.0,1.0,1.0
5052,20181017.0,1.0,Step Back Jump shot,2.0,40.0,159.0,1.0,1.0
5061,20181019.0,0.0,Fadeaway Jump Shot,2.0,-40.0,67.0,1.0,1.0
5063,20181019.0,0.0,Step Back Jump shot,2.0,-67.0,138.0,1.0,1.0
5089,20181029.0,1.0,Jump Shot,2.0,30.0,173.0,1.0,1.0
5096,20181031.0,1.0,Step Back Jump shot,2.0,-11.0,180.0,1.0,1.0
5119,20181104.0,0.0,Pullup Jump shot,2.0,80.0,115.0,1.0,1.0
5130,20181105.0,0.0,Pullup Jump shot,2.0,-14.0,167.0,1.0,1.0
5145,20181110.0,0.0,Driving Floating Bank Jump Shot,2.0,92.0,-4.0,1.0,1.0
5151,20181111.0,0.0,Jump Shot,2.0,-41.0,180.0,1.0,1.0
5202,20181123.0,0.0,Pullup Jump shot,2.0,-41.0,79.0,1.0,1.0
5213,20181125.0,0.0,Pullup Jump shot,2.0,70.0,127.0,1.0,1.0
5286,20181227.0,0.0,Jump Shot,2.0,8.0,130.0,1.0,1.0
5312,20190108.0,0.0,Step Back Jump shot,2.0,-19.0,120.0,1.0,1.0
5330,20190117.0,0.0,Pullup Jump shot,2.0,119.0,124.0,1.0,1.0
5338,20190121.0,0.0,Jump Shot,2.0,107.0,158.0,1.0,1.0
5354,20190123.0,1.0,Step Back Jump shot,2.0,-90.0,95.0,1.0,1.0
5387,20190201.0,1.0,Pullup Jump shot,2.0,23.0,146.0,1.0,1.0
5421,20190213.0,1.0,Step Back Jump shot,2.0,101.0,148.0,1.0,1.0
5457,20190226.0,0.0,Jump Shot,2.0,-108.0,145.0,1.0,1.0
5501,20190306.0,0.0,Step Back Jump shot,2.0,-107.0,153.0,1.0,1.0
5543,20190315.0,0.0,Pullup Jump shot,2.0,22.0,144.0,1.0,1.0
5552,20190317.0,0.0,Jump Shot,2.0,-26.0,40.0,1.0,1.0
5565,20190318.0,0.0,Pullup Jump shot,2.0,75.0,184.0,1.0,1.0
5577,20190405.0,0.0,Jump Bank Shot,2.0,56.0,31.0,1.0,1.0
5587,20181018.0,1.0,Hook Shot,2.0,-3.0,54.0,1.0,1.0
5595,20181020.0,1.0,Hook Shot,2.0,-14.0,62.0,1.0,1.0
5601,20181023.0,0.0,Hook Shot,2.0,-52.0,83.0,1.0,1.0
5608,20181101.0,1.0,Hook Shot,2.0,54.0,52.0,1.0,1.0
5613,20181103.0,0.0,Hook Shot,2.0,-60.0,42.0,1.0,1.0
5691,20190228.0,0.0,Floating Jump shot,2.0,43.0,50.0,1.0,1.0
5780,20181023.0,0.0,Turnaround Hook Shot,2.0,3.0,44.0,1.0,1.0
5786,20181023.0,0.0,Hook Shot,2.0,-13.0,62.0,1.0,1.0
5811,20181027.0,1.0,Jump Shot,2.0,-84.0,109.0,1.0,1.0
5820,20181027.0,1.0,Turnaround Fadeaway Bank Jump Shot,2.0,-33.0,141.0,1.0,1.0
5858,20181103.0,1.0,Turnaround Hook Shot,2.0,25.0,-7.0,1.0,1.0
5907,20181109.0,1.0,Turnaround Jump Shot,2.0,-104.0,118.0,1.0,1.0
5935,20181114.0,0.0,Turnaround Hook Shot,2.0,-82.0,18.0,1.0,1.0
5939,20181114.0,0.0,Turnaround Hook Shot,2.0,49.0,29.0,1.0,1.0
5945,20181119.0,1.0,Hook Shot,2.0,-77.0,27.0,1.0,1.0
5967,20181121.0,1.0,Hook Shot,2.0,45.0,21.0,1.0,1.0
6000,20181125.0,0.0,Hook Shot,2.0,35.0,35.0,1.0,1.0
6072,20181207.0,0.0,Hook Shot,2.0,-1.0,57.0,1.0,1.0
6115,20181210.0,0.0,Turnaround Hook Shot,2.0,-28.0,39.0,1.0,1.0
6203,20181226.0,0.0,Driving Floating Jump Shot,2.0,-15.0,26.0,1.0,1.0
6206,20181226.0,0.0,Hook Shot,2.0,-24.0,37.0,1.0,1.0
6215,20181228.0,0.0,Jump Shot,2.0,85.0,10.0,1.0,1.0
6263,20190105.0,1.0,Driving Hook Shot,2.0,0.0,53.0,1.0,1.0
6277,20190107.0,1.0,Turnaround Hook Shot,2.0,-52.0,8.0,1.0,1.0
6298,20190110.0,1.0,Hook Shot,2.0,70.0,42.0,1.0,1.0
6334,20190116.0,1.0,Hook Shot,2.0,11.0,2.0,1.0,1.0
6392,20190202.0,1.0,Jump Bank Shot,2.0,67.0,12.0,1.0,1.0
6403,20190204.0,1.0,Floating Jump shot,2.0,-68.0,-4.0,1.0,1.0
6415,20190205.0,0.0,Hook Shot,2.0,11.0,16.0,1.0,1.0
6428,20190208.0,1.0,Turnaround Hook Shot,2.0,10.0,36.0,1.0,1.0
6542,20190306.0,1.0,Turnaround Hook Shot,2.0,-5.0,42.0,1.0,1.0
6555,20190306.0,1.0,Turnaround Hook Shot,2.0,-2.0,16.0,1.0,1.0
6563,20190308.0,1.0,Hook Shot,2.0,-30.0,60.0,1.0,1.0
6577,20190310.0,1.0,Floating Jump shot,2.0,-2.0,69.0,1.0,1.0
6596,20190313.0,0.0,Jump Shot,2.0,26.0,16.0,1.0,1.0
6648,20190321.0,0.0,Hook Shot,2.0,0.0,-6.0,1.0,1.0
6712,20190330.0,1.0,Driving Floating Jump Shot,2.0,-69.0,25.0,1.0,1.0
6915,20181225.0,0.0,Turnaround Fadeaway shot,2.0,36.0,75.0,1.0,1.0
7113,20190321.0,0.0,Turnaround Hook Shot,2.0,20.0,88.0,1.0,1.0
7120,20190324.0,1.0,Floating Jump shot,2.0,1.0,82.0,1.0,1.0
7150,20181119.0,0.0,Pullup Jump shot,2.0,56.0,150.0,1.0,1.0
7160,20181121.0,0.0,Pullup Jump shot,2.0,-139.0,100.0,1.0,1.0
7201,20181017.0,0.0,Step Back Jump shot,2.0,-128.0,151.0,1.0,1.0
7211,20181019.0,1.0,Pullup Jump shot,2.0,-117.0,177.0,1.0,1.0
7219,20181019.0,0.0,Jump Shot,2.0,-111.0,201.0,1.0,1.0
7235,20181020.0,0.0,Driving Floating Bank Jump Shot,2.0,51.0,21.0,1.0,1.0
7251,20181031.0,0.0,Jump Shot,2.0,-87.0,146.0,1.0,1.0
7264,20181102.0,0.0,Turnaround Jump Shot,2.0,1.0,117.0,1.0,1.0
7335,20181112.0,1.0,Driving Floating Bank Jump Shot,2.0,5.0,8.0,1.0,1.0
7366,20181116.0,1.0,Turnaround Jump Shot,2.0,-33.0,44.0,1.0,1.0
7406,20181121.0,0.0,Pullup Jump shot,2.0,-145.0,76.0,1.0,1.0
7417,20181123.0,0.0,Turnaround Fadeaway shot,2.0,-125.0,21.0,1.0,1.0
7482,20181203.0,0.0,Pullup Jump shot,2.0,214.0,79.0,1.0,1.0
7491,20181205.0,0.0,Jump Shot,2.0,148.0,147.0,1.0,1.0
7501,20181205.0,0.0,Pullup Jump shot,2.0,-113.0,151.0,1.0,1.0
7510,20181208.0,1.0,Pullup Jump shot,2.0,158.0,24.0,1.0,1.0
7523,20181208.0,1.0,Step Back Jump shot,2.0,133.0,21.0,1.0,1.0
7547,20181212.0,1.0,Pullup Jump shot,2.0,11.0,158.0,1.0,1.0
7583,20181219.0,0.0,Turnaround Jump Shot,2.0,-60.0,73.0,1.0,1.0
7585,20181219.0,0.0,Floating Jump shot,2.0,-78.0,151.0,1.0,1.0
7608,20181221.0,0.0,Pullup Jump shot,2.0,-119.0,130.0,1.0,1.0
7647,20181228.0,0.0,Pullup Jump shot,2.0,-106.0,183.0,1.0,1.0
7651,20181228.0,1.0,Jump Shot,2.0,-2.0,47.0,1.0,1.0
7686,20181231.0,0.0,Jump Shot,2.0,-24.0,193.0,1.0,1.0
7700,20190102.0,1.0,Pullup Jump shot,2.0,114.0,169.0,1.0,1.0
7704,20190102.0,0.0,Fadeaway Jump Shot,2.0,174.0,48.0,1.0,1.0
7742,20190106.0,0.0,Turnaround Jump Shot,2.0,-49.0,62.0,1.0,1.0
7770,20190108.0,0.0,Step Back Jump shot,2.0,-130.0,43.0,1.0,1.0
7778,20190108.0,0.0,Driving Floating Jump Shot,2.0,14.0,46.0,1.0,1.0
7791,20190111.0,0.0,Running Jump Shot,2.0,106.0,78.0,1.0,1.0
7795,20190111.0,1.0,Turnaround Jump Shot,2.0,27.0,65.0,1.0,1.0
7827,20190115.0,0.0,Jump Shot,2.0,-116.0,10.0,1.0,1.0
7834,20190118.0,0.0,Turnaround Jump Shot,2.0,-111.0,58.0,1.0,1.0
7837,20190118.0,0.0,Pullup Jump shot,2.0,131.0,163.0,1.0,1.0
7872,20190122.0,0.0,Pullup Jump shot,2.0,133.0,142.0,1.0,1.0
7894,20190124.0,0.0,Driving Floating Jump Shot,2.0,16.0,34.0,1.0,1.0
7939,20190127.0,0.0,Pullup Jump shot,2.0,65.0,111.0,1.0,1.0
7949,20190130.0,0.0,Pullup Jump shot,2.0,-9.0,162.0,1.0,1.0
7970,20190202.0,1.0,Pullup Jump shot,2.0,199.0,47.0,1.0,1.0
8002,20190207.0,0.0,Running Jump Shot,2.0,2.0,197.0,1.0,1.0
8010,20190207.0,1.0,Turnaround Hook Shot,2.0,-54.0,40.0,1.0,1.0
8031,20190208.0,1.0,Jump Shot,2.0,-34.0,147.0,1.0,1.0
8036,20190208.0,1.0,Jump Shot,2.0,-88.0,111.0,1.0,1.0
8064,20190223.0,0.0,Pullup Jump shot,2.0,107.0,158.0,1.0,1.0
8117,20190303.0,0.0,Pullup Jump shot,2.0,132.0,121.0,1.0,1.0
8122,20190303.0,1.0,Pullup Jump shot,2.0,14.0,184.0,1.0,1.0
8144,20190306.0,1.0,Turnaround Jump Shot,2.0,-34.0,102.0,1.0,1.0
8157,20190314.0,0.0,Pullup Jump shot,2.0,-105.0,120.0,1.0,1.0
8177,20190317.0,0.0,Turnaround Fadeaway shot,2.0,131.0,103.0,1.0,1.0
8202,20190319.0,1.0,Pullup Jump shot,2.0,-13.0,180.0,1.0,1.0
8216,20190321.0,0.0,Jump Shot,2.0,-198.0,90.0,1.0,1.0
8236,20190323.0,1.0,Pullup Jump shot,2.0,179.0,41.0,1.0,1.0
8262,20190329.0,0.0,Pullup Jump shot,2.0,1.0,174.0,1.0,1.0
8310,20190401.0,1.0,Pullup Jump shot,2.0,157.0,124.0,1.0,1.0
8351,20190407.0,0.0,Driving Floating Jump Shot,2.0,14.0,98.0,1.0,1.0
8357,20190407.0,1.0,Jump Shot,2.0,-145.0,152.0,1.0,1.0
8361,20190409.0,1.0,Pullup Jump shot,2.0,54.0,129.0,1.0,1.0
8388,20190410.0,0.0,Pullup Jump shot,2.0,3.0,73.0,1.0,1.0
8400,20181116.0,0.0,Floating Jump shot,2.0,44.0,71.0,1.0,1.0
8431,20190327.0,0.0,Pullup Jump shot,2.0,-16.0,149.0,1.0,1.0
8451,20190410.0,1.0,Driving Floating Jump Shot,2.0,-63.0,67.0,1.0,1.0
8482,20181107.0,0.0,Hook Shot,2.0,-43.0,60.0,1.0,1.0
8508,20181130.0,1.0,Turnaround Hook Shot,2.0,-1.0,2.0,1.0,1.0
8526,20181221.0,1.0,Hook Shot,2.0,-16.0,-1.0,1.0,1.0
8557,20190111.0,0.0,Turnaround Hook Shot,2.0,61.0,35.0,1.0,1.0
8562,20190113.0,0.0,Hook Shot,2.0,40.0,36.0,1.0,1.0
8576,20190118.0,0.0,Jump Shot,2.0,-86.0,157.0,1.0,1.0
8581,20190118.0,1.0,Hook Shot,2.0,16.0,40.0,1.0,1.0
8592,20190119.0,1.0,Hook Shot,2.0,20.0,24.0,1.0,1.0
8598,20190121.0,0.0,Jump Shot,2.0,-3.0,170.0,1.0,1.0
8600,20190121.0,1.0,Turnaround Hook Shot,2.0,-22.0,78.0,1.0,1.0
8606,20190123.0,1.0,Turnaround Hook Shot,2.0,18.0,32.0,1.0,1.0
8656,20190205.0,0.0,Floating Jump shot,2.0,57.0,89.0,1.0,1.0
8683,20190221.0,1.0,Jump Shot,2.0,132.0,-16.0,1.0,1.0
8690,20190223.0,1.0,Jump Shot,2.0,79.0,135.0,1.0,1.0
8703,20190308.0,0.0,Hook Shot,2.0,29.0,40.0,1.0,1.0
8713,20190311.0,0.0,Jump Shot,2.0,-44.0,170.0,1.0,1.0
8717,20190311.0,1.0,Driving Hook Shot,2.0,85.0,52.0,1.0,1.0
8736,20190314.0,1.0,Hook Shot,2.0,-43.0,29.0,1.0,1.0
8772,20190404.0,1.0,Hook Bank Shot,2.0,52.0,15.0,1.0,1.0
8789,20190407.0,0.0,Floating Jump shot,2.0,77.0,77.0,1.0,1.0
8791,20190409.0,1.0,Turnaround Jump Shot,2.0,-34.0,95.0,1.0,1.0
8801,20181017.0,1.0,Turnaround Fadeaway shot,2.0,-90.0,1.0,1.0,1.0
8806,20181017.0,1.0,Jump Shot,2.0,35.0,16.0,1.0,1.0
8850,20181023.0,0.0,Turnaround Fadeaway shot,2.0,191.0,-6.0,1.0,1.0
8888,20181103.0,1.0,Step Back Jump shot,2.0,-36.0,122.0,1.0,1.0
8898,20181103.0,0.0,Jump Shot,2.0,133.0,146.0,1.0,1.0
8915,20181105.0,0.0,Pullup Jump shot,2.0,-67.0,176.0,1.0,1.0
8922,20181107.0,0.0,Jump Shot,2.0,-111.0,17.0,1.0,1.0
8929,20181107.0,1.0,Turnaround Jump Shot,2.0,-42.0,8.0,1.0,1.0
8949,20181110.0,0.0,Step Back Jump shot,2.0,-128.0,95.0,1.0,1.0
8951,20181110.0,0.0,Fadeaway Jump Shot,2.0,21.0,120.0,1.0,1.0
8984,20181114.0,0.0,Jump Bank Shot,2.0,-78.0,36.0,1.0,1.0
9014,20181116.0,1.0,Floating Jump shot,2.0,-25.0,70.0,1.0,1.0
9036,20181117.0,1.0,Hook Shot,2.0,-17.0,71.0,1.0,1.0
9042,20181117.0,0.0,Jump Shot,2.0,143.0,15.0,1.0,1.0
9049,20181117.0,0.0,Jump Shot,2.0,-13.0,50.0,1.0,1.0
9060,20181119.0,1.0,Pullup Jump shot,2.0,-41.0,145.0,1.0,1.0
9097,20181123.0,0.0,Driving Floating Jump Shot,2.0,-27.0,14.0,1.0,1.0
9100,20181123.0,1.0,Jump Shot,2.0,-112.0,96.0,1.0,1.0
9105,20181126.0,0.0,Jump Shot,2.0,-62.0,164.0,1.0,1.0
