AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
106435,20190320.0,1.0,Fadeaway Jump Shot,2.0,-91.0,0.0,4.0,1.0
108836,20190401.0,0.0,Step Back Jump shot,2.0,6.0,114.0,4.0,1.0
111696,20190205.0,1.0,Floating Jump shot,2.0,-55.0,111.0,4.0,1.0
113210,20190304.0,0.0,Hook Shot,2.0,-25.0,34.0,4.0,1.0
116375,20181223.0,0.0,Driving Floating Jump Shot,2.0,70.0,92.0,4.0,1.0
117291,20190104.0,1.0,Jump Shot,2.0,-106.0,180.0,4.0,1.0
117519,20190223.0,1.0,Driving Floating Jump Shot,2.0,-9.0,104.0,4.0,1.0
118252,20181212.0,1.0,Floating Jump shot,2.0,109.0,5.0,4.0,1.0
119715,20190101.0,0.0,Fadeaway Jump Shot,2.0,112.0,138.0,4.0,1.0
119800,20190113.0,0.0,Pullup Jump shot,2.0,112.0,116.0,4.0,1.0
122081,20181111.0,0.0,Step Back Jump shot,2.0,-73.0,116.0,4.0,1.0
123170,20190311.0,1.0,Driving Floating Jump Shot,2.0,-61.0,96.0,4.0,1.0
125464,20190409.0,1.0,Fadeaway Jump Shot,2.0,-81.0,168.0,4.0,1.0
125727,20181112.0,1.0,Pullup Jump shot,2.0,155.0,64.0,4.0,1.0
126530,20190210.0,1.0,Turnaround Fadeaway shot,2.0,7.0,101.0,4.0,1.0
126559,20190213.0,0.0,Driving Floating Jump Shot,2.0,54.0,50.0,4.0,1.0
126603,20190223.0,0.0,Jump Shot,2.0,-147.0,126.0,4.0,1.0
126726,20190318.0,1.0,Pullup Jump shot,2.0,-76.0,147.0,4.0,1.0
126796,20190327.0,1.0,Jump Shot,2.0,144.0,129.0,4.0,1.0
129697,20181229.0,1.0,Driving Floating Jump Shot,2.0,-11.0,83.0,4.0,1.0
130296,20190328.0,1.0,Jump Shot,2.0,128.0,6.0,4.0,1.0
130666,20181110.0,0.0,Jump Shot,2.0,135.0,13.0,4.0,1.0
131847,20190410.0,0.0,Fadeaway Jump Shot,2.0,100.0,113.0,4.0,1.0
131885,20181204.0,0.0,Hook Shot,2.0,-1.0,10.0,4.0,1.0
132100,20181223.0,1.0,Floating Jump shot,2.0,100.0,32.0,4.0,1.0
134074,20190210.0,0.0,Driving Hook Shot,2.0,78.0,52.0,4.0,1.0
135374,20181105.0,0.0,Fadeaway Jump Shot,2.0,124.0,111.0,4.0,1.0
135453,20181116.0,0.0,Pullup Jump shot,2.0,47.0,206.0,4.0,1.0
135894,20190112.0,0.0,Pullup Jump shot,2.0,114.0,126.0,4.0,1.0
136592,20181031.0,0.0,Turnaround Jump Shot,2.0,-60.0,80.0,4.0,1.0
136890,20181209.0,1.0,Jump Shot,2.0,56.0,173.0,4.0,1.0
136924,20181213.0,1.0,Turnaround Hook Shot,2.0,25.0,53.0,4.0,1.0
137051,20181229.0,0.0,Step Back Jump shot,2.0,137.0,58.0,4.0,1.0
137114,20190107.0,0.0,Fadeaway Jump Shot,2.0,-134.0,6.0,4.0,1.0
137264,20190126.0,0.0,Jump Shot,2.0,-142.0,83.0,4.0,1.0
137334,20190202.0,0.0,Pullup Jump shot,2.0,24.0,41.0,4.0,1.0
137441,20190225.0,1.0,Turnaround Jump Shot,2.0,-95.0,70.0,4.0,1.0
137564,20190312.0,0.0,Jump Shot,2.0,128.0,5.0,4.0,1.0
137638,20190324.0,0.0,Turnaround Fadeaway shot,2.0,-98.0,13.0,4.0,1.0
141278,20181202.0,1.0,Jump Shot,2.0,77.0,185.0,4.0,1.0
142579,20181028.0,1.0,Running Jump Shot,2.0,-65.0,121.0,4.0,1.0
142879,20181220.0,0.0,Fadeaway Jump Shot,2.0,-134.0,105.0,4.0,1.0
155670,20190107.0,0.0,Step Back Jump shot,2.0,91.0,46.0,4.0,1.0
160159,20190107.0,0.0,Driving Hook Shot,2.0,42.0,15.0,4.0,1.0
163178,20181130.0,0.0,Jump Shot,2.0,81.0,134.0,4.0,1.0
164565,20181130.0,0.0,Pullup Jump shot,2.0,-8.0,69.0,4.0,1.0
164732,20181228.0,0.0,Fadeaway Jump Shot,2.0,-145.0,79.0,4.0,1.0
165427,20190331.0,0.0,Jump Bank Shot,2.0,143.0,138.0,4.0,1.0
166120,20181027.0,0.0,Fadeaway Jump Shot,2.0,-132.0,80.0,4.0,1.0
166878,20190131.0,0.0,Turnaround Jump Shot,2.0,57.0,145.0,4.0,1.0
167188,20190314.0,0.0,Jump Shot,2.0,71.0,173.0,4.0,1.0
167793,20190303.0,1.0,Turnaround Hook Shot,2.0,-1.0,20.0,4.0,1.0
171121,20190403.0,1.0,Turnaround Jump Shot,2.0,-66.0,57.0,4.0,1.0
173147,20181101.0,1.0,Turnaround Fadeaway shot,2.0,61.0,95.0,4.0,1.0
175166,20190314.0,0.0,Driving Floating Jump Shot,2.0,-77.0,21.0,4.0,1.0
175283,20190405.0,1.0,Turnaround Jump Shot,2.0,21.0,37.0,4.0,1.0
177842,20190129.0,1.0,Pullup Jump shot,2.0,-123.0,131.0,4.0,1.0
178210,20190401.0,0.0,Pullup Jump shot,2.0,5.0,155.0,4.0,1.0
180228,20190315.0,0.0,Floating Jump shot,2.0,-24.0,40.0,4.0,1.0
180246,20190318.0,1.0,Turnaround Hook Shot,2.0,-39.0,86.0,4.0,1.0
180831,20181021.0,1.0,Jump Shot,2.0,-18.0,163.0,4.0,1.0
183026,20181209.0,0.0,Turnaround Jump Shot,2.0,-83.0,68.0,4.0,1.0
183067,20181217.0,1.0,Pullup Jump shot,2.0,-187.0,66.0,4.0,1.0
183181,20190120.0,0.0,Turnaround Jump Shot,2.0,67.0,59.0,4.0,1.0
186137,20190327.0,0.0,Pullup Jump shot,2.0,-1.0,163.0,4.0,1.0
186932,20181029.0,0.0,Jump Shot,2.0,145.0,12.0,4.0,1.0
186971,20181104.0,1.0,Jump Shot,2.0,-63.0,167.0,4.0,1.0
186985,20181104.0,0.0,Turnaround Fadeaway shot,2.0,61.0,135.0,4.0,1.0
186994,20181105.0,1.0,Hook Shot,2.0,-24.0,28.0,4.0,1.0
187411,20190119.0,1.0,Turnaround Hook Shot,2.0,-29.0,11.0,4.0,1.0
187497,20190205.0,0.0,Driving Hook Shot,2.0,0.0,43.0,4.0,1.0
187535,20190211.0,1.0,Jump Shot,2.0,-137.0,4.0,4.0,1.0
188727,20181112.0,1.0,Pullup Jump shot,2.0,-45.0,120.0,4.0,1.0
190070,20190407.0,1.0,Fadeaway Jump Shot,2.0,131.0,4.0,4.0,1.0
194737,20181217.0,0.0,Pullup Jump shot,2.0,130.0,95.0,4.0,1.0
194893,20190212.0,0.0,Fadeaway Jump Shot,2.0,-20.0,83.0,4.0,1.0
203140,20190123.0,0.0,Pullup Jump shot,2.0,95.0,137.0,4.0,1.0
203413,20190305.0,0.0,Pullup Jump shot,2.0,-150.0,41.0,4.0,1.0
203644,20190406.0,0.0,Pullup Jump shot,2.0,34.0,145.0,4.0,1.0
207723,20181118.0,1.0,Jump Bank Shot,2.0,57.0,13.0,4.0,1.0
208781,20181123.0,0.0,Hook Shot,2.0,29.0,63.0,4.0,1.0
208888,20190102.0,0.0,Hook Shot,2.0,-82.0,91.0,4.0,1.0
210462,20190409.0,0.0,Hook Shot,2.0,-53.0,0.0,4.0,1.0
214197,20181116.0,0.0,Floating Jump shot,2.0,-30.0,109.0,4.0,1.0
218611,20181213.0,1.0,Step Back Jump shot,2.0,184.0,107.0,4.0,1.0
659,2016-12-26,0.0,Pullup Jump Shot,2.0,133.0,147.0,4.0,1.0
1874,2017-03-03,1.0,Turnaround Hook Shot,2.0,-60.0,46.0,4.0,1.0
2124,2016-11-09,0.0,Jump Shot,2.0,-11.0,44.0,4.0,1.0
2203,2016-12-04,0.0,Turnaround Hook Shot,2.0,-52.0,123.0,4.0,1.0
2227,2016-12-09,0.0,Jump Shot,2.0,-138.0,41.0,4.0,1.0
3141,2017-02-24,1.0,Floating Jump Shot,2.0,-9.0,53.0,4.0,1.0
5011,2017-01-25,1.0,Pullup Jump Shot,2.0,-56.0,162.0,4.0,1.0
5802,2016-11-16,0.0,Jump Shot,2.0,-1.0,151.0,4.0,1.0
6235,2017-02-01,1.0,Hook Shot,2.0,-68.0,21.0,4.0,1.0
8217,2016-11-17,1.0,Jump Shot,2.0,84.0,137.0,4.0,1.0
8950,2017-02-06,0.0,Pullup Jump Shot,2.0,79.0,181.0,4.0,1.0
9035,2017-02-14,0.0,Jump Shot,2.0,-94.0,193.0,4.0,1.0
9415,2017-04-01,0.0,Jump Shot,2.0,132.0,147.0,4.0,1.0
9972,2016-11-18,1.0,Jump Shot,2.0,-161.0,46.0,4.0,1.0
10144,2016-12-04,0.0,Turnaround Jump Shot,2.0,-137.0,59.0,4.0,1.0
10567,2017-01-20,1.0,Jump Shot,2.0,128.0,110.0,4.0,1.0
10674,2017-02-04,1.0,Jump Shot,2.0,60.0,159.0,4.0,1.0
10685,2017-02-06,1.0,Turnaround Bank Shot,2.0,27.0,29.0,4.0,1.0
10722,2017-02-10,0.0,Step Back Jump Shot,2.0,94.0,179.0,4.0,1.0
11036,2017-03-19,1.0,Driving Floating Jump Shot,2.0,-11.0,80.0,4.0,1.0
11090,2017-03-24,0.0,Jump Shot,2.0,-145.0,161.0,4.0,1.0
11123,2017-03-27,0.0,Turnaround Hook Shot,2.0,27.0,11.0,4.0,1.0
12616,2017-04-12,1.0,Turnaround Fadeaway,2.0,69.0,78.0,4.0,1.0
13675,2016-12-07,1.0,Pullup Jump Shot,2.0,122.0,144.0,4.0,1.0
14006,2017-03-19,0.0,Jump Shot,2.0,168.0,34.0,4.0,1.0
14753,2017-04-09,0.0,Jump Shot,2.0,155.0,4.0,4.0,1.0
15181,2016-11-05,1.0,Step Back Bank Jump Shot,2.0,-109.0,34.0,4.0,1.0
15404,2016-12-02,1.0,Jump Shot,2.0,-86.0,175.0,4.0,1.0
15776,2017-03-03,0.0,Step Back Jump Shot,2.0,-191.0,85.0,4.0,1.0
15880,2017-03-18,1.0,Step Back Jump Shot,2.0,-61.0,177.0,4.0,1.0
16120,2017-01-12,0.0,Jump Shot,2.0,-4.0,71.0,4.0,1.0
16160,2017-04-07,0.0,Jump Shot,2.0,-127.0,59.0,4.0,1.0
16528,2017-03-18,0.0,Driving Floating Jump Shot,2.0,-14.0,39.0,4.0,1.0
18665,2017-02-24,0.0,Jump Shot,2.0,9.0,154.0,4.0,1.0
20024,2017-03-19,1.0,Turnaround Jump Shot,2.0,42.0,45.0,4.0,1.0
21053,2017-01-05,0.0,Step Back Jump Shot,2.0,-166.0,121.0,4.0,1.0
22657,2017-04-01,0.0,Hook Shot,2.0,40.0,120.0,4.0,1.0
22679,2017-04-02,1.0,Jump Shot,2.0,4.0,149.0,4.0,1.0
22844,2017-04-07,0.0,Driving Floating Jump Shot,2.0,145.0,88.0,4.0,1.0
24325,2016-11-09,1.0,Jump Shot,2.0,109.0,123.0,4.0,1.0
24679,2016-12-17,1.0,Jump Shot,2.0,-166.0,61.0,4.0,1.0
24951,2017-01-16,0.0,Pullup Jump Shot,2.0,148.0,109.0,4.0,1.0
25255,2017-02-15,1.0,Turnaround Jump Shot,2.0,-70.0,73.0,4.0,1.0
25509,2017-03-27,1.0,Turnaround Jump Shot,2.0,-68.0,71.0,4.0,1.0
26216,2017-03-06,0.0,Turnaround Jump Shot,2.0,117.0,41.0,4.0,1.0
26439,2016-12-10,0.0,Turnaround Hook Shot,2.0,-84.0,56.0,4.0,1.0
27285,2017-04-01,0.0,Step Back Jump Shot,2.0,-171.0,13.0,4.0,1.0
27990,2017-01-01,0.0,Jump Shot,2.0,1.0,95.0,4.0,1.0
28522,2017-03-11,1.0,Driving Floating Jump Shot,2.0,9.0,156.0,4.0,1.0
31766,2017-03-27,0.0,Pullup Jump Shot,2.0,-53.0,206.0,4.0,1.0
31881,2016-11-04,0.0,Floating Jump Shot,2.0,107.0,154.0,4.0,1.0
38261,2017-02-24,1.0,Pullup Bank Shot,2.0,51.0,90.0,4.0,1.0
38859,2016-11-11,0.0,Jump Shot,2.0,187.0,21.0,4.0,1.0
38884,2016-11-18,1.0,Pullup Jump Shot,2.0,105.0,186.0,4.0,1.0
39499,2017-03-26,1.0,Jump Shot,2.0,156.0,136.0,4.0,1.0
39512,2017-03-27,0.0,Jump Shot,2.0,-109.0,172.0,4.0,1.0
39910,2017-01-29,0.0,Jump Shot,2.0,-37.0,16.0,4.0,1.0
40374,2017-03-24,0.0,Jump Shot,2.0,117.0,64.0,4.0,1.0
41542,2017-01-21,1.0,Jump Shot,2.0,12.0,185.0,4.0,1.0
41741,2016-10-28,0.0,Turnaround Fadeaway Shot,2.0,-83.0,85.0,4.0,1.0
41800,2016-11-02,0.0,Jump Shot,2.0,38.0,26.0,4.0,1.0
41817,2016-11-04,0.0,Fadeaway Jumper,2.0,27.0,105.0,4.0,1.0
42218,2016-12-14,0.0,Running Jump Shot,2.0,50.0,43.0,4.0,1.0
42238,2016-12-16,0.0,Pullup Jump Shot,2.0,-158.0,34.0,4.0,1.0
42366,2016-12-29,0.0,Pullup Jump Shot,2.0,87.0,162.0,4.0,1.0
42417,2017-01-03,0.0,Floating Jump Shot,2.0,6.0,144.0,4.0,1.0
42477,2017-01-08,0.0,Jump Shot,2.0,127.0,131.0,4.0,1.0
42488,2017-01-08,0.0,Step Back Jump Shot,2.0,-151.0,70.0,4.0,1.0
42577,2017-01-17,1.0,Jump Shot,2.0,37.0,154.0,4.0,1.0
42584,2017-01-17,0.0,Jump Shot,2.0,104.0,159.0,4.0,1.0
43182,2017-04-04,1.0,Step Back Jump Shot,2.0,132.0,125.0,4.0,1.0
43246,2017-04-09,1.0,Step Back Jump Shot,2.0,-120.0,88.0,4.0,1.0
43287,2017-02-26,0.0,Turnaround Hook Shot,2.0,-6.0,31.0,4.0,1.0
47605,2017-01-24,1.0,Jump Shot,2.0,-150.0,36.0,4.0,1.0
48128,2016-11-28,1.0,Fadeaway Jumper,2.0,-86.0,-13.0,4.0,1.0
48164,2016-12-04,1.0,Turnaround Jump Shot,2.0,-22.0,43.0,4.0,1.0
48193,2016-12-11,1.0,Pullup Jump Shot,2.0,-2.0,171.0,4.0,1.0
48401,2017-01-11,0.0,Jump Shot,2.0,-7.0,64.0,4.0,1.0
48654,2017-02-25,0.0,Jump Shot,2.0,109.0,139.0,4.0,1.0
48733,2017-03-08,1.0,Pullup Jump Shot,2.0,37.0,184.0,4.0,1.0
49416,2016-12-03,0.0,Jump Shot,2.0,-2.0,80.0,4.0,1.0
49431,2016-12-06,1.0,Fadeaway Jumper,2.0,161.0,18.0,4.0,1.0
50244,2017-03-12,0.0,Jump Shot,2.0,12.0,34.0,4.0,1.0
50322,2017-03-23,0.0,Fadeaway Jumper,2.0,146.0,14.0,4.0,1.0
52289,2017-03-05,1.0,Jump Shot,2.0,14.0,218.0,4.0,1.0
55393,2017-04-09,1.0,Hook Shot,2.0,14.0,57.0,4.0,1.0
56448,2017-01-24,0.0,Jump Shot,2.0,151.0,105.0,4.0,1.0
56524,2017-02-01,1.0,Turnaround Fadeaway,2.0,-102.0,53.0,4.0,1.0
56835,2016-11-10,0.0,Jump Shot,2.0,-176.0,85.0,4.0,1.0
57271,2017-03-15,1.0,Step Back Jump Shot,2.0,-186.0,62.0,4.0,1.0
58192,2017-03-06,0.0,Jump Shot,2.0,-56.0,36.0,4.0,1.0
59521,2017-03-05,0.0,Jump Shot,2.0,74.0,95.0,4.0,1.0
63776,2016-12-07,0.0,Turnaround Jump Shot,2.0,89.0,-13.0,4.0,1.0
63816,2016-12-13,0.0,Jump Shot,2.0,35.0,24.0,4.0,1.0
65057,2016-10-26,0.0,Jump Shot,2.0,-155.0,111.0,4.0,1.0
66245,2016-11-06,1.0,Floating Jump Shot,2.0,-27.0,43.0,4.0,1.0
67183,2016-11-09,1.0,Pullup Jump Shot,2.0,-11.0,134.0,4.0,1.0
70325,2017-04-05,0.0,Jump Shot,2.0,-61.0,90.0,4.0,1.0
71470,2017-04-02,0.0,Jump Shot,2.0,-110.0,34.0,4.0,1.0
71820,2016-12-30,0.0,Jump Shot,2.0,-117.0,149.0,4.0,1.0
71900,2017-01-15,1.0,Jump Shot,2.0,104.0,100.0,4.0,1.0
71937,2017-01-26,0.0,Fadeaway Jumper,2.0,-147.0,38.0,4.0,1.0
72204,2017-04-12,0.0,Jump Shot,2.0,179.0,119.0,4.0,1.0
73498,2016-11-06,0.0,Jump Shot,2.0,137.0,137.0,4.0,1.0
73589,2016-11-16,1.0,Fadeaway Jumper,2.0,-130.0,139.0,4.0,1.0
73939,2016-12-23,0.0,Jump Shot,2.0,-50.0,125.0,4.0,1.0
74044,2017-01-07,0.0,Step Back Jump Shot,2.0,69.0,173.0,4.0,1.0
74605,2017-03-25,0.0,Jump Shot,2.0,-138.0,64.0,4.0,1.0
74730,2016-10-30,1.0,Hook Shot,2.0,-14.0,75.0,4.0,1.0
74910,2016-11-30,1.0,Hook Shot,2.0,-16.0,44.0,4.0,1.0
74945,2016-12-03,0.0,Turnaround Jump Shot,2.0,87.0,21.0,4.0,1.0
74965,2016-12-06,0.0,Turnaround Hook Shot,2.0,17.0,68.0,4.0,1.0
75275,2017-02-04,1.0,Hook Shot,2.0,1.0,80.0,4.0,1.0
75417,2017-03-04,0.0,Jump Shot,2.0,60.0,5.0,4.0,1.0
76247,2017-03-11,0.0,Pullup Jump Shot,2.0,127.0,56.0,4.0,1.0
76340,2017-04-08,1.0,Pullup Jump Shot,2.0,-71.0,159.0,4.0,1.0
76868,2017-03-14,1.0,Jump Shot,2.0,104.0,139.0,4.0,1.0
79326,2016-11-30,1.0,Driving Bank Shot,2.0,76.0,23.0,4.0,1.0
80038,2017-03-13,1.0,Hook Shot,2.0,-65.0,21.0,4.0,1.0
80892,2016-11-06,1.0,Driving Floating Jump Shot,2.0,-91.0,19.0,4.0,1.0
80954,2016-11-16,0.0,Jump Shot,2.0,-58.0,169.0,4.0,1.0
82430,2016-11-16,0.0,Floating Jump Shot,2.0,-173.0,59.0,4.0,1.0
82455,2016-11-21,0.0,Turnaround Jump Shot,2.0,-65.0,39.0,4.0,1.0
82579,2016-12-29,0.0,Fadeaway Jumper,2.0,28.0,98.0,4.0,1.0
83224,2016-12-02,0.0,Jump Shot,2.0,58.0,185.0,4.0,1.0
83329,2016-12-23,0.0,Jump Shot,2.0,-2.0,201.0,4.0,1.0
85643,2016-11-05,0.0,Driving Floating Jump Shot,2.0,19.0,71.0,4.0,1.0
87517,2017-02-11,1.0,Pullup Jump Shot,2.0,-61.0,188.0,4.0,1.0
89439,2017-03-10,1.0,Jump Shot,2.0,14.0,208.0,4.0,1.0
91312,2016-11-30,1.0,Driving Floating Bank Jump Shot,2.0,63.0,46.0,4.0,1.0
91539,2017-01-16,1.0,Step Back Jump Shot,2.0,-86.0,93.0,4.0,1.0
93792,2016-11-12,1.0,Pullup Jump Shot,2.0,145.0,154.0,4.0,1.0
93992,2016-12-06,1.0,Pullup Jump Shot,2.0,166.0,110.0,4.0,1.0
97071,2016-10-25,1.0,Step Back Jump Shot,2.0,99.0,72.0,4.0,1.0
97653,2017-04-07,0.0,Jump Shot,2.0,37.0,64.0,4.0,1.0
98934,2016-11-04,0.0,Jump Shot,2.0,-120.0,124.0,4.0,1.0
98984,2016-11-11,1.0,Pullup Jump Shot,2.0,-109.0,144.0,4.0,1.0
99407,2016-12-28,0.0,Jump Shot,2.0,1.0,88.0,4.0,1.0
99627,2017-01-23,0.0,Jump Shot,2.0,-9.0,168.0,4.0,1.0
100779,2017-02-15,0.0,Jump Shot,2.0,-151.0,11.0,4.0,1.0
101328,2016-11-18,0.0,Jump Shot,2.0,-110.0,31.0,4.0,1.0
101725,2017-02-12,0.0,Jump Shot,2.0,-143.0,46.0,4.0,1.0
101881,2017-03-29,0.0,Jump Shot,2.0,-169.0,26.0,4.0,1.0
102508,2016-11-01,0.0,Floating Jump Shot,2.0,-7.0,100.0,4.0,1.0
102568,2016-11-08,1.0,Floating Jump Shot,2.0,27.0,45.0,4.0,1.0
108033,2016-10-30,1.0,Jump Shot,2.0,104.0,167.0,4.0,1.0
108171,2016-12-22,0.0,Jump Shot,2.0,-71.0,11.0,4.0,1.0
109488,2017-01-19,1.0,Turnaround Hook Shot,2.0,-79.0,21.0,4.0,1.0
109804,2017-02-27,1.0,Step Back Jump Shot,2.0,117.0,24.0,4.0,1.0
109918,2017-03-13,1.0,Jump Shot,2.0,84.0,173.0,4.0,1.0
110252,2016-10-25,0.0,Pullup Jump Shot,2.0,6.0,218.0,4.0,1.0
110337,2016-11-04,0.0,Jump Shot,2.0,140.0,190.0,4.0,1.0
110608,2016-12-06,1.0,Jump Shot,2.0,161.0,73.0,4.0,1.0
110614,2016-12-06,0.0,Running Jump Shot,2.0,17.0,71.0,4.0,1.0
110832,2017-01-10,0.0,Jump Shot,2.0,-174.0,-12.0,4.0,1.0
111280,2017-03-13,0.0,Running Jump Shot,2.0,14.0,85.0,4.0,1.0
118252,2017-04-10,0.0,Jump Shot,2.0,-12.0,61.0,4.0,1.0
119361,2016-12-20,0.0,Turnaround Fadeaway Shot,2.0,-137.0,107.0,4.0,1.0
120415,2017-01-04,1.0,Hook Shot,2.0,-1.0,64.0,4.0,1.0
122041,2017-03-20,1.0,Pullup Jump Shot,2.0,-29.0,126.0,4.0,1.0
123284,2016-12-20,0.0,Turnaround Fadeaway Shot,2.0,-150.0,65.0,4.0,1.0
123910,2016-12-13,0.0,Jump Shot,2.0,-58.0,61.0,4.0,1.0
124566,2016-11-25,0.0,Floating Jump Shot,2.0,107.0,2.0,4.0,1.0
125872,2016-11-14,1.0,Jump Shot,2.0,-181.0,71.0,4.0,1.0
126037,2016-12-10,0.0,Jump Shot,2.0,-94.0,152.0,4.0,1.0
126117,2016-12-25,1.0,Jump Shot,2.0,-84.0,174.0,4.0,1.0
126138,2016-12-28,1.0,Turnaround Hook Shot,2.0,-56.0,44.0,4.0,1.0
126161,2017-01-01,0.0,Jump Shot,2.0,51.0,77.0,4.0,1.0
126194,2017-01-05,0.0,Jump Shot,2.0,76.0,198.0,4.0,1.0
126456,2017-02-15,0.0,Jump Shot,2.0,-151.0,49.0,4.0,1.0
134440,2016-12-21,1.0,Fadeaway Jumper,2.0,-163.0,17.0,4.0,1.0
