AA,A_GAME_DATE,D_SHOT_MADE,E_SHOT_TYPE,F_SHOT_SCORE,G_LOCX,H_LOCY,I_Streak,J_Count
19857,20190102.0,0.0,Pullup Jump shot,2.0,135.0,55.0,3.0,1.0
20024,20190127.0,1.0,Fadeaway Jump Shot,2.0,3.0,79.0,3.0,1.0
20047,20190129.0,1.0,Pullup Jump shot,2.0,-76.0,155.0,3.0,1.0
20054,20190131.0,1.0,Fadeaway Jump Shot,2.0,108.0,151.0,3.0,1.0
20206,20190301.0,1.0,Turnaround Fadeaway shot,2.0,-20.0,88.0,3.0,1.0
22155,20181211.0,1.0,Driving Floating Jump Shot,2.0,9.0,27.0,3.0,1.0
22199,20181221.0,1.0,Driving Hook Shot,2.0,-67.0,65.0,3.0,1.0
23372,20190114.0,0.0,Jump Shot,2.0,6.0,213.0,3.0,1.0
23621,20190223.0,0.0,Driving Floating Jump Shot,2.0,7.0,126.0,3.0,1.0
24334,20190118.0,0.0,Jump Shot,2.0,172.0,77.0,3.0,1.0
26742,20190225.0,1.0,Floating Jump shot,2.0,34.0,79.0,3.0,1.0
27073,20181102.0,1.0,Pullup Jump shot,2.0,7.0,111.0,3.0,1.0
27198,20181121.0,1.0,Fadeaway Jump Shot,2.0,76.0,63.0,3.0,1.0
28005,20181104.0,0.0,Pullup Jump shot,2.0,77.0,130.0,3.0,1.0
28028,20181106.0,1.0,Driving Floating Jump Shot,2.0,-66.0,136.0,3.0,1.0
28140,20181120.0,0.0,Driving Floating Jump Shot,2.0,29.0,30.0,3.0,1.0
28335,20181212.0,0.0,Step Back Jump shot,2.0,-136.0,167.0,3.0,1.0
28507,20190101.0,0.0,Fadeaway Jump Shot,2.0,-196.0,-25.0,3.0,1.0
28584,20190109.0,0.0,Driving Floating Jump Shot,2.0,-5.0,70.0,3.0,1.0
28657,20190118.0,0.0,Jump Shot,2.0,203.0,90.0,3.0,1.0
28747,20190130.0,1.0,Turnaround Jump Shot,2.0,164.0,11.0,3.0,1.0
28862,20190221.0,1.0,Driving Floating Jump Shot,2.0,0.0,172.0,3.0,1.0
29002,20190309.0,1.0,Driving Hook Shot,2.0,36.0,13.0,3.0,1.0
29030,20190312.0,0.0,Pullup Jump shot,2.0,118.0,111.0,3.0,1.0
29648,20181130.0,1.0,Hook Shot,2.0,10.0,21.0,3.0,1.0
30272,20181128.0,1.0,Floating Jump shot,2.0,1.0,25.0,3.0,1.0
30522,20181025.0,0.0,Jump Shot,2.0,128.0,164.0,3.0,1.0
30632,20181119.0,0.0,Jump Shot,2.0,-162.0,134.0,3.0,1.0
31880,20181109.0,0.0,Pullup Jump shot,2.0,150.0,67.0,3.0,1.0
33731,20181104.0,1.0,Driving Floating Jump Shot,2.0,-53.0,36.0,3.0,1.0
33916,20181125.0,0.0,Fadeaway Jump Shot,2.0,147.0,26.0,3.0,1.0
33921,20181125.0,1.0,Step Back Jump shot,2.0,174.0,43.0,3.0,1.0
34044,20181207.0,1.0,Pullup Jump shot,2.0,54.0,142.0,3.0,1.0
34292,20190109.0,0.0,Pullup Jump shot,2.0,-43.0,145.0,3.0,1.0
34631,20190213.0,1.0,Pullup Jump shot,2.0,2.0,130.0,3.0,1.0
35072,20190406.0,1.0,Jump Shot,2.0,85.0,141.0,3.0,1.0
35095,20190407.0,0.0,Pullup Jump shot,2.0,-37.0,124.0,3.0,1.0
35796,20181214.0,0.0,Fadeaway Jump Shot,2.0,-52.0,16.0,3.0,1.0
37278,20190213.0,0.0,Jump Shot,2.0,73.0,29.0,3.0,1.0
37444,20190315.0,1.0,Jump Shot,2.0,-202.0,74.0,3.0,1.0
38640,20190311.0,0.0,Jump Shot,2.0,-52.0,61.0,3.0,1.0
41301,20181029.0,1.0,Pullup Jump shot,2.0,79.0,187.0,3.0,1.0
41311,20181029.0,0.0,Step Back Jump shot,2.0,163.0,-13.0,3.0,1.0
41559,20190108.0,0.0,Pullup Jump shot,2.0,-185.0,10.0,3.0,1.0
41852,20190316.0,1.0,Driving Floating Bank Jump Shot,2.0,-43.0,25.0,3.0,1.0
41884,20190329.0,0.0,Pullup Jump shot,2.0,20.0,218.0,3.0,1.0
42683,20181017.0,1.0,Jump Shot,2.0,-102.0,-6.0,3.0,1.0
43540,20190311.0,0.0,Pullup Jump shot,2.0,-32.0,184.0,3.0,1.0
44073,20181027.0,1.0,Jump Shot,2.0,-45.0,179.0,3.0,1.0
44083,20181027.0,0.0,Jump Shot,2.0,-120.0,16.0,3.0,1.0
44169,20181112.0,0.0,Jump Shot,2.0,90.0,130.0,3.0,1.0
44440,20181223.0,1.0,Turnaround Jump Shot,2.0,46.0,65.0,3.0,1.0
44479,20181229.0,0.0,Jump Shot,2.0,-43.0,127.0,3.0,1.0
44495,20181231.0,1.0,Turnaround Hook Shot,2.0,5.0,54.0,3.0,1.0
44535,20190108.0,0.0,Fadeaway Jump Shot,2.0,68.0,125.0,3.0,1.0
44586,20190117.0,0.0,Jump Shot,2.0,-11.0,-5.0,3.0,1.0
44764,20190309.0,1.0,Turnaround Hook Shot,2.0,28.0,42.0,3.0,1.0
44782,20190310.0,0.0,Turnaround Jump Shot,2.0,-100.0,35.0,3.0,1.0
44809,20190315.0,0.0,Turnaround Jump Shot,2.0,-87.0,88.0,3.0,1.0
44851,20190321.0,1.0,Turnaround Jump Shot,2.0,-98.0,26.0,3.0,1.0
44895,20190330.0,1.0,Hook Shot,2.0,2.0,25.0,3.0,1.0
46546,20181020.0,0.0,Floating Jump shot,2.0,-1.0,44.0,3.0,1.0
46567,20181022.0,1.0,Turnaround Fadeaway shot,2.0,103.0,147.0,3.0,1.0
46622,20181027.0,1.0,Step Back Jump shot,2.0,161.0,105.0,3.0,1.0
46685,20181103.0,0.0,Jump Shot,2.0,141.0,145.0,3.0,1.0
46759,20181114.0,1.0,Jump Shot,2.0,-138.0,11.0,3.0,1.0
46898,20181126.0,0.0,Jump Shot,2.0,176.0,122.0,3.0,1.0
47019,20181207.0,0.0,Jump Shot,2.0,-188.0,-13.0,3.0,1.0
47220,20190103.0,0.0,Step Back Jump shot,2.0,-159.0,85.0,3.0,1.0
47258,20190107.0,0.0,Jump Shot,2.0,142.0,57.0,3.0,1.0
47364,20190123.0,0.0,Pullup Jump shot,2.0,-84.0,22.0,3.0,1.0
47371,20190123.0,0.0,Pullup Jump shot,2.0,15.0,215.0,3.0,1.0
47410,20190204.0,0.0,Jump Shot,2.0,-47.0,109.0,3.0,1.0
47442,20190207.0,0.0,Turnaround Fadeaway shot,2.0,-143.0,20.0,3.0,1.0
47494,20190222.0,0.0,Pullup Jump shot,2.0,-11.0,193.0,3.0,1.0
47503,20190224.0,0.0,Turnaround Jump Shot,2.0,35.0,101.0,3.0,1.0
47530,20190225.0,0.0,Pullup Jump shot,2.0,58.0,25.0,3.0,1.0
47578,20190304.0,1.0,Driving Floating Jump Shot,2.0,17.0,53.0,3.0,1.0
47624,20190312.0,1.0,Fadeaway Jump Shot,2.0,133.0,120.0,3.0,1.0
47676,20190318.0,0.0,Step Back Jump shot,2.0,159.0,96.0,3.0,1.0
47686,20190320.0,1.0,Driving Floating Bank Jump Shot,2.0,32.0,15.0,3.0,1.0
47703,20190322.0,0.0,Pullup Jump shot,2.0,-72.0,137.0,3.0,1.0
47722,20190324.0,0.0,Pullup Jump shot,2.0,154.0,29.0,3.0,1.0
47757,20190328.0,0.0,Jump Shot,2.0,-115.0,139.0,3.0,1.0
47773,20190331.0,1.0,Floating Jump shot,2.0,18.0,71.0,3.0,1.0
49446,20190119.0,0.0,Driving Floating Jump Shot,2.0,69.0,21.0,3.0,1.0
49508,20190129.0,1.0,Pullup Jump shot,2.0,-44.0,146.0,3.0,1.0
49518,20190201.0,1.0,Driving Floating Jump Shot,2.0,-29.0,84.0,3.0,1.0
49552,20190205.0,0.0,Pullup Jump shot,2.0,82.0,90.0,3.0,1.0
50797,20181123.0,0.0,Pullup Jump shot,2.0,8.0,141.0,3.0,1.0
51723,20181031.0,0.0,Step Back Jump shot,2.0,65.0,122.0,3.0,1.0
51994,20181215.0,1.0,Step Back Bank Jump Shot,2.0,-132.0,100.0,3.0,1.0
52029,20181219.0,0.0,Pullup Jump shot,2.0,-90.0,141.0,3.0,1.0
52246,20190223.0,1.0,Turnaround Hook Shot,2.0,8.0,62.0,3.0,1.0
52271,20190227.0,0.0,Step Back Jump shot,2.0,-26.0,115.0,3.0,1.0
52317,20190305.0,1.0,Turnaround Jump Shot,2.0,104.0,41.0,3.0,1.0
52339,20190309.0,0.0,Step Back Jump shot,2.0,-98.0,145.0,3.0,1.0
52352,20190309.0,0.0,Pullup Jump shot,2.0,92.0,195.0,3.0,1.0
52665,20190129.0,0.0,Pullup Jump shot,2.0,-105.0,136.0,3.0,1.0
52760,20190306.0,0.0,Step Back Jump shot,2.0,76.0,162.0,3.0,1.0
52900,20190410.0,0.0,Pullup Jump shot,2.0,-69.0,140.0,3.0,1.0
53174,20181121.0,1.0,Pullup Jump shot,2.0,-118.0,5.0,3.0,1.0
53456,20181229.0,1.0,Driving Hook Shot,2.0,2.0,31.0,3.0,1.0
53668,20190129.0,0.0,Driving Floating Jump Shot,2.0,-116.0,-4.0,3.0,1.0
54016,20190321.0,1.0,Fadeaway Jump Shot,2.0,57.0,94.0,3.0,1.0
54075,20190325.0,0.0,Fadeaway Jump Shot,2.0,-63.0,181.0,3.0,1.0
56348,20181031.0,1.0,Hook Shot,2.0,5.0,13.0,3.0,1.0
56361,20181105.0,1.0,Turnaround Hook Shot,2.0,-29.0,34.0,3.0,1.0
56395,20181116.0,0.0,Driving Bank Hook Shot,2.0,-60.0,12.0,3.0,1.0
56804,20190213.0,0.0,Turnaround Jump Shot,2.0,-11.0,60.0,3.0,1.0
56975,20190405.0,1.0,Hook Shot,2.0,22.0,49.0,3.0,1.0
56990,20190407.0,1.0,Jump Shot,2.0,-20.0,199.0,3.0,1.0
57902,20190127.0,1.0,Jump Shot,2.0,20.0,113.0,3.0,1.0
58513,20190409.0,0.0,Floating Jump shot,2.0,-40.0,110.0,3.0,1.0
60569,20181102.0,0.0,Hook Shot,2.0,3.0,11.0,3.0,1.0
61624,20190205.0,1.0,Turnaround Fadeaway shot,2.0,152.0,42.0,3.0,1.0
61677,20190213.0,1.0,Fadeaway Jump Shot,2.0,-61.0,141.0,3.0,1.0
61693,20190221.0,0.0,Step Back Jump shot,2.0,-152.0,5.0,3.0,1.0
61802,20190306.0,0.0,Step Back Jump shot,2.0,-111.0,148.0,3.0,1.0
62235,20181112.0,0.0,Fadeaway Jump Shot,2.0,-12.0,96.0,3.0,1.0
62296,20181119.0,1.0,Floating Jump shot,2.0,-7.0,54.0,3.0,1.0
62338,20181124.0,0.0,Floating Jump shot,2.0,43.0,64.0,3.0,1.0
63478,20190409.0,0.0,Hook Shot,2.0,-92.0,17.0,3.0,1.0
63824,20181111.0,0.0,Step Back Jump shot,2.0,-84.0,102.0,3.0,1.0
64074,20181221.0,1.0,Step Back Jump shot,2.0,92.0,53.0,3.0,1.0
64385,20190315.0,0.0,Pullup Jump shot,2.0,-17.0,175.0,3.0,1.0
68234,20190210.0,0.0,Pullup Jump shot,2.0,-87.0,165.0,3.0,1.0
68514,20190403.0,0.0,Step Back Jump shot,2.0,88.0,192.0,3.0,1.0
68537,20190407.0,1.0,Driving Floating Jump Shot,2.0,45.0,83.0,3.0,1.0
68661,20181108.0,1.0,Step Back Jump shot,2.0,-145.0,13.0,3.0,1.0
68990,20190403.0,1.0,Pullup Jump shot,2.0,54.0,119.0,3.0,1.0
72478,20181105.0,1.0,Step Back Jump shot,2.0,14.0,185.0,3.0,1.0
74086,20181229.0,0.0,Jump Shot,2.0,18.0,195.0,3.0,1.0
75950,20190326.0,0.0,Turnaround Fadeaway shot,2.0,54.0,127.0,3.0,1.0
76001,20190405.0,1.0,Driving Floating Bank Jump Shot,2.0,65.0,21.0,3.0,1.0
76318,20190330.0,1.0,Jump Shot,2.0,-22.0,180.0,3.0,1.0
76333,20190401.0,0.0,Jump Shot,2.0,144.0,132.0,3.0,1.0
76530,20190405.0,0.0,Jump Shot,2.0,-76.0,169.0,3.0,1.0
76743,20190409.0,0.0,Hook Shot,2.0,-27.0,68.0,3.0,1.0
77044,20181029.0,0.0,Fadeaway Jump Shot,2.0,-11.0,65.0,3.0,1.0
78291,20190227.0,0.0,Jump Shot,2.0,78.0,136.0,3.0,1.0
78514,20181116.0,0.0,Hook Shot,2.0,-15.0,75.0,3.0,1.0
79492,20190405.0,0.0,Driving Floating Jump Shot,2.0,-59.0,45.0,3.0,1.0
80890,20190302.0,0.0,Driving Floating Jump Shot,2.0,18.0,19.0,3.0,1.0
81061,20190407.0,0.0,Running Jump Shot,2.0,-111.0,104.0,3.0,1.0
81330,20181221.0,0.0,Jump Shot,2.0,-25.0,150.0,3.0,1.0
81837,20181121.0,0.0,Fadeaway Jump Shot,2.0,-55.0,73.0,3.0,1.0
81961,20181220.0,0.0,Pullup Jump shot,2.0,-71.0,5.0,3.0,1.0
83778,20190121.0,1.0,Turnaround Jump Shot,2.0,-86.0,27.0,3.0,1.0
84365,20190213.0,1.0,Turnaround Jump Shot,2.0,-95.0,101.0,3.0,1.0
84905,20181210.0,0.0,Pullup Jump shot,2.0,64.0,133.0,3.0,1.0
85028,20190121.0,0.0,Pullup Jump shot,2.0,42.0,125.0,3.0,1.0
85860,20190409.0,1.0,Pullup Jump shot,2.0,64.0,170.0,3.0,1.0
85932,20181025.0,0.0,Step Back Jump shot,2.0,-43.0,110.0,3.0,1.0
86005,20181105.0,0.0,Pullup Jump shot,2.0,93.0,88.0,3.0,1.0
86239,20181205.0,0.0,Pullup Jump shot,2.0,-122.0,43.0,3.0,1.0
86642,20190206.0,1.0,Pullup Jump shot,2.0,-71.0,111.0,3.0,1.0
88820,20190305.0,1.0,Driving Floating Jump Shot,2.0,11.0,85.0,3.0,1.0
90892,20190105.0,0.0,Turnaround Fadeaway Bank Jump Shot,2.0,57.0,29.0,3.0,1.0
91014,20190126.0,0.0,Step Back Jump shot,2.0,117.0,41.0,3.0,1.0
91070,20190207.0,0.0,Driving Hook Shot,2.0,-60.0,5.0,3.0,1.0
91925,20181029.0,0.0,Step Back Jump shot,2.0,112.0,-3.0,3.0,1.0
92096,20181215.0,0.0,Hook Shot,2.0,83.0,21.0,3.0,1.0
92139,20190104.0,0.0,Hook Shot,2.0,-19.0,33.0,3.0,1.0
92828,20181124.0,0.0,Pullup Jump shot,2.0,107.0,180.0,3.0,1.0
93494,20181025.0,0.0,Step Back Jump shot,2.0,133.0,85.0,3.0,1.0
94154,20190207.0,0.0,Turnaround Fadeaway shot,2.0,96.0,77.0,3.0,1.0
95134,20190407.0,1.0,Turnaround Fadeaway shot,2.0,117.0,-12.0,3.0,1.0
95303,20181126.0,0.0,Driving Floating Jump Shot,2.0,6.0,73.0,3.0,1.0
95479,20190213.0,1.0,Floating Jump shot,2.0,18.0,73.0,3.0,1.0
96653,20181126.0,0.0,Driving Floating Jump Shot,2.0,-7.0,109.0,3.0,1.0
96909,20190114.0,0.0,Pullup Jump shot,2.0,1.0,161.0,3.0,1.0
97194,20190309.0,1.0,Floating Jump shot,2.0,-49.0,74.0,3.0,1.0
97462,20181106.0,0.0,Step Back Jump shot,2.0,-24.0,174.0,3.0,1.0
97528,20181121.0,1.0,Jump Shot,2.0,93.0,169.0,3.0,1.0
97651,20190108.0,1.0,Driving Floating Jump Shot,2.0,29.0,83.0,3.0,1.0
97825,20190301.0,1.0,Step Back Jump shot,2.0,128.0,89.0,3.0,1.0
99964,20181202.0,1.0,Pullup Jump shot,2.0,-11.0,221.0,3.0,1.0
102522,20181023.0,1.0,Jump Shot,2.0,-136.0,28.0,3.0,1.0
102962,20181212.0,0.0,Hook Shot,2.0,8.0,58.0,3.0,1.0
103628,20190404.0,1.0,Driving Floating Jump Shot,2.0,-2.0,75.0,3.0,1.0
106035,20181020.0,0.0,Turnaround Fadeaway shot,2.0,-101.0,64.0,3.0,1.0
106086,20181030.0,0.0,Floating Jump shot,2.0,-12.0,102.0,3.0,1.0
106186,20181121.0,1.0,Floating Jump shot,2.0,33.0,109.0,3.0,1.0
106205,20181125.0,0.0,Jump Shot,2.0,9.0,101.0,3.0,1.0
106251,20181207.0,0.0,Jump Shot,2.0,-107.0,20.0,3.0,1.0
106286,20190212.0,0.0,Turnaround Hook Shot,2.0,0.0,55.0,3.0,1.0
106352,20190302.0,1.0,Driving Floating Jump Shot,2.0,55.0,35.0,3.0,1.0
106377,20190308.0,0.0,Turnaround Hook Shot,2.0,14.0,32.0,3.0,1.0
106390,20190308.0,1.0,Jump Shot,2.0,-2.0,152.0,3.0,1.0
106434,20190320.0,1.0,Turnaround Hook Shot,2.0,-9.0,57.0,3.0,1.0
106495,20190327.0,1.0,Driving Floating Jump Shot,2.0,6.0,69.0,3.0,1.0
107368,20181223.0,1.0,Pullup Jump shot,2.0,-67.0,190.0,3.0,1.0
107374,20181226.0,1.0,Driving Floating Jump Shot,2.0,-10.0,74.0,3.0,1.0
108191,20181223.0,0.0,Pullup Jump shot,2.0,161.0,1.0,3.0,1.0
108219,20181228.0,1.0,Floating Jump shot,2.0,-27.0,75.0,3.0,1.0
108296,20190108.0,0.0,Driving Floating Jump Shot,2.0,74.0,114.0,3.0,1.0
108436,20190129.0,0.0,Driving Floating Jump Shot,2.0,-68.0,26.0,3.0,1.0
108537,20190213.0,0.0,Driving Floating Jump Shot,2.0,78.0,103.0,3.0,1.0
108730,20190320.0,0.0,Driving Floating Jump Shot,2.0,13.0,134.0,3.0,1.0
108835,20190401.0,1.0,Step Back Jump shot,2.0,87.0,20.0,3.0,1.0
109001,20190329.0,0.0,Pullup Jump shot,2.0,-19.0,178.0,3.0,1.0
109688,20181102.0,0.0,Fadeaway Jump Shot,2.0,35.0,137.0,3.0,1.0
109921,20181223.0,0.0,Driving Floating Jump Shot,2.0,-60.0,100.0,3.0,1.0
109983,20190106.0,1.0,Jump Shot,2.0,145.0,164.0,3.0,1.0
111695,20190205.0,1.0,Pullup Jump shot,2.0,-117.0,30.0,3.0,1.0
111830,20190302.0,0.0,Driving Floating Jump Shot,2.0,-5.0,91.0,3.0,1.0
111904,20190315.0,0.0,Pullup Jump shot,2.0,117.0,158.0,3.0,1.0
112852,20190118.0,0.0,Step Back Jump shot,2.0,55.0,221.0,3.0,1.0
112886,20190123.0,0.0,Fadeaway Jump Shot,2.0,159.0,-18.0,3.0,1.0
113209,20190304.0,1.0,Jump Shot,2.0,-41.0,28.0,3.0,1.0
113712,20181107.0,0.0,Jump Shot,2.0,17.0,64.0,3.0,1.0
116183,20181109.0,0.0,Turnaround Fadeaway shot,2.0,-1.0,85.0,3.0,1.0
116374,20181223.0,1.0,Pullup Jump shot,2.0,92.0,164.0,3.0,1.0
116735,20190304.0,0.0,Pullup Jump shot,2.0,11.0,195.0,3.0,1.0
116973,20181106.0,0.0,Hook Shot,2.0,40.0,57.0,3.0,1.0
117246,20181227.0,0.0,Hook Shot,2.0,-43.0,124.0,3.0,1.0
117281,20190101.0,0.0,Hook Shot,2.0,5.0,62.0,3.0,1.0
117290,20190104.0,1.0,Turnaround Bank Hook Shot,2.0,32.0,8.0,3.0,1.0
117415,20190124.0,0.0,Turnaround Fadeaway Bank Jump Shot,2.0,24.0,17.0,3.0,1.0
117518,20190223.0,1.0,Jump Shot,2.0,-101.0,155.0,3.0,1.0
117674,20190325.0,0.0,Driving Hook Shot,2.0,-29.0,73.0,3.0,1.0
117739,20190211.0,0.0,Driving Floating Bank Jump Shot,2.0,60.0,37.0,3.0,1.0
117861,20181022.0,0.0,Turnaround Hook Shot,2.0,-78.0,38.0,3.0,1.0
117975,20181105.0,0.0,Driving Hook Shot,2.0,24.0,48.0,3.0,1.0
118002,20181109.0,0.0,Fadeaway Jump Shot,2.0,-131.0,41.0,3.0,1.0
118027,20181112.0,0.0,Fadeaway Jump Shot,2.0,-117.0,107.0,3.0,1.0
118250,20181210.0,1.0,Turnaround Hook Shot,2.0,5.0,53.0,3.0,1.0
118711,20190207.0,0.0,Jump Shot,2.0,20.0,222.0,3.0,1.0
118839,20190303.0,0.0,Turnaround Hook Shot,2.0,117.0,50.0,3.0,1.0
119106,20190403.0,0.0,Driving Hook Shot,2.0,0.0,32.0,3.0,1.0
119233,20181026.0,0.0,Turnaround Jump Shot,2.0,-24.0,71.0,3.0,1.0
119373,20181120.0,0.0,Pullup Jump shot,2.0,-5.0,199.0,3.0,1.0
119713,20190101.0,1.0,Pullup Jump shot,2.0,-131.0,86.0,3.0,1.0
119799,20190113.0,1.0,Turnaround Jump Shot,2.0,-12.0,44.0,3.0,1.0
120047,20190308.0,1.0,Pullup Jump shot,2.0,20.0,101.0,3.0,1.0
121247,20181210.0,1.0,Floating Jump shot,2.0,60.0,127.0,3.0,1.0
122080,20181111.0,1.0,Step Back Jump shot,2.0,-73.0,120.0,3.0,1.0
122534,20181231.0,1.0,Driving Floating Jump Shot,2.0,-39.0,67.0,3.0,1.0
123069,20190301.0,0.0,Driving Floating Jump Shot,2.0,15.0,76.0,3.0,1.0
123168,20190311.0,1.0,Pullup Jump shot,2.0,-18.0,27.0,3.0,1.0
125377,20190331.0,0.0,Pullup Jump shot,2.0,100.0,177.0,3.0,1.0
125463,20190407.0,1.0,Driving Bank Hook Shot,2.0,1.0,27.0,3.0,1.0
125590,20181024.0,0.0,Jump Shot,2.0,128.0,99.0,3.0,1.0
125603,20181026.0,0.0,Turnaround Fadeaway shot,2.0,-113.0,16.0,3.0,1.0
125635,20181028.0,1.0,Turnaround Fadeaway shot,2.0,95.0,79.0,3.0,1.0
125726,20181112.0,1.0,Pullup Jump shot,2.0,38.0,160.0,3.0,1.0
125877,20181123.0,0.0,Running Pull-Up Jump Shot,2.0,-137.0,7.0,3.0,1.0
125883,20181124.0,1.0,Pullup Jump shot,2.0,114.0,21.0,3.0,1.0
125961,20181129.0,0.0,Turnaround Fadeaway shot,2.0,-155.0,20.0,3.0,1.0
125992,20181203.0,1.0,Jump Shot,2.0,96.0,153.0,3.0,1.0
126367,20190118.0,1.0,Pullup Jump shot,2.0,98.0,141.0,3.0,1.0
126529,20190210.0,1.0,Jump Shot,2.0,88.0,171.0,3.0,1.0
126558,20190213.0,1.0,Driving Floating Jump Shot,2.0,-32.0,143.0,3.0,1.0
126601,20190223.0,1.0,Pullup Jump shot,2.0,51.0,119.0,3.0,1.0
126725,20190318.0,1.0,Pullup Jump shot,2.0,-33.0,184.0,3.0,1.0
126794,20190327.0,1.0,Pullup Jump shot,2.0,120.0,17.0,3.0,1.0
128834,20181205.0,1.0,Pullup Jump shot,2.0,47.0,158.0,3.0,1.0
129693,20181229.0,1.0,Driving Floating Bank Jump Shot,2.0,10.0,5.0,3.0,1.0
129714,20190101.0,0.0,Floating Jump shot,2.0,-11.0,132.0,3.0,1.0
129966,20190211.0,0.0,Jump Shot,2.0,-7.0,41.0,3.0,1.0
130295,20190328.0,1.0,Pullup Jump shot,2.0,0.0,184.0,3.0,1.0
130512,20181024.0,0.0,Jump Shot,2.0,98.0,163.0,3.0,1.0
130648,20181108.0,0.0,Pullup Jump shot,2.0,8.0,166.0,3.0,1.0
130665,20181110.0,1.0,Step Back Jump shot,2.0,2.0,161.0,3.0,1.0
